O*NET-SOC Code,Title,Conflict Situations,Contact With Others,Coordinate or Lead Others in Accomplishing Work Activities,Deal With External Customers or the Public in General,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,Face-to-Face Discussions with Individuals and Within Teams,Public Speaking,Telephone Conversations,Written Letters and Memos,Coordination Combined,Assisting and Caring for Others Combined,Developing and Building Teams Combined,Management of Personnel Resources Combined,"Guiding, Directing, and Motivating Subordinates Combined",Social Perceptiveness Combined,"Communicating with Supervisors, Peers, or Subordinates Combined",Speaking Combined,Selling or Influencing Others Combined,Establishing and Maintaining Interpersonal Relationships Combined,Oral Comprehension Combined,Interpreting the Meaning of Information for Others Combined,Oral Expression Combined,Instructing Combined,Providing Consultation and Advice to Others Combined,Resolving Conflicts and Negotiating with Others Combined,Performing for or Working Directly with the Public Combined,Staffing Organizational Units Combined,Coaching and Developing Others Combined,Training and Teaching Others Combined,Speech Clarity Combined,Speech Recognition Combined,Service Orientation Combined,Active Listening Combined,Coordinating the Work and Activities of Others Combined,Negotiation Combined,Persuasion Combined,Communicating with People Outside the Organization Combined,Work With or Contribute to a Work Group or Team
31-1132.00,Orderlies,3.72,4.91,3.96,3.39,4.05,2.84,4.42,2.33,4.81,2.41,1.7036571428571428,3.4163,1.4602857142857144,1.2036571428571428,1.1130285714285717,1.85,2.217828571428571,1.605714285714286,1.1253428571428572,2.6029,2.1677714285714287,1.4620000000000002,2.0608,1.36,1.5292142857142856,1.8086285714285717,1.8857142857142857,1.0876,1.7202285714285714,1.6389428571428573,1.7571428571428571,1.9792,1.8908,1.7571428571428571,1.457142857142857,1.3193714285714284,1.2678571428571428,1.3082857142857145,4.51
31-1133.00,Psychiatric Aides,4.06,4.81,4.03,3.19,4.08,3.69,4.5,2.81,3.75,3.09,2.1635714285714283,4.076428571428572,2.2099,1.4249999999999998,1.742457142857143,2.6950857142857143,3.4417714285714287,2.2342857142857144,1.2037142857142855,2.792742857142857,2.596342857142857,2.356114285714286,2.607142857142857,1.872228571428572,1.7833142857142856,3.1409285714285717,1.8181,1.3127142857142855,2.251428571428572,3.349785714285714,2.071428571428572,2.02,2.337142857142857,2.225714285714286,1.8873714285714287,1.822857142857143,1.8571428571428568,1.406,4.52
31-2011.00,Occupational Therapy Assistants,3.37,4.85,4.25,2.97,4.05,2.81,4.67,2.24,2.99,2.56,1.9449142857142856,3.873714285714285,2.071428571428572,1.6063428571428573,1.774,2.596342857142857,3.517642857142857,2.44,1.272571428571429,3.540628571428571,2.765714285714286,2.5494142857142856,2.765714285714286,2.044642857142857,2.049514285714286,2.2744,2.5751714285714287,1.0852,2.139542857142857,2.4131285714285715,2.02,2.0028571428571427,2.337142857142857,2.596342857142857,2.124571428571429,1.8057142857142856,1.8057142857142856,2.201885714285714,4.6
31-2012.00,Occupational Therapy Aides,2.87,4.95,3.8,3.05,3.95,2.45,4.77,1.91,3.82,3.14,2.02,3.7285714285714286,2.256,1.3808,2.0776142857142856,2.31,2.918571428571429,2.31,1.4054285714285717,3.0523857142857143,2.524285714285714,2.2301714285714285,2.3392857142857144,1.8571428571428568,1.841942857142857,2.791728571428571,3.2113,1.5408,2.4858,2.3515428571428574,2.0028571428571427,1.9642857142857144,2.4732142857142856,2.2928571428571427,2.475014285714286,1.4821428571428572,1.7734857142857143,2.183114285714286,4.55
31-2021.00,Physical Therapist Assistants,3.25,4.95,4.11,4.09,3.37,2.16,4.92,2.46,4.26,3.21,1.9449142857142856,4.1692,1.9717285714285715,1.6063428571428573,1.5794285714285714,2.4732142857142856,3.597357142857143,2.524285714285714,1.2933142857142856,3.4787714285714286,2.7142857142857144,2.1268,2.8363428571428573,2.023657142857143,1.8022857142857145,1.7645857142857144,3.5060285714285717,1.0765428571428572,2.1086285714285715,2.152,2.44,2.5428571428571427,2.205357142857143,2.7142857142857144,1.9843428571428572,1.3785714285714286,1.8914285714285717,2.097714285714286,4.62
31-2022.00,Physical Therapist Aides,2.53,4.8,3.57,3.64,3.09,1.61,4.55,1.53,4.07,2.99,1.9085714285714288,3.973628571428572,2.0855714285714284,1.3392000000000002,1.6884571428571429,2.023657142857143,3.058,1.8571428571428568,1.3187142857142855,3.002357142857143,2.275,2.1027142857142858,1.9449142857142856,1.822857142857143,1.7071999999999998,1.6827142857142856,3.245,1.0335571428571428,1.7369285714285714,2.021428571428572,1.8914285714285717,2.044642857142857,1.9642857142857144,2.1228571428571428,2.228885714285714,1.3785714285714286,1.604285714285714,2.2119285714285715,4.69
31-9011.00,Massage Therapists,2.31,4.62,1.73,4.15,2.19,1.35,4.77,1.4,4.23,2.69,1.3706285714285715,3.571428571428571,1.4906285714285716,1.0942857142857143,1.4390571428571428,2.044642857142857,1.8342857142857143,2.354914285714286,1.3270857142857144,3.157714285714286,2.4522285714285714,1.9504,2.354914285714286,1.4017857142857142,1.8859428571428567,2.0176,3.614857142857143,1.2166857142857144,1.5678571428571428,1.6880714285714284,1.9449142857142856,1.8571428571428568,2.0028571428571427,2.216428571428572,1.3995,1.25,1.231428571428571,2.025828571428572,2.5
31-9091.00,Dental Assistants,3.54,4.81,4.3,3.82,3.68,1.8,4.42,3.19,4.5,2.83,1.7385714285714284,3.5327428571428574,2.0207999999999995,1.3571428571428572,1.9446571428571429,1.9085714285714288,3.0415714285714284,2.0608,1.9342142857142857,2.689285714285714,2.645714285714285,2.17,2.662857142857143,1.9085714285714288,1.9479571428571427,2.117085714285714,3.200885714285714,1.5565000000000002,2.402485714285714,2.2554857142857143,1.9085714285714288,2.327857142857143,1.9449142857142856,2.3906285714285715,2.265142857142857,1.51,1.5614285714285714,1.8372571428571427,4.6
31-9092.00,Medical Assistants,3.19,5.0,3.61,4.0,3.97,1.65,4.27,2.09,4.37,4.24,2.1142857142857143,3.782171428571429,1.7999999999999998,1.4435714285714285,2.0732714285714287,2.662857142857143,3.5333,2.645714285714285,1.4706142857142857,2.643885714285714,2.765714285714286,2.333285714285714,2.7142857142857144,1.9085714285714288,2.2696428571428573,2.148357142857143,2.5451428571428574,1.8161142857142856,1.936785714285714,2.284428571428572,2.225714285714286,2.337142857142857,2.1607142857142856,2.596342857142857,1.9477,1.51,1.7200000000000002,2.614342857142857,4.46
31-9093.00,Medical Equipment Preparers,3.04,4.54,3.52,4.04,3.69,1.28,4.68,1.55,5.0,2.84,1.822857142857143,2.380457142857143,1.9208857142857143,1.231428571428571,1.7573714285714286,1.655,3.0970285714285715,1.8328571428571427,1.2679285714285715,2.497642857142857,2.4035714285714285,2.4634,2.0028571428571427,1.36,1.7287857142857144,2.1485142857142856,1.8422285714285715,1.1759857142857144,1.8003428571428572,2.122,1.7385714285714284,1.9257142857142855,1.625,1.9642857142857144,1.6033857142857144,1.147857142857143,1.231428571428571,1.8112,4.33
31-9094.00,Medical Transcriptionists,2.46,4.38,3.64,3.74,2.83,1.44,4.92,1.39,4.34,3.3,1.4542857142857144,2.3348285714285715,1.2187428571428571,1.12,1.2296285714285715,1.6875,2.848,1.8914285714285717,1.041,2.877142857142857,3.265714285714286,1.7414714285714283,2.571428571428571,1.2592,1.0944571428571428,1.4198285714285714,1.4158,1.0249857142857144,1.2406857142857142,1.4906285714285716,1.822857142857143,2.821428571428571,1.32,2.8363428571428573,1.233942857142857,1.157142857142857,1.1734857142857142,1.2465,4.56
31-9095.00,Pharmacy Aides,3.22,4.85,3.79,4.53,3.93,1.84,4.36,1.24,4.91,3.5,1.7857142857142856,2.892828571428571,2.790642857142857,1.2036571428571428,2.657142857142857,1.9257142857142855,3.484385714285714,1.9792,2.0522285714285715,2.584642857142857,2.7142857142857144,1.914642857142857,2.25,1.2857142857142856,1.718714285714286,2.331185714285714,3.055085714285714,1.402285714285714,1.727428571428571,3.0247428571428574,2.071428571428572,2.1492,2.0608,2.071428571428572,2.2196571428571428,1.2036571428571428,1.3125,2.3959,4.66
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,3.24,4.48,3.46,3.73,3.17,1.61,4.52,2.06,4.4,3.03,1.8571428571428568,3.4839285714285717,1.8053714285714284,1.32,1.589714285714286,1.8571428571428568,2.903242857142857,1.8571428571428568,2.3855714285714287,2.4498571428571427,2.275,2.103828571428571,2.02,1.7734857142857143,1.7055571428571428,2.3594285714285714,2.7464,1.1837857142857142,2.047657142857143,2.282514285714286,1.8571428571428568,1.8571428571428568,1.9449142857142856,2.1607142857142856,1.7997999999999998,1.36,1.36,1.9344285714285716,4.3
31-9097.00,Phlebotomists,3.64,4.82,3.82,4.27,4.14,3.05,4.82,2.45,4.68,3.32,1.9085714285714288,3.7132,2.4406857142857143,1.51,2.16,2.1607142857142856,3.260342857142857,2.275,1.1942857142857144,3.167414285714285,2.4285714285714284,2.353942857142857,2.4285714285714284,1.8571428571428568,1.696942857142857,2.540314285714285,3.145342857142857,1.6642857142857144,2.6497,2.899714285714285,2.02,1.9642857142857144,2.216428571428572,2.19,2.4859,1.25,1.5357142857142858,2.0766285714285715,4.59
31-9099.01,Speech-Language Pathology Assistants,1.95,4.77,3.7,3.4,2.13,1.59,4.74,1.58,3.81,3.29,1.8057142857142856,2.8342857142857145,1.4362142857142857,1.32,1.0666285714285717,2.3857142857142857,3.579671428571429,2.524285714285714,1.2544,3.2172,2.7142857142857144,2.1408,2.7142857142857144,1.8571428571428568,1.4674,1.6749999999999998,2.2576,1.0077142857142858,1.814,1.5833142857142857,2.7142857142857144,3.0357142857142856,2.1492,2.7142857142857144,1.3602857142857143,1.5785714285714287,1.6063428571428573,2.091514285714286,4.02
31-9099.02,Endoscopy Technicians,2.54,4.73,3.52,3.46,2.96,1.77,4.87,1.85,3.7,2.71,1.8571428571428568,3.738342857142857,2.0575,1.3571428571428572,1.9858285714285715,2.0028571428571427,3.0862,1.9842857142857144,1.2555428571428573,2.643828571428571,2.524285714285714,1.7934857142857146,2.524285714285714,1.8571428571428568,1.7949714285714284,2.2440571428571428,2.015142857142857,1.5214,2.411057142857143,2.694,1.9449142857142856,2.0028571428571427,1.8571428571428568,2.265085714285714,2.1892571428571426,1.2857142857142856,1.4435714285714285,1.5600571428571428,4.62
33-1011.00,First-Line Supervisors of Correctional Officers,4.51,4.77,4.04,3.38,4.57,4.31,4.72,3.96,4.92,4.07,2.7142857142857144,3.214857142857143,2.758642857142857,2.571428571428571,3.613928571428572,2.7142857142857144,3.766828571428572,2.645714285714285,1.9276428571428568,3.286571428571428,2.7142857142857144,2.6025714285714283,2.7142857142857144,2.023657142857143,2.6243,3.873185714285714,2.3605428571428573,2.5074571428571426,3.468642857142857,3.356914285714286,2.4035714285714285,2.1607142857142856,1.8571428571428568,2.7142857142857144,3.1918285714285712,2.1142857142857143,2.2928571428571427,2.338514285714286,4.66
33-1012.00,First-Line Supervisors of Police and Detectives,4.23,4.7,4.1,4.79,4.37,3.44,4.95,3.09,5.0,3.72,2.645714285714285,3.555428571428571,2.8505857142857143,2.7142857142857144,3.501871428571429,2.7142857142857144,3.620828571428572,2.7142857142857144,2.337285714285714,3.754728571428572,2.7142857142857144,2.532,2.7142857142857144,2.596342857142857,2.993828571428572,3.4581714285714287,3.5469142857142857,2.716,2.9672857142857145,3.0092857142857143,2.354914285714286,2.354914285714286,2.25,2.7142857142857144,3.1294,2.0028571428571427,2.645714285714285,3.3123142857142853,4.35
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,3.28,4.74,4.51,4.59,3.28,2.6,4.65,3.13,4.62,3.66,2.4035714285714285,4.0788142857142855,3.337814285714286,2.31,3.724857142857144,2.375,3.5275,2.354914285714286,1.8873571428571427,3.213228571428571,2.782857142857143,2.397428571428572,2.8571428571428568,2.2071428571428573,2.8029714285714284,3.401614285714285,3.986742857142857,2.698057142857144,3.3542857142857145,3.5574857142857144,2.31,2.4035714285714285,2.31,2.607142857142857,3.445942857142857,1.9842857142857144,2.023657142857143,3.2822571428571425,4.74
33-1091.00,First-Line Supervisors of Security Workers,3.84,4.98,4.47,4.77,3.25,2.23,4.57,2.41,4.95,3.55,2.4522285714285714,2.189714285714285,2.9199714285714284,2.4732142857142856,3.264228571428572,2.31,3.6,2.596342857142857,1.5606428571428572,2.505285714285714,2.551428571428572,1.7285714285714286,2.662857142857143,2.044642857142857,1.8468,2.9321714285714284,2.3335,1.944,2.904857142857143,2.130171428571429,2.265085714285714,2.596342857142857,1.9085714285714288,2.607142857142857,3.1390285714285717,1.872228571428572,2.044642857142857,2.3804,4.86
33-2011.00,Firefighters,3.39,4.73,4.15,4.52,3.52,2.88,4.85,2.76,4.24,3.02,2.4035714285714285,3.784,2.483342857142857,1.4691999999999998,2.1814,2.2308,2.8666,2.2071428571428573,1.4564285714285714,2.8556714285714286,2.748571428571428,1.8736,2.571428571428571,1.822857142857143,2.116342857142857,2.328942857142857,3.1415285714285712,1.7049999999999998,2.390257142857143,2.7060857142857144,2.265085714285714,2.2071428571428573,2.265085714285714,2.2071428571428573,2.3337142857142856,1.5785714285714287,1.7734857142857143,2.5850285714285715,4.71
33-2021.00,Fire Inspectors and Investigators,3.43,4.92,3.89,4.68,3.23,1.79,4.95,2.58,4.92,3.86,2.0342857142857143,2.6896000000000004,2.106228571428572,1.5785714285714287,2.0417428571428573,2.0608,3.350028571428572,2.3857142857142857,1.5372714285714286,3.3528571428571423,2.765714285714286,2.571885714285714,2.645714285714285,2.0028571428571427,2.1256142857142857,2.561,3.712657142857143,1.4567714285714286,2.120228571428572,2.248214285714286,2.275,2.3192,2.086428571428572,2.354914285714286,2.274857142857143,1.7385714285714284,2.044642857142857,3.6727142857142856,4.19
33-2022.00,Forest Fire Inspectors and Prevention Specialists,3.33,4.79,4.4,4.36,3.47,2.22,4.87,3.21,4.77,3.44,2.4732142857142856,2.6469571428571426,2.8838285714285714,2.023657142857143,2.439228571428571,1.822857142857143,3.530742857142857,2.327857142857143,1.6679999999999997,3.253942857142857,2.645714285714285,1.986,2.7142857142857144,1.9642857142857144,2.0045,2.550628571428572,3.230857142857143,1.6422857142857143,2.805,2.8395,2.1492,1.9085714285714288,1.8057142857142856,2.216428571428572,2.8759,1.7734857142857143,1.8914285714285717,2.9230285714285715,4.86
33-3011.00,Bailiffs,3.4,4.62,3.68,4.4,3.97,3.02,4.37,2.66,3.75,3.03,1.7734857142857143,3.225057142857142,1.9318857142857144,1.4179428571428572,2.039428571428572,2.4485714285714284,3.249,2.02,1.5616,2.769,2.216428571428572,1.9542142857142857,2.2767857142857144,1.3785714285714286,2.0846,3.6325,3.1842,1.871,2.7,2.2556714285714285,2.225714285714286,2.216428571428572,1.6714285714285717,2.0028571428571427,2.2435428571428573,1.6875,1.7734857142857143,2.769271428571429,4.42
33-3012.00,Correctional Officers and Jailers,4.37,4.67,3.88,4.17,4.75,4.33,4.93,3.27,4.85,4.05,2.25,2.614642857142857,2.4135,1.5357142857142858,2.738428571428571,2.607142857142857,3.0635714285714286,2.44,1.5491714285714286,2.9305000000000003,2.662857142857143,2.0227857142857144,2.662857142857143,1.822857142857143,2.277342857142857,3.2332428571428573,1.9984,2.333928571428572,2.7664,2.7506285714285714,2.422142857142857,2.216428571428572,1.8571428571428568,2.5,2.2060285714285714,1.9642857142857144,2.02,2.3668,4.57
33-3021.00,Detectives and Criminal Investigators,4.17,4.82,4.31,4.86,4.12,3.42,4.83,2.46,4.93,4.05,2.2071428571428573,2.6074571428571427,2.141928571428571,1.5785714285714287,2.146142857142857,2.596342857142857,3.490657142857143,2.912857142857143,1.4662000000000002,3.1772714285714287,2.989371428571429,2.4549142857142856,2.729371428571429,1.837942857142857,1.975,3.325,3.5456000000000003,1.378,2.1997,2.412185714285714,2.4893714285714283,2.645714285714285,2.1142857142857143,3.1149142857142853,2.113257142857143,1.822857142857143,1.9085714285714288,3.648057142857143,4.51
33-3021.02,Police Identification and Records Officers,2.67,3.66,3.26,3.45,3.19,2.34,4.37,2.16,4.23,3.37,1.8571428571428568,2.040914285714286,1.6786,1.3571428571428572,1.4917857142857145,1.8571428571428568,3.1748857142857143,2.596342857142857,1.2996,2.7846714285714285,2.645714285714285,2.1963285714285714,2.645714285714285,1.8057142857142856,2.0424857142857142,2.2255714285714285,2.2667,1.2680285714285715,2.0944571428571432,2.3933714285714287,2.354914285714286,2.265085714285714,1.75,2.596342857142857,1.9582857142857144,1.6428571428571428,1.75,2.376857142857143,3.93
33-3021.06,Intelligence Analysts,2.35,4.35,3.52,3.17,2.05,1.39,4.52,2.61,4.78,3.57,2.06,1.5328,2.1877857142857144,1.302857142857143,1.7680857142857145,1.8914285714285717,3.9177142857142857,2.765714285714286,1.5158571428571426,3.4978,3.117142857142857,2.6794857142857147,2.928571428571429,1.8914285714285717,2.363371428571429,1.9163,1.1628,1.3869142857142858,2.416714285714286,2.0788,2.7142857142857144,2.765714285714286,1.7734857142857143,2.8363428571428573,1.9428571428571428,1.8571428571428568,1.8914285714285717,3.2759571428571426,4.59
33-3031.00,Fish and Game Wardens,3.94,4.67,4.0,4.84,3.79,2.56,4.68,2.93,4.9,3.54,2.086428571428572,2.4692857142857143,1.8452857142857144,1.6171428571428572,1.3642571428571428,2.19,3.469785714285714,2.422142857142857,2.159057142857143,3.7216,2.8363428571428573,2.311985714285714,2.782857142857143,1.8914285714285717,1.6478000000000002,3.0466285714285712,3.4264,1.1123571428571428,2.057142857142857,2.3003857142857145,2.596342857142857,2.337142857142857,1.9449142857142856,2.5428571428571427,2.060142857142857,1.7734857142857143,2.1492,3.910857142857143,4.06
33-3041.00,Parking Enforcement Workers,3.73,3.92,3.16,4.45,4.47,2.76,4.09,1.58,2.83,2.51,1.7857142857142856,3.0664,1.7693714285714286,1.4691999999999998,1.8485857142857145,1.872228571428572,3.540285714285715,1.9642857142857144,1.4042285714285714,2.954285714285714,2.125,2.026,2.4522285714285714,1.7385714285714284,1.7146285714285714,2.534885714285714,2.793014285714286,1.5768428571428572,1.9225,2.7990714285714287,1.9792,1.7934857142857146,1.822857142857143,1.9085714285714288,1.969,1.5300000000000002,1.5300000000000002,2.9530000000000003,4.11
33-3051.00,Police and Sheriff's Patrol Officers,4.43,4.76,4.08,4.85,4.64,3.98,4.77,2.49,4.68,3.97,2.354914285714286,3.741371428571429,2.5504,1.655,2.600714285714286,2.645714285714285,3.4438714285714283,2.645714285714285,2.148185714285714,3.419842857142857,3.0,2.2864,2.8363428571428573,1.9842857142857144,2.322714285714285,4.109014285714284,4.172185714285714,1.6354285714285717,2.423285714285714,3.019428571428572,2.44,2.4971428571428573,2.25,2.5428571428571427,2.6325142857142856,2.1492,2.4035714285714285,3.4143428571428567,4.58
33-3051.04,Customs and Border Protection Officers,3.82,4.83,3.95,4.8,4.33,2.97,4.63,2.45,4.7,3.64,2.1492,1.8300142857142856,1.9955714285714288,1.6875,1.9268,2.3906285714285715,3.6197142857142857,2.7142857142857144,1.282857142857143,2.857085714285714,2.7142857142857144,2.8688,2.7142857142857144,1.75,1.918128571428572,2.4171714285714283,3.5231285714285714,1.402285714285714,2.2369000000000003,2.3208571428571423,2.596342857142857,2.6185714285714288,1.8571428571428568,2.7142857142857144,2.0694285714285714,1.8571428571428568,1.9449142857142856,2.7405142857142857,4.58
33-3052.00,Transit and Railroad Police,4.21,4.7,4.33,4.71,4.11,3.64,4.29,2.66,4.48,3.96,2.044642857142857,3.140228571428572,1.7128,1.7734857142857143,2.2882857142857143,2.105,3.214857142857143,2.662857142857143,1.6059428571428571,2.7835714285714284,2.7142857142857144,2.1841428571428576,2.7142857142857144,1.8571428571428568,2.1951142857142854,3.5696,3.665000000000001,1.5592857142857142,2.4593857142857143,2.2698285714285715,2.337142857142857,2.216428571428572,1.9085714285714288,2.392857142857143,1.9189428571428573,1.9449142857142856,1.9657142857142855,2.6738714285714287,4.1
33-9011.00,Animal Control Workers,4.35,4.58,3.27,4.77,4.64,3.0,4.96,2.69,5.0,4.38,1.8571428571428568,2.419771428571429,2.233942857142857,1.2857142857142856,2.0824857142857143,1.8571428571428568,3.330485714285714,2.1677714285714287,1.6840000000000002,3.253942857142857,2.596342857142857,2.1823428571428574,2.7142857142857144,1.6063428571428573,2.541142857142857,3.2528,3.639485714285714,1.5381142857142858,2.3562857142857143,2.6068,1.9642857142857144,1.8571428571428568,1.8571428571428568,2.2767857142857144,2.2362285714285712,1.655,1.8057142857142856,3.624657142857143,4.0
33-9021.00,Private Detectives and Investigators,2.82,4.33,3.09,4.19,3.02,1.69,4.16,2.0,4.93,3.9,1.822857142857143,1.1958285714285717,1.4668571428571429,1.3571428571428572,1.460714285714286,2.25,2.9522285714285714,2.662857142857143,1.5764,2.9156571428571425,2.7142857142857144,1.9184428571428571,2.7142857142857144,1.4017857142857142,1.5945142857142858,2.075657142857142,2.1195142857142857,1.1347428571428573,1.6306857142857143,1.7097142857142855,2.354914285714286,2.4035714285714285,1.822857142857143,2.8363428571428573,1.8646857142857145,1.7734857142857143,1.8057142857142856,3.0203857142857147,3.31
