O*NET-SOC Code,Title,Category Flexibility Combined,Mathematical Reasoning Combined,Updating and Using Relevant Knowledge Combined,Selective Attention Combined,Mathematics Combined,Complex Problem Solving Combined,Science Combined,Learning Strategies Combined,Deductive Reasoning Combined,Written Comprehension Combined,Inductive Reasoning Combined,Critical Thinking Combined,Reading Comprehension Combined,Time Management Combined,Active Learning Combined,Visualization Combined,Time Sharing Combined,Information Ordering Combined,Perceptual Speed Combined,Equipment Selection Combined,Flexibility of Closure Combined,"Organizing, Planning, and Prioritizing Work Combined",Speed of Closure Combined,Problem Sensitivity Combined,Memorization Combined,Written Expression Combined,Number Facility Combined,Writing Combined,Scheduling Work and Activities Combined
35-3011.00,Bartenders,1.7734857142857143,1.3785714285714286,1.960942857142857,1.8571428571428568,1.3785714285714286,1.7485714285714289,1.0,1.7734857142857143,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.872228571428572,1.8571428571428568,1.7142857142857144,1.8571428571428568,1.5614285714285714,1.7734857142857143,1.9642857142857144,1.655,1.0089285714285714,1.6875,1.8400000000000003,1.3392000000000002,1.9285714285714288,1.7857142857142856,1.822857142857143,1.4821428571428572,1.75,1.6685714285714286
35-3023.00,Fast Food and Counter Workers,1.2857142857142856,1.231428571428571,1.604328571428571,1.4628571428571429,1.268571428571429,1.2036571428571428,1.0,1.2857142857142856,1.3571428571428572,1.32,1.32,1.5357142857142858,1.4179428571428572,1.3706285714285715,1.2036571428571428,1.12,1.537142857142857,1.5,1.2857142857142856,1.0,1.268571428571429,1.4807714285714286,1.25,1.5508,1.3571428571428572,1.268571428571429,1.3008,1.25,1.3703714285714286
35-3023.01,Baristas,1.6875,1.3008,1.4710857142857143,1.6714285714285717,1.32,1.4435714285714285,1.0,1.394285714285714,1.7036571428571428,1.8914285714285717,1.5785714285714287,1.7385714285714284,1.7857142857142856,1.5508,1.6063428571428573,1.4691999999999998,1.7571428571428571,1.8328571428571427,1.625,1.0992,1.655,2.2168,1.6063428571428573,1.8328571428571427,1.5357142857142858,1.655,1.4285714285714286,1.5508,1.4313142857142855
35-3031.00,Waiters and Waitresses,1.4906285714285716,1.24,1.8419714285714284,1.6391999999999998,1.3008,1.4628571428571429,1.0,1.2857142857142856,1.68,1.7734857142857143,1.5,1.7734857142857143,1.5300000000000002,1.5300000000000002,1.4821428571428572,1.3125,1.8839285714285712,1.6428571428571428,1.302857142857143,1.0,1.3571428571428572,1.4524,1.2857142857142856,1.9449142857142856,1.6063428571428573,1.4906285714285716,1.268571428571429,1.32,1.1771857142857145
35-3041.00,"Food Servers, Nonrestaurant",1.3785714285714286,1.16,1.7247142857142856,1.6428571428571428,1.2142857142857144,1.3392000000000002,1.0,1.302857142857143,1.5693714285714286,1.6875,1.604285714285714,1.6391999999999998,1.5693714285714286,1.5693714285714286,1.302857142857143,1.3392000000000002,1.3785714285714286,1.5693714285714286,1.3392000000000002,1.0020571428571428,1.32,2.0659,1.1785714285714286,1.7036571428571428,1.28,1.4542857142857144,1.3008,1.302857142857143,1.3186
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.4821428571428572,1.1785714285714286,1.5916,1.4179428571428572,1.157142857142857,1.2857142857142856,1.0,1.2857142857142856,1.4906285714285716,1.32,1.4542857142857144,1.5625,1.394285714285714,1.3785714285714286,1.3392000000000002,1.3571428571428572,1.3571428571428572,1.6428571428571428,1.268571428571429,1.0,1.25,1.7781142857142858,1.1734857142857142,1.4542857142857144,1.2142857142857144,1.1785714285714286,1.1785714285714286,1.1785714285714286,2.0863
35-9021.00,Dishwashers,1.4906285714285716,1.0549142857142857,1.2991857142857144,1.4628571428571429,1.0357142857142856,1.22,1.0,1.1785714285714286,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.4285714285714286,1.268571428571429,1.4628571428571429,1.22,1.22,1.268571428571429,1.5693714285714286,1.2857142857142856,1.0714285714285714,1.2857142857142856,1.5371428571428574,1.1107142857142858,1.5,1.1408,1.1885714285714286,1.0803571428571428,1.1607142857142858,1.3586
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.6063428571428573,1.268571428571429,1.4524,1.7036571428571428,1.2036571428571428,1.2036571428571428,1.0,1.2857142857142856,1.7857142857142856,1.822857142857143,1.7857142857142856,1.655,1.5693714285714286,1.4906285714285716,1.4628571428571429,1.268571428571429,1.6714285714285717,1.7385714285714284,1.302857142857143,1.0,1.3808,1.7517714285714283,1.3392000000000002,1.822857142857143,1.3392000000000002,1.394285714285714,1.302857142857143,1.32,1.1774714285714285
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.9085714285714288,1.32,2.608771428571429,1.5207142857142857,1.3392000000000002,1.872228571428572,1.0,1.9085714285714288,1.9085714285714288,1.8571428571428568,1.8571428571428568,1.9842857142857144,1.9285714285714288,2.205357142857143,1.7734857142857143,1.3392000000000002,1.3785714285714286,1.9642857142857144,1.4542857142857144,1.16,1.5207142857142857,2.9486857142857144,1.3392000000000002,1.9642857142857144,1.32,1.8571428571428568,1.5614285714285714,1.8057142857142856,2.8748714285714287
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.8057142857142856,1.4928571428571429,2.981414285714286,1.8914285714285717,1.7734857142857143,1.9085714285714288,1.0885714285714283,1.9085714285714288,1.9449142857142856,2.1635714285714283,1.9449142857142856,2.4732142857142856,2.096342857142857,2.662857142857143,1.9085714285714288,2.044642857142857,1.872228571428572,1.9449142857142856,1.9449142857142856,1.289285714285714,1.9449142857142856,3.3716,1.3785714285714286,2.225714285714286,1.4435714285714285,1.9449142857142856,1.5785714285714287,1.8571428571428568,3.398171428571429
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.6063428571428573,1.062857142857143,2.115785714285714,1.5693714285714286,1.0336571428571428,1.3785714285714286,1.0,1.24,1.655,1.4249999999999998,1.5357142857142858,1.5300000000000002,1.4821428571428572,1.5300000000000002,1.4906285714285716,1.3785714285714286,1.32,1.7385714285714284,1.32,1.2142857142857144,1.3392000000000002,2.4976000000000003,1.197142857142857,1.7857142857142856,1.1885714285714286,1.3571428571428572,1.0535714285714286,1.4435714285714285,2.097428571428571
37-2012.00,Maids and Housekeeping Cleaners,1.32,1.1428571428571428,1.4769142857142858,1.5693714285714286,1.1257142857142857,1.3392000000000002,1.0,1.24,1.4906285714285716,1.5357142857142858,1.4906285714285716,1.5300000000000002,1.4906285714285716,1.6428571428571428,1.2592,1.268571428571429,1.2857142857142856,1.5693714285714286,1.2857142857142856,1.0089285714285714,1.2857142857142856,1.7886857142857144,1.1785714285714286,1.5693714285714286,1.1785714285714286,1.2857142857142856,1.1785714285714286,1.32,1.5013714285714286
37-2021.00,Pest Control Workers,1.9642857142857144,1.5625,2.600942857142857,1.822857142857143,1.6063428571428573,1.9642857142857144,1.25,1.6875,2.1228571428571428,1.9642857142857144,2.071428571428572,2.327857142857143,1.8571428571428568,2.071428571428572,1.872228571428572,1.822857142857143,1.822857142857143,1.9642857142857144,1.8057142857142856,1.3008,2.044642857142857,2.4134,1.4691999999999998,2.1228571428571428,1.3392000000000002,2.1228571428571428,1.7200000000000002,2.1228571428571428,2.178257142857143
37-3011.00,Landscaping and Groundskeeping Workers,1.4691999999999998,1.0357142857142856,2.3114285714285714,1.7734857142857143,1.0803571428571428,1.3785714285714286,1.077942857142857,1.3008,1.595,1.3571428571428572,1.625,1.5049142857142856,1.335714285714286,1.4628571428571429,1.3571428571428572,1.7857142857142856,1.268571428571429,1.7036571428571428,1.3706285714285715,1.28,1.4350857142857143,2.1990857142857143,1.2000000000000002,1.822857142857143,1.1785714285714286,1.147857142857143,1.1257142857142857,1.1339285714285714,1.9478857142857144
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",1.8571428571428568,1.3571428571428572,2.608357142857143,1.7485714285714289,1.3571428571428572,1.822857142857143,1.197142857142857,1.3571428571428572,1.9642857142857144,1.9085714285714288,1.822857142857143,1.872228571428572,1.822857142857143,1.872228571428572,1.6391999999999998,1.595,1.5207142857142857,1.8571428571428568,1.4821428571428572,1.335714285714286,1.5357142857142858,2.629385714285714,1.4249999999999998,1.9257142857142855,1.25,1.6063428571428573,1.7036571428571428,1.4821428571428572,2.276942857142857
37-3013.00,Tree Trimmers and Pruners,1.7734857142857143,1.1428571428571428,2.4665000000000004,2.0608,1.1734857142857142,1.8328571428571427,1.0942857142857143,1.3571428571428572,1.9642857142857144,1.6063428571428573,1.9085714285714288,1.9642857142857144,1.5785714285714287,1.75,1.4906285714285716,1.9449142857142856,1.7734857142857143,1.8571428571428568,1.51,1.5693714285714286,1.7857142857142856,1.867942857142857,1.2857142857142856,2.337142857142857,1.22,1.5357142857142858,1.1106285714285715,1.5357142857142858,1.957
39-1013.00,First-Line Supervisors of Gambling Services Workers,1.6714285714285717,1.5207142857142857,1.9617142857142855,2.2071428571428573,1.5508,1.9642857142857144,1.0135714285714286,1.6875,2.265085714285714,2.2928571428571427,2.125,2.4522285714285714,2.354914285714286,2.2071428571428573,1.8571428571428568,1.4179428571428572,1.837942857142857,2.105,1.6875,1.12,1.8571428571428568,2.1544,1.822857142857143,2.4732142857142856,1.9449142857142856,2.2071428571428573,1.7036571428571428,2.105,1.6644571428571429
39-1022.00,First-Line Supervisors of Personal Service Workers,1.8571428571428568,1.32,2.7067428571428573,1.822857142857143,1.3392000000000002,1.9085714285714288,1.0271428571428571,1.9449142857142856,2.25,2.422142857142857,1.9449142857142856,2.596342857142857,2.4035714285714285,2.4732142857142856,1.9085714285714288,1.3392000000000002,1.7734857142857143,1.9085714285714288,1.5614285714285714,1.0,1.5785714285714287,2.4384,1.2857142857142856,2.5428571428571427,1.2857142857142856,2.125,1.2857142857142856,2.0028571428571427,2.3213714285714286
39-2011.00,Animal Trainers,1.822857142857143,1.25,2.3224,1.822857142857143,1.2036571428571428,1.7857142857142856,1.147857142857143,2.3857142857142857,2.06,1.8571428571428568,1.9285714285714288,2.1492,1.837942857142857,1.7857142857142856,2.0028571428571427,1.5785714285714287,1.7200000000000002,1.9642857142857144,1.6391999999999998,1.0020571428571428,1.7385714285714284,2.446428571428571,1.5785714285714287,2.571428571428571,1.4435714285714285,1.822857142857143,1.268571428571429,1.7385714285714284,2.251857142857143
39-2021.00,Animal Caretakers,1.6063428571428573,1.2142857142857144,2.1662,1.5508,1.268571428571429,1.5207142857142857,1.0357142857142856,1.2857142857142856,1.8571428571428568,1.7385714285714284,1.822857142857143,1.7200000000000002,1.822857142857143,1.4285714285714286,1.4179428571428572,1.2857142857142856,1.3392000000000002,1.8328571428571427,1.3392000000000002,1.0549142857142857,1.4906285714285716,2.623142857142857,1.2857142857142856,1.9842857142857144,1.32,1.4821428571428572,1.25,1.625,1.7952
39-3011.00,Gambling Dealers,1.6875,1.537142857142857,1.4051285714285715,1.8571428571428568,1.5,1.3571428571428572,1.0,1.2857142857142856,1.9085714285714288,1.6665142857142858,1.7734857142857143,1.7200000000000002,1.7485714285714289,1.5357142857142858,1.4249999999999998,1.4179428571428572,1.655,1.9449142857142856,1.7734857142857143,1.0,1.6875,1.099357142857143,1.6875,2.0028571428571427,1.4017857142857142,1.335714285714286,1.7385714285714284,1.4017857142857142,1.1988
39-3012.00,Gambling and Sports Book Writers and Runners,1.6364285714285711,1.68,2.0455,1.8057142857142856,1.7857142857142856,1.4821428571428572,1.0089285714285714,1.3785714285714286,1.9449142857142856,1.8914285714285717,1.7857142857142856,1.7734857142857143,1.78,1.4179428571428572,1.5785714285714287,1.302857142857143,1.7385714285714284,2.0028571428571427,1.6875,1.0,1.4691999999999998,1.3952,1.4179428571428572,1.9792,1.4017857142857142,1.7857142857142856,1.7485714285714289,1.7385714285714284,1.4216
39-3021.00,Motion Picture Projectionists,1.7734857142857143,1.0206285714285714,1.885342857142857,1.8571428571428568,1.0357142857142856,1.604285714285714,1.0,1.2857142857142856,1.6875,1.8571428571428568,1.7200000000000002,1.7385714285714284,1.8571428571428568,1.7036571428571428,1.3392000000000002,1.6665142857142858,1.5300000000000002,1.8571428571428568,1.822857142857143,1.32,1.6875,1.702942857142857,1.268571428571429,1.872228571428572,1.1734857142857142,1.5785714285714287,1.1071428571428572,1.44,1.6771
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",1.4542857142857144,1.157142857142857,1.7155,1.5693714285714286,1.1734857142857142,1.4542857142857144,1.0,1.1107142857142858,1.6391999999999998,1.6714285714285717,1.5625,1.655,1.5625,1.4285714285714286,1.4906285714285716,1.268571428571429,1.4285714285714286,1.5625,1.4906285714285716,1.0,1.4542857142857144,1.39,1.32,1.822857142857143,1.28,1.3785714285714286,1.22,1.3785714285714286,1.44
39-3091.00,Amusement and Recreation Attendants,1.3571428571428572,1.2208,1.7771428571428571,1.604285714285714,1.25,1.3392000000000002,1.0,1.32,1.625,1.6875,1.5300000000000002,1.6875,1.394285714285714,1.4906285714285716,1.394285714285714,1.32,1.3785714285714286,1.6391999999999998,1.3392000000000002,1.0020571428571428,1.302857142857143,1.8349571428571427,1.3392000000000002,2.071428571428572,1.2857142857142856,1.4628571428571429,1.24,1.4285714285714286,1.6765714285714286
39-3092.00,Costume Attendants,1.9085714285714288,1.0885714285714283,1.9643857142857144,1.7857142857142856,1.0714285714285714,1.4249999999999998,1.0,1.2036571428571428,1.822857142857143,1.822857142857143,1.822857142857143,1.7734857142857143,1.837942857142857,1.5625,1.4821428571428572,1.5892857142857142,1.197142857142857,1.9085714285714288,1.4017857142857142,1.0020571428571428,1.5357142857142858,2.610514285714286,1.231428571428571,1.9642857142857144,1.0885714285714283,1.7734857142857143,1.1339285714285714,1.51,1.6697
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",1.3214285714285714,1.0089285714285714,1.3726,1.3785714285714286,1.0206285714285714,1.2857142857142856,1.0,1.0206285714285714,1.655,1.7200000000000002,1.5508,1.5892857142857142,1.5508,1.4179428571428572,1.32,1.0357142857142856,1.231428571428571,1.655,1.0942857142857143,1.0042857142857142,1.1071428571428572,1.4546285714285714,1.0942857142857143,1.7734857142857143,1.0885714285714283,1.5625,1.0206285714285714,1.3785714285714286,1.1157142857142857
39-4011.00,Embalmers,1.6875,1.2142857142857144,2.932857142857143,1.604285714285714,1.2857142857142856,1.8057142857142856,1.5207142857142857,1.44,2.0028571428571427,1.9285714285714288,1.9085714285714288,1.9449142857142856,1.9657142857142855,1.9449142857142856,1.8571428571428568,1.9085714285714288,1.4179428571428572,2.044642857142857,1.4435714285714285,1.0885714285714283,1.6875,2.562142857142857,1.197142857142857,2.216428571428572,1.231428571428571,1.8571428571428568,1.231428571428571,1.9085714285714288,2.0210857142857144
39-4021.00,Funeral Attendants,1.302857142857143,1.1106285714285715,1.6314285714285717,1.3571428571428572,1.12,1.3571428571428572,1.0089285714285714,1.2142857142857144,1.7734857142857143,1.8571428571428568,1.5785714285714287,1.6063428571428573,1.6875,1.4691999999999998,1.268571428571429,1.3392000000000002,1.3785714285714286,1.7036571428571428,1.157142857142857,1.0357142857142856,1.16,1.6875,1.1428571428571428,1.8057142857142856,1.28,1.6875,1.16,1.3785714285714286,1.3016
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",1.8914285714285717,1.6364285714285711,2.6562142857142863,1.9085714285714288,1.6875,1.8914285714285717,1.147857142857143,1.7200000000000002,2.06,2.1357142857142857,1.8571428571428568,2.096342857142857,2.2471428571428573,2.19,1.8571428571428568,1.7200000000000002,1.8057142857142856,2.0028571428571427,1.36,1.0135714285714286,1.6875,3.4288,1.3808,2.31,1.4249999999999998,2.1357142857142857,1.6665142857142858,2.2471428571428573,3.1760571428571427
39-5011.00,Barbers,1.3785714285714286,1.0942857142857143,2.267957142857143,1.9085714285714288,1.1408,1.3785714285714286,1.0089285714285714,1.2036571428571428,1.7734857142857143,1.7200000000000002,1.7200000000000002,1.7385714285714284,1.5300000000000002,1.6364285714285711,1.5357142857142858,1.8571428571428568,1.5625,1.595,1.197142857142857,1.157142857142857,1.2857142857142856,1.597142857142857,1.2036571428571428,1.822857142857143,1.2142857142857144,1.3571428571428572,1.157142857142857,1.2857142857142856,1.899
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",1.8571428571428568,1.3706285714285715,3.0175714285714283,1.822857142857143,1.394285714285714,1.822857142857143,1.0885714285714283,1.8057142857142856,1.8914285714285717,1.8571428571428568,1.8571428571428568,2.19,1.8571428571428568,1.7485714285714289,1.9642857142857144,2.2928571428571427,1.8057142857142856,1.8571428571428568,1.5785714285714287,1.12,1.7734857142857143,2.6713142857142858,1.4542857142857144,1.9449142857142856,1.302857142857143,1.5693714285714286,1.32,1.7734857142857143,2.2477142857142858
39-5091.00,"Makeup Artists, Theatrical and Performance",2.1635714285714283,1.3571428571428572,2.635428571428572,2.105,1.3392000000000002,1.7485714285714289,1.0357142857142856,1.655,2.086428571428572,2.071428571428572,1.8571428571428568,2.086428571428572,2.265085714285714,1.7857142857142856,1.9085714285714288,2.4971428571428573,1.4542857142857144,2.02,1.655,1.1785714285714286,1.6875,3.022857142857143,1.4928571428571429,2.105,1.4017857142857142,1.9085714285714288,1.4017857142857142,1.7734857142857143,2.605714285714286
39-5092.00,Manicurists and Pedicurists,1.5357142857142858,1.0206285714285714,1.5906714285714283,1.604285714285714,1.157142857142857,1.3571428571428572,1.0,1.3008,1.51,1.4821428571428572,1.5207142857142857,1.5357142857142858,1.5300000000000002,1.5300000000000002,1.5625,1.4285714285714286,1.4628571428571429,1.4906285714285716,1.2857142857142856,1.0442857142857145,1.32,1.4926285714285714,1.25,1.625,1.0942857142857143,1.28,1.12,1.3008,1.3832142857142855
39-5093.00,Shampooers,1.4821428571428572,1.0664285714285715,1.980357142857143,1.595,1.0992,1.3008,1.0,1.25,1.595,1.5785714285714287,1.5508,1.4542857142857144,1.4821428571428572,1.4821428571428572,1.3571428571428572,1.231428571428571,1.4821428571428572,1.4628571428571429,1.2036571428571428,1.0206285714285714,1.3125,1.9576,1.147857142857143,1.5625,1.1222285714285714,1.4285714285714286,1.077942857142857,1.394285714285714,1.6786
