O*NET-SOC Code,Title,E-Mail,Processing Information Combined,Management of Material Resources Combined,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined","Inspecting Equipment, Structures, or Materials Combined",Systems Analysis Combined,Monitoring and Controlling Resources Combined,"Monitoring Processes, Materials, or Surroundings Combined",Programming Combined,Operations Analysis Combined,Management of Financial Resources Combined,"Judging the Qualities of Objects, Services, or People Combined",Working with Computers Combined,Evaluating Information to Determine Compliance with Standards Combined,"Identifying Objects, Actions, and Events Combined",Analyzing Data or Information Combined,Monitoring Combined,Quality Control Analysis Combined,Operations Monitoring Combined,Performing Administrative Activities Combined,Documenting/Recording Information Combined,Systems Evaluation Combined,Getting Information Combined
39-6012.00,Concierges,5.0,2.1058142857142856,1.0942857142857143,1.8571428571428568,1.5001571428571427,1.2857142857142856,1.4935,1.9763285714285712,1.0089285714285714,1.0089285714285714,1.0942857142857143,2.463457142857143,2.3299,2.0766285714285715,2.7004,1.8007142857142855,1.7857142857142856,1.0135714285714286,1.0206285714285714,1.9018571428571431,2.2939857142857143,1.2857142857142856,3.4719714285714285
39-7011.00,Tour Guides and Escorts,3.27,1.7898571428571428,1.0135714285714286,1.4048571428571428,1.3458,1.0885714285714283,1.1027714285714283,1.640285714285714,1.0,1.0942857142857143,1.0,1.4824,1.4209714285714288,1.5091428571428571,2.700028571428572,1.3614000000000002,1.8571428571428568,1.0089285714285714,1.0942857142857143,1.1683714285714286,1.5611857142857142,1.1257142857142857,2.665757142857143
39-7012.00,Travel Guides,4.72,2.089514285714285,1.595,1.782857142857143,1.733328571428571,1.655,1.793657142857143,2.999371428571428,1.1257142857142857,1.231428571428571,1.5508,2.237342857142857,1.7124,1.687542857142857,3.247085714285714,1.5675,1.8914285714285717,1.24,1.302857142857143,1.754357142857143,2.3135,1.6063428571428573,3.479
39-9011.00,Childcare Workers,2.92,1.5488,1.0089285714285714,1.2426142857142857,1.693,1.4179428571428572,1.2638285714285713,2.0576428571428576,1.0,1.0020571428571428,1.0,1.7148571428571429,1.112242857142857,1.7723428571428572,1.9966,1.3444571428571428,2.1142857142857143,1.268571428571429,1.1885714285714286,1.2612142857142856,1.6944,1.4435714285714285,1.9657
39-9011.01,Nannies,3.12,1.5243428571428572,1.231428571428571,1.2283428571428572,1.6308571428571428,1.32,1.8045714285714285,2.112285714285714,1.0,1.1257142857142857,1.197142857142857,1.5394285714285716,1.1565142857142858,1.4342857142857142,2.0944,1.2674285714285711,2.44,1.1408,1.157142857142857,1.2457142857142858,1.6285714285714286,1.6714285714285717,2.402971428571429
39-9031.00,Exercise Trainers and Group Fitness Instructors,4.14,1.8020571428571428,1.0206285714285714,1.3542857142857143,2.0067142857142857,1.3571428571428572,1.3338571428571429,2.060142857142857,1.0020571428571428,1.268571428571429,1.0,1.6742285714285714,1.6369857142857145,2.0435857142857143,2.074785714285714,1.5385142857142855,2.0342857142857143,1.1734857142857142,1.157142857142857,1.6713142857142858,1.709457142857143,1.3808,2.706785714285714
39-9032.00,Recreation Workers,3.47,2.8814285714285712,1.5508,2.0363714285714285,1.912,1.7385714285714284,2.6757142857142853,3.0479142857142856,1.0206285714285714,1.268571428571429,1.302857142857143,2.3794285714285714,2.3074285714285714,2.4149285714285718,2.459714285714286,2.186871428571429,2.327857142857143,1.1885714285714286,1.25,2.200557142857143,2.6211,1.6875,3.380114285714285
39-9041.00,Residential Advisors,4.6,2.293942857142857,1.3785714285714286,1.7021857142857144,2.006828571428572,1.7200000000000002,2.039642857142857,2.9802571428571425,1.0271428571428571,1.25,1.32,2.0144,2.2225857142857146,2.3005,2.854171428571429,1.9434714285714283,2.422142857142857,1.1785714285714286,1.2857142857142856,2.4810714285714286,2.414771428571429,1.6875,2.959942857142857
41-1011.00,First-Line Supervisors of Retail Sales Workers,4.09,1.8127,1.6364285714285711,1.4672,1.4507571428571429,1.822857142857143,1.6746142857142858,2.1615714285714285,1.1071428571428572,1.4542857142857144,1.5892857142857142,1.9936,1.9792,2.1036,2.4898,2.0788,2.3857142857142857,1.32,1.1885714285714286,1.8712857142857144,1.7939285714285715,1.8571428571428568,2.52
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,5.0,2.8150000000000004,1.8057142857142856,1.826114285714286,1.6375857142857142,1.9449142857142856,2.0284142857142857,2.499428571428571,1.0442857142857145,1.302857142857143,1.8057142857142856,2.632,2.759642857142857,2.689285714285714,2.8883428571428573,2.835457142857143,2.821428571428571,1.3571428571428572,1.1071428571428572,2.007128571428572,2.4078857142857144,2.06,3.269428571428572
41-2011.00,Cashiers,2.76,1.3483,1.0271428571428571,1.203442857142857,1.1413428571428572,1.25,1.2457,1.5156571428571428,1.0,1.0,1.0442857142857145,1.322942857142857,1.574357142857143,1.471,1.7159285714285717,1.3341714285714286,1.5508,1.0206285714285714,1.157142857142857,1.4388571428571428,1.3131428571428572,1.2142857142857144,2.198528571428572
41-2012.00,Gambling Change Persons and Booth Cashiers,1.85,2.5686285714285715,1.1428571428571428,1.4789285714285714,1.884342857142857,1.231428571428571,1.5792000000000002,2.086328571428571,1.0135714285714286,1.0042857142857142,1.1792,2.0415714285714284,2.119942857142857,2.7278571428571428,2.010542857142857,1.7074000000000005,1.6714285714285717,1.3571428571428572,1.4179428571428572,1.641542857142857,2.0457142857142854,1.2142857142857144,2.606
41-2021.00,Counter and Rental Clerks,3.99,2.5012857142857143,1.3008,1.5940571428571428,1.9541142857142857,1.268571428571429,1.7345285714285712,1.8128285714285712,1.0271428571428571,1.0,1.25,1.9404285714285716,2.1918571428571427,1.6331714285714285,2.092171428571429,1.6529142857142858,1.822857142857143,1.0885714285714283,1.4435714285714285,1.4495,2.393514285714286,1.268571428571429,2.1258857142857144
41-2022.00,Parts Salespersons,4.45,2.7357142857142858,1.2592,1.6578999999999997,1.6747,1.3571428571428572,2.2336857142857145,2.7783999999999995,1.0206285714285714,1.0089285714285714,1.0357142857142856,2.1058714285714286,3.197371428571429,1.9884285714285717,2.6877714285714287,2.1616285714285715,1.9085714285714288,1.3392000000000002,1.3785714285714286,2.3915,2.5685714285714285,1.32,3.2176000000000005
41-2031.00,Retail Salespersons,3.89,1.849,1.1428571428571428,1.5537142857142856,1.526757142857143,1.268571428571429,1.1370285714285715,2.1184000000000003,1.0089285714285714,1.0442857142857145,1.2000000000000002,2.056342857142857,1.8856,1.5,2.0845714285714285,1.655,1.8914285714285717,1.1785714285714286,1.2142857142857144,1.3666857142857145,1.5115857142857143,1.2857142857142856,2.6862571428571425
41-3011.00,Advertising Sales Agents,5.0,2.3973142857142857,1.25,1.6813714285714283,1.1335428571428572,1.822857142857143,1.3695428571428572,2.0791714285714287,1.1408,1.32,1.268571428571429,1.9728571428571429,2.533257142857143,1.9078571428571427,2.063957142857143,1.9730285714285716,1.9657142857142855,1.0664285714285715,1.2857142857142856,2.2409714285714286,2.0174857142857143,1.44,2.874571428571429
41-3021.00,Insurance Sales Agents,5.0,2.2238285714285717,1.0020571428571428,1.4275714285714285,1.2598571428571428,1.75,1.2607428571428572,1.9238285714285717,1.0803571428571428,1.1885714285714286,1.0089285714285714,2.0345714285714287,2.5346285714285712,2.319685714285715,2.0791142857142857,2.213942857142857,1.8057142857142856,1.0020571428571428,1.1339285714285714,2.1352,1.8896285714285717,1.75,2.6955142857142858
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",4.96,2.9756,1.197142857142857,1.7339857142857145,1.0894857142857144,2.086428571428572,1.4914,2.095,1.1885714285714286,1.231428571428571,1.8328571428571427,2.3988571428571426,2.8174857142857146,2.809828571428572,2.562142857142857,2.876714285714286,2.4035714285714285,1.0477714285714286,1.077942857142857,2.048914285714286,2.3413,2.096342857142857,3.055428571428572
41-3041.00,Travel Agents,4.98,2.8950142857142858,1.0803571428571428,1.637,1.2848857142857144,1.394285714285714,1.4320857142857142,1.6549428571428573,1.0803571428571428,1.1339285714285714,1.32,2.3087285714285715,2.9697142857142858,1.5304285714285717,1.8025857142857145,2.267857142857143,1.822857142857143,1.0089285714285714,1.0803571428571428,2.3445142857142853,2.38,1.3571428571428572,3.2834857142857143
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",5.0,1.6150857142857142,1.5357142857142858,1.2545571428571427,1.168,1.8057142857142856,1.1480857142857144,1.5571428571428572,1.1428571428571428,1.4,1.6063428571428573,1.552,1.8282,1.6144285714285715,1.6590857142857145,1.722057142857143,1.9449142857142856,1.1408,1.2036571428571428,1.633857142857143,1.5376,1.4192,2.4744
41-4011.07,Solar Sales Representatives and Assessors,4.98,2.568714285714285,1.077942857142857,2.2524571428571427,1.7546285714285714,1.6875,1.4285571428571429,2.062,1.0357142857142856,1.25,1.22,2.095885714285714,2.747585714285714,2.356528571428571,2.612285714285714,2.4844857142857144,1.8914285714285717,1.2857142857142856,1.2142857142857144,2.0116857142857145,1.9874285714285715,1.75,3.327
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",4.77,2.131428571428572,1.1257142857142857,1.4463285714285714,1.132742857142857,1.3785714285714286,1.5973000000000002,2.602514285714286,1.0357142857142856,1.1339285714285714,1.1257142857142857,1.7217857142857145,2.394657142857143,1.7416285714285713,2.7545,1.563685714285714,1.9842857142857144,1.0135714285714286,1.0664285714285715,1.8877,2.314,1.3785714285714286,2.9085
41-9011.00,Demonstrators and Product Promoters,3.64,1.4189714285714286,1.077942857142857,1.5692285714285714,1.745942857142857,1.32,1.22,1.528,1.0020571428571428,1.2857142857142856,1.0549142857142857,2.077814285714286,1.2360571428571427,1.3604571428571428,2.0363714285714285,1.5657142857142856,1.8914285714285717,1.3008,1.32,1.3504,1.444,1.3785714285714286,2.1425714285714283
41-9012.00,Models,3.45,1.1481428571428571,1.0,1.0164285714285717,1.0578142857142858,1.0803571428571428,1.0157714285714283,1.1490571428571428,1.0,1.0206285714285714,1.0,1.144,1.0390857142857142,1.062142857142857,1.1363714285714286,1.0126285714285714,1.22,1.0020571428571428,1.0,1.1234285714285714,1.2232,1.0020571428571428,1.4784000000000002
41-9021.00,Real Estate Brokers,5.0,2.4130714285714285,1.0942857142857143,1.7731428571428571,1.4914285714285715,1.4435714285714285,1.7808857142857144,1.933428571428572,1.0357142857142856,1.0885714285714283,1.32,2.1809000000000003,2.3464285714285715,2.2201142857142857,2.1825,2.655742857142857,2.023657142857143,1.5207142857142857,1.0803571428571428,2.564,2.393485714285714,1.4249999999999998,3.1438857142857146
41-9022.00,Real Estate Sales Agents,5.0,2.351,1.147857142857143,1.476,1.6929857142857143,1.6364285714285711,1.7971428571428572,2.1894285714285715,1.0549142857142857,1.1339285714285714,1.3392000000000002,2.1660000000000004,2.6902857142857144,2.2312857142857143,2.317171428571428,2.496428571428572,1.8571428571428568,1.32,1.1607142857142858,2.5028571428571427,2.2265714285714284,1.6942857142857144,3.3335714285714286
41-9031.00,Sales Engineers,5.0,2.4032714285714287,1.4249999999999998,2.7542857142857144,1.1725,2.4522285714285714,1.2027571428571429,1.4252285714285713,1.1734857142857142,1.6875,1.4691999999999998,2.118,2.9367857142857146,2.474685714285714,2.948928571428572,2.489928571428571,1.94,1.22,1.22,1.7439999999999998,2.1894285714285715,2.3392857142857144,3.2294285714285715
41-9041.00,Telemarketers,3.82,2.9272,1.0089285714285714,1.513,1.3629142857142855,1.0942857142857143,1.134,2.1328,1.0089285714285714,1.0206285714285714,1.0089285714285714,1.9965714285714289,2.3870285714285715,2.378742857142857,2.8685714285714288,2.726142857142857,1.3785714285714286,1.0020571428571428,1.0089285714285714,1.5978571428571429,2.213714285714285,1.077942857142857,3.290285714285714
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",4.48,1.5882142857142858,1.1339285714285714,1.1866857142857143,1.0654571428571429,1.25,1.3875000000000002,1.6059714285714286,1.0549142857142857,1.12,1.077942857142857,1.417142857142857,1.8568,1.2156142857142858,1.5022000000000002,1.1357714285714289,1.7200000000000002,1.0020571428571428,1.0206285714285714,1.8859428571428567,1.5266285714285712,1.32,2.0801285714285718
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,4.55,3.144,1.655,1.8176,1.8400857142857143,1.8571428571428568,2.4795,2.532142857142857,1.1257142857142857,1.4928571428571429,1.5614285714285714,2.4795,2.898585714285714,2.6815,2.5255714285714284,2.715628571428572,2.7142857142857144,1.7385714285714284,1.3571428571428572,2.261257142857142,2.4602,1.9085714285714288,2.7954
43-2011.00,"Switchboard Operators, Including Answering Service",4.61,2.2342857142857144,1.0,1.071742857142857,1.1345142857142858,1.231428571428571,1.2697142857142858,1.7549285714285716,1.0135714285714286,1.0271428571428571,1.0,1.4150714285714288,2.0801285714285718,2.031771428571429,2.4627285714285714,1.345214285714286,1.6714285714285717,1.0664285714285715,1.197142857142857,2.188,1.9064285714285716,1.1106285714285715,2.4466857142857146
43-2021.00,Telephone Operators,4.48,2.486285714285714,1.0206285714285714,1.4914571428571428,1.3969,1.231428571428571,1.1497142857142857,1.7880714285714288,1.0206285714285714,1.0020571428571428,1.0206285714285714,1.8292857142857144,2.627228571428572,1.836,2.0585714285714287,1.7032428571428573,1.5625,1.0020571428571428,1.0942857142857143,1.3843,2.5808,1.1408,3.1039714285714286
43-3011.00,Bill and Account Collectors,3.96,1.978142857142857,1.0357142857142856,1.3565,1.1872,1.4249999999999998,1.3349857142857144,1.903142857142857,1.0135714285714286,1.0042857142857142,1.0535714285714286,1.4704285714285714,2.1376,1.8022,1.897,1.5194285714285716,1.822857142857143,1.077942857142857,1.1257142857142857,1.9527142857142856,2.3432,1.2857142857142856,2.484
43-3021.00,Billing and Posting Clerks,4.73,2.818057142857143,1.077942857142857,1.1236,1.065742857142857,1.3785714285714286,1.062857142857143,1.6642857142857144,1.16,1.0135714285714286,1.062857142857143,1.120342857142857,2.4208142857142856,2.280142857142857,1.5638714285714284,1.9984,1.7934857142857146,1.12,1.1734857142857142,2.0410714285714286,1.806,1.4017857142857142,2.7851714285714286
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",4.92,2.597028571428572,1.0942857142857143,1.4122857142857144,1.1186857142857145,1.3392000000000002,1.7883857142857145,2.065142857142857,1.0206285714285714,1.0206285714285714,1.25,1.4023857142857143,2.9524285714285714,2.1499428571428574,2.4811428571428573,2.0376142857142856,1.822857142857143,1.0020571428571428,1.0549142857142857,2.2787428571428574,2.5642142857142853,1.3392000000000002,2.983942857142857
43-3041.00,Gambling Cage Workers,2.4,2.212828571428572,1.0535714285714286,1.4788,1.8442,1.197142857142857,1.6903857142857144,1.972214285714286,1.0135714285714286,1.0020571428571428,1.1257142857142857,1.6326999999999998,2.4165857142857146,2.345285714285714,2.266971428571429,1.789942857142857,1.8571428571428568,1.25,1.24,1.7296,2.109742857142857,1.1785714285714286,2.563428571428572
43-3051.00,Payroll and Timekeeping Clerks,4.65,3.3002857142857143,1.0,1.2362285714285717,1.0975857142857144,1.36,1.1311,1.846857142857143,1.1257142857142857,1.0135714285714286,1.0089285714285714,1.4408,2.4298428571428574,2.6575,2.2912428571428576,2.2215000000000003,1.8571428571428568,1.0664285714285715,1.1257142857142857,3.027928571428572,2.3605428571428573,1.268571428571429,2.9732142857142856
43-3061.00,Procurement Clerks,5.0,2.599557142857143,1.4179428571428572,1.3927857142857143,1.316342857142857,1.4249999999999998,2.047,1.7357714285714287,1.0336571428571428,1.157142857142857,1.5165142857142857,1.5676857142857143,2.779771428571429,1.8091714285714289,1.9261285714285716,2.2192428571428566,2.1228571428571428,1.077942857142857,1.0089285714285714,2.6185,2.0830857142857147,1.3571428571428572,2.9778
43-3071.00,Tellers,4.83,2.8901714285714286,1.062857142857143,1.9128571428571428,1.8358,1.3392000000000002,1.5785999999999998,2.180285714285714,1.0135714285714286,1.0042857142857142,1.0885714285714283,2.2896,2.8368,2.8508571428571425,2.388,2.643142857142857,1.9449142857142856,1.1885714285714286,1.2857142857142856,1.6675,2.2985,1.4435714285714285,2.525628571428572
43-4011.00,Brokerage Clerks,5.0,2.739228571428572,1.1257142857142857,1.6253,1.0738285714285714,1.5693714285714286,1.1097142857142857,1.5901428571428573,1.25,1.0803571428571428,1.1785714285714286,1.3876,2.430942857142857,2.447914285714286,2.1832,2.058,1.9085714285714288,1.0020571428571428,1.1408,1.7215,1.8617142857142857,1.4821428571428572,3.0695714285714284
43-4021.00,Correspondence Clerks,5.0,2.7394857142857143,1.0357142857142856,1.5716285714285716,1.3205714285714287,1.3392000000000002,1.429,2.036371428571429,1.0206285714285714,1.0089285714285714,1.0206285714285714,1.502642857142857,2.815314285714285,1.644914285714286,2.2192,2.031228571428572,1.7385714285714284,1.0357142857142856,1.0206285714285714,2.6885714285714286,2.2728857142857146,1.3392000000000002,2.513071428571429
43-4031.00,"Court, Municipal, and License Clerks",4.65,2.678628571428572,1.0714285714285714,1.3015142857142856,1.2794,1.4821428571428572,1.3236571428571429,2.1283857142857143,1.0942857142857143,1.0135714285714286,1.1339285714285714,1.3953428571428572,2.7789714285714284,2.251128571428572,1.8943142857142856,2.0506857142857142,1.822857142857143,1.12,1.12,2.180457142857142,2.548828571428571,1.4017857142857142,2.752457142857143
43-4041.00,"Credit Authorizers, Checkers, and Clerks",4.82,2.798,1.1339285714285714,1.5800285714285716,1.0270285714285714,1.28,1.7942857142857145,1.3685714285714283,1.077942857142857,1.0089285714285714,1.1734857142857142,1.5746714285714285,2.993371428571429,2.0455428571428573,1.9948857142857144,2.2084,1.8571428571428568,1.0135714285714286,1.0,1.958628571428572,2.5122857142857145,1.2592,3.2339857142857142
43-4051.00,Customer Service Representatives,4.33,3.008285714285714,1.0271428571428571,1.7011714285714286,1.386628571428571,1.3785714285714286,1.5272428571428571,2.446142857142857,1.0442857142857145,1.0549142857142857,1.0271428571428571,1.4672571428571428,2.729542857142857,1.8605285714285715,2.542057142857143,2.2435428571428573,1.8571428571428568,1.0020571428571428,1.1071428571428572,2.437071428571429,2.3095,1.3785714285714286,2.9581
43-4061.00,"Eligibility Interviewers, Government Programs",5.0,3.4438714285714283,1.0,1.3142857142857145,1.035828571428571,1.3808,1.2990428571428572,1.9747,1.0089285714285714,1.0,1.0020571428571428,1.7194571428571428,2.802428571428571,3.4696,2.021842857142857,2.665714285714286,1.9449142857142856,1.0,1.0357142857142856,2.085,2.9834857142857145,1.4017857142857142,3.2099999999999995
