O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_GPT_v1_non_overlap,GPT_V1_NoOverlap_Scaled,GPT_V1_doubleweighed
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3.1585739403453683,3.4899,2.440432857142858,1.6866857142857143,2.956595555555555,3.595999999999999,2.5169476190476194,2.9502144243851385,4.010507286696582,3.48036085554086
43-6011.00,Executive Secretaries and Executive Administrative Assistants,3.1272470957613816,3.021946428571429,2.41239,1.9058285714285716,3.586004126984127,2.832,2.345461224489796,2.810320688513867,3.3858940111425877,3.0981073498282274
43-6012.00,Legal Secretaries and Administrative Assistants,3.293313814756672,3.2315071428571427,2.4495657142857143,1.9271979591836734,3.594486349206349,2.946,2.6841278911564634,2.9473916470434327,3.9979038331496337,3.472647740096533
43-6013.00,Medical Secretaries and Administrative Assistants,3.2727582417582424,3.5061464285714288,2.341932857142857,1.7609183673469389,3.5650136507936505,3.018,2.3726142857142856,2.9213650134746207,3.881697194276123,3.4015311038753717
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",3.2988998430141283,3.357321428571429,2.178044285714286,1.914473469387755,3.609271111111111,2.88,2.523421768707484,2.903588898220827,3.8023283969089956,3.352958647564911
43-9021.00,Data Entry Keyers,3.3227792778649916,3.4919857142857147,2.569967142857143,1.5155714285714281,3.5446549206349207,3.66,2.7166231292517007,3.1019603134484566,4.688039387968862,3.8949998507086594
43-9022.00,Word Processors and Typists,3.382458398744113,3.477382142857143,2.2534400000000003,2.0893142857142855,3.5539726984126987,3.318,2.5735455782312924,3.045979251308216,4.43808884962179,3.742034050465003
43-9031.00,Desktop Publishers,3.1986745682888533,2.7408285714285716,2.5050214285714283,2.149387755102041,3.5275009523809517,3.004,2.723865986394558,2.8948714301412872,3.7634056656102253,3.3291385478757562
43-9041.00,Insurance Claims and Policy Processing Clerks,3.345302982731554,3.576942857142857,2.38429,1.7568612244897959,3.6977288888888893,3.4219999999999997,2.679948299319728,3.093503576661434,4.650280799050336,3.8718921878558845
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",3.3380299843014125,3.6037464285714287,1.848297142857143,1.3755367346938776,3.282055555555555,3.742,2.776190476190476,3.020786754447933,4.325606558078983,3.6731966562634577
43-9061.00,"Office Clerks, General",3.361248351648352,3.527964285714286,2.0980671428571425,1.935791836734694,3.547226349206349,3.036,2.561698639455782,2.960306541862899,4.055567707134994,3.5079371244989463
43-9071.00,"Office Machine Operators, Except Computer",3.326370329670328,3.4360392857142856,2.028245714285714,2.3540775510204077,3.3872961904761905,3.1759999999999997,2.867501360544217,3.026013401491365,4.348943079257934,3.6874782403746496
43-9081.00,Proofreaders and Copy Markers,3.5046690737833597,3.479825,2.179111428571429,2.0616326530612246,3.6456914285714284,3.4560000000000004,3.080182993197279,3.1718296824960754,5.0,4.085914841248037
43-9111.00,Statistical Assistants,3.1780496075353213,3.193692857142857,3.082502857142857,1.9123020408163263,3.631523174603175,2.8979999999999997,2.5887857142857147,2.9678881928309786,4.089419114532083,3.5286536536815305
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.8917813186813186,3.2813892857142855,2.167482857142857,1.2234285714285713,2.653596190476191,2.928,2.457207482993197,2.6172872845368915,2.5240167726910787,2.570652028613985
45-2011.00,Agricultural Inspectors,3.0293866562009413,3.393182142857143,2.3938385714285713,1.1900714285714287,2.840435555555555,3.276,2.352344897959184,2.7558933878859238,3.142880881833749,2.9493871348598364
45-2021.00,Animal Breeders,3.3401127158555717,3.6695964285714284,1.7039271428571425,1.7406204081632652,2.9890819047619046,2.114,3.282669387755102,2.7594738206436418,3.1588672004403016,2.9591705105419717
45-2041.00,"Graders and Sorters, Agricultural Products",3.537911459968602,3.811292857142857,1.601312857142857,2.255930612244898,3.2210314285714285,3.3980000000000006,3.0382979591836734,3.1066044026687596,4.708774839501357,3.9076896210850585
45-2091.00,Agricultural Equipment Operators,3.2416623233908943,3.6198428571428574,1.6603057142857138,2.142134693877551,2.8461714285714286,2.71,2.9862734693877555,2.8263365525902673,3.4574034412059405,3.141869996898104
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",3.228504552590267,3.453157142857143,1.8096342857142858,2.2797551020408164,2.660368888888889,2.9240000000000004,2.896051700680272,2.8294512815279957,3.471310433053292,3.150380857290644
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",3.1654686028257446,3.5308928571428573,1.8552642857142854,1.7310612244897956,2.7144495238095243,2.2939999999999996,2.839436054421769,2.654969606750392,2.692265040289808,2.6736173235200997
45-3031.00,Fishing and Hunting Workers,3.0864742543171113,3.324942857142857,1.979064285714286,1.6483265306122448,2.493021904761904,2.5200000000000005,2.8188959183673465,2.625239321821036,2.559521922542446,2.592380622181741
45-4011.00,Forest and Conservation Workers,3.1400907378335954,3.456460714285714,2.1672857142857143,1.4661020408163266,2.565224444444444,2.382,2.6082857142857145,2.605248017137624,2.4702624984293173,2.5377552577834708
45-4021.00,Fallers,3.2942208791208794,3.8735607142857145,1.3178999999999998,1.273371428571429,2.2860003174603185,2.662,3.316130612244898,2.7070140213239147,2.9246387921136296,2.815826406718772
45-4022.00,Logging Equipment Operators,3.098340345368917,3.465675,1.7977499999999995,0.9823000000000004,2.5913292063492057,3.5160000000000005,2.732653741496599,2.764404743982208,3.180883341183314,2.972644042582761
45-4023.00,Log Graders and Scalers,3.1614510204081627,3.4546857142857146,2.1809799999999995,1.3178142857142854,2.7281977777777784,3.304,2.713304761904762,2.8193253197278914,3.426098900680479,3.1227121102041853
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,2.8630941915227637,3.1814285714285715,2.2746757142857144,0.863734693877551,2.559177777777778,2.864,2.1924319727891164,2.506060917844061,2.0274007891712227,2.266730853507642
47-1011.03,Solar Energy Installation Managers,2.8362251177394033,3.238164285714286,2.1918571428571427,0.9025959183673464,2.5162171428571423,2.852,2.259131972789116,2.507306083987441,2.0329603469211204,2.2701332154542806
47-2011.00,Boilermakers,3.026254160125589,3.5658,1.9841785714285713,1.2695755102040818,2.4513688888888883,2.8240000000000003,2.6642129251700677,2.646320804290947,2.653648894969445,2.649984849630196
47-2021.00,Brickmasons and Blockmasons,3.0631525902668755,3.465942857142857,1.9004085714285714,1.5061591836734687,2.1644257142857146,2.99,2.576607482993198,2.6291760722135007,2.577099168173648,2.603137620193574
47-2022.00,Stonemasons,3.0617262166405013,3.259035714285714,2.0209528571428566,0.8949061224489796,2.277966984126984,2.96,2.4392537414965987,2.5392832964416536,2.175735799229372,2.357509547835513
47-2031.00,Carpenters,2.997468602825745,3.2243785714285718,2.012944285714286,1.1172326530612247,2.36629619047619,3.0420000000000003,2.4472843537414968,2.576731851648352,2.342940317621421,2.459836084634887
47-2041.00,Carpet Installers,3.207994505494505,3.5992357142857143,1.5208400000000002,1.4283020408163263,2.7201822222222223,2.694,2.7118326530612245,2.6696009683411823,2.757592788041487,2.7135968781913347
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",3.3036938775510203,3.451217857142857,1.6414385714285715,1.6128816326530608,2.9058561904761904,2.372,2.712466666666667,2.6558172091836734,2.696049510901892,2.675933360042783
47-2043.00,Floor Sanders and Finishers,3.196635949764521,3.4737142857142858,1.747055714285714,1.3244285714285717,2.4366193650793644,3.3619999999999997,2.693600680272109,2.7496339706959705,3.114933132424346,2.9322835515601584
47-2044.00,Tile and Stone Setters,3.2436260596546305,3.3332892857142857,1.7289528571428572,1.6769387755102043,2.6132339682539683,2.7920000000000003,2.9555945578231295,2.7208507439822083,2.986418546644467,2.8536346453133374
47-2051.00,Cement Masons and Concrete Finishers,3.0935967032967024,3.5611428571428574,1.8535785714285715,1.424534693877551,2.2747733333333326,3.6420000000000003,2.6144142857142856,2.787800403453689,3.285342911193471,3.03657165732358
47-2053.00,Terrazzo Workers and Finishers,3.230277864992151,3.6115,1.535267142857143,1.78065306122449,2.6048425396825396,3.1380000000000003,2.8238707482993197,2.7997656933542654,3.3387668824042276,3.0692662878792465
47-2061.00,Construction Laborers,3.1409356357927782,3.4989214285714283,1.8730757142857144,1.5445999999999995,2.431229206349206,2.836,2.640519727891156,2.665708471219257,2.7402131293865235,2.70296080030289
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",3.145009105180533,3.6539607142857147,1.6765942857142857,1.6746040816326526,2.3629819047619045,3.34,2.725585034013606,2.786250350470958,3.2784220604148704,3.032336205442914
47-2072.00,Pile Driver Operators,3.105991679748823,3.500914285714286,1.897357142857143,1.0544326530612245,2.2896787301587294,3.0740000000000003,2.7252231292517,2.6532501533228676,2.684587831365194,2.6689189923440306
47-2073.00,Operating Engineers and Other Construction Equipment Operators,2.959158241758242,3.548825,2.030191428571429,0.8036571428571424,2.419189841269841,3.186,2.4717163265306126,2.6304182685766615,2.5826454661150304,2.606531867345846
47-2081.00,Drywall and Ceiling Tile Installers,3.3344032967032975,3.6591714285714287,1.4613742857142857,1.688157142857143,2.519773650793651,3.064,2.906340816326531,2.790706521716379,3.2983184746516976,3.044512498184038
47-2082.00,Tapers,3.4375577708006286,3.7735285714285713,1.288242857142857,1.8387836734693876,2.7084117460317456,2.836,3.057805442176871,2.8264981826268967,3.4581251051602138,3.142311643893555
47-2111.00,Electricians,2.7744215070643645,3.136578571428571,2.1793114285714283,0.9513959183673473,2.0504441269841274,3.08,2.224757823129252,2.4570010389848247,1.808352727857402,2.132676883421113
47-2121.00,Glaziers,3.1696412872841444,3.4510642857142857,1.8025114285714285,1.2467102040816331,2.369273650793651,2.896,2.5589884353741503,2.616467312140241,2.520355667772078,2.5684114899561594
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",3.307577237048665,3.567253571428571,1.47741,1.7733061224489797,2.3822558730158727,2.872,2.8166884353741493,2.7105378797749866,2.9403725113970864,2.8254551955860365
47-2132.00,"Insulation Workers, Mechanical",3.2381813186813186,3.5370428571428576,1.6613557142857147,1.6910285714285713,2.440804126984127,2.7640000000000002,2.732416326530612,2.680305122972266,2.805385900753194,2.74284551186273
47-2141.00,"Painters, Construction and Maintenance",3.1808767660910515,3.4991071428571434,1.9596085714285714,1.5704571428571428,2.6351307936507933,2.988,2.4953013605442176,2.722168980900052,2.9923043590011282,2.8572366699505904
47-2142.00,Paperhangers,3.399225588697018,3.7218214285714284,1.333762857142857,1.7073163265306124,2.608957142857143,2.846,3.057209523809524,2.791389970957614,3.3013700156416057,3.0463799932996096
47-2151.00,Pipelayers,3.262343799058085,3.669853571428572,1.6693457142857142,1.343669387755102,2.5651793650793655,2.746,2.6515210884353744,2.672836183804291,2.7720377416696813,2.722436962736986
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",3.02257535321821,3.39995,1.8945985714285716,1.2428816326530607,2.2541146031746027,2.87,2.7194537414965985,2.597162075091575,2.4341594755465064,2.5156607753190405
47-2152.04,Solar Thermal Installers and Technicians,2.997768131868131,3.0649607142857143,2.1887157142857143,1.1509346938775513,2.582148571428571,2.654,2.4379782312925173,2.5271933881475666,2.1217554178085347,2.3244744029780504
47-2161.00,Plasterers and Stucco Masons,3.2490643642072214,3.449503571428571,1.74039,1.6235877551020406,2.5256720634920633,2.954,2.8143176870748294,2.732981428440607,3.0405809900668412,2.886781209253724
47-2171.00,Reinforcing Iron and Rebar Workers,3.2517993720565155,3.674857142857143,1.6255085714285713,1.737171428571429,2.2963917460317465,3.31,2.6805959183673465,2.7838146268969126,3.2675467680334567,3.0256806974651846
47-2181.00,Roofers,3.1008574568288854,3.4871107142857145,1.779942857142857,1.3735102040816325,2.2589361904761893,3.072,2.4995183673469383,2.631708715463108,2.588407198415993,2.6100579569395506
47-2211.00,Sheet Metal Workers,3.0314135007849288,3.5219642857142857,1.8653114285714285,1.4641836734693876,2.542247619047619,3.4979999999999998,2.524027891156462,2.775497504709576,3.2304115460718705,3.0029545253907233
47-2221.00,Structural Iron and Steel Workers,3.066279434850863,3.4716571428571426,1.629,1.344183673469388,1.8851730158730162,2.91,2.6241448979591837,2.5364065410779695,2.162891338542929,2.349648939810449
47-2231.00,Solar Photovoltaic Installers,3.0017872841444264,3.446917857142857,2.1177285714285707,1.082204081632653,2.2251895238095236,2.968,2.4377469387755104,2.58033950588697,2.3590481777555095,2.4696938418212397
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",3.1928076923076913,3.544942857142857,1.5910328571428574,1.7105183673469386,2.2703809523809517,3.432,2.7858102040816326,2.785646378335949,3.2757253777418285,3.030685878038889
47-3012.00,Helpers--Carpenters,3.2157135007849287,3.4488571428571433,1.6063214285714285,1.360077551020408,2.367100317460318,3.004,2.7926591836734693,2.6710894196755626,2.764238592856689,2.7176640062661255
47-3013.00,Helpers--Electricians,2.993138461538461,3.362932142857143,2.2674714285714286,1.4766857142857144,2.303947936507936,2.8659999999999997,2.519687074829932,2.624571556645735,2.5565404095329605,2.590555983089348
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",3.444310047095762,3.7656464285714284,1.2804757142857142,1.872518367346939,2.7070574603174595,2.932,2.8714523809523813,2.81996935570382,3.428974464893516,3.124471910298668
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",3.2491375196232344,3.3444000000000003,1.609944285714286,1.721485714285714,2.4246444444444437,2.8760000000000003,2.863121088435374,2.6905384578754576,2.851076844625087,2.7708076512502724
47-3016.00,Helpers--Roofers,3.1865326530612244,3.3683392857142858,1.8449785714285714,1.6409734693877551,2.3505761904761906,2.9539999999999997,2.610899319727891,2.666847321428571,2.745297995804414,2.7060726586164927
47-4011.00,Construction and Building Inspectors,2.984180533751962,3.3244107142857144,2.5660342857142857,1.2436897959183675,2.8567419047619054,2.584,2.201114285714286,2.6027395239403455,2.459062296055002,2.5309009099976736
47-4011.01,Energy Auditors,2.9437985871271586,3.0949,2.735562857142857,1.413844897959184,2.8862438095238097,2.388,2.5021530612244898,2.606605094191523,2.4763217285909516,2.5414634113912373
47-4021.00,Elevator and Escalator Installers and Repairers,2.910685871271585,3.501017857142857,2.184341428571428,0.6731224489795924,2.2229863492063484,3.162,2.5743251700680267,2.599498674908425,2.444592189035582,2.5220454319720034
47-4031.00,Fence Erectors,3.1626786499215065,3.7298285714285715,1.5267714285714287,1.4410163265306122,2.32867619047619,3.3699999999999997,2.6068136054421767,2.7449783281004705,3.0941460960837066,2.9195622120920888
47-4041.00,Hazardous Materials Removal Workers,3.006703610675039,3.393807142857143,2.0506814285714285,1.5628571428571432,2.4272803174603172,3.0840000000000005,2.485320408163266,2.675120579016222,2.7822373661710724,2.728678972593647
47-4051.00,Highway Maintenance Workers,3.03986530612245,3.5530607142857145,1.956368571428572,1.298332653061224,2.3111428571428574,3.418,2.217919047619048,2.67736831122449,2.7922732935729027,2.7348208023986964
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,3.0380712715855576,3.4801035714285713,1.9041685714285717,1.3062346938775513,2.2245479365079364,3.38,2.6404210884353736,2.704511906724228,2.913467069618777,2.8089894881715027
