O*NET-SOC Code,Title,"Determine Tasks, Priorities and Goals",Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Performing General Physical Activities Combined,Operations Monitoring Combined,"Guiding, Directing, and Motivating Subordinates Combined",Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Assisting and Caring for Others Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Fluency of Ideas Combined,Speaking Combined,Visual Color Discrimination Combined,Written Expression Combined,Operations Analysis Combined,Making Decisions and Solving Problems Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,"Monitoring Processes, Materials, or Surroundings Combined",Controlling Machines and Processes Combined,Flexibility of Closure Combined,Night Vision Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Reading Comprehension Combined,Active Learning Combined,Monitoring Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,"Judging the Qualities of Objects, Services, or People Combined","Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined,Monitoring and Controlling Resources Combined
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",3.58,4.29,3.82,1.68,3.25,3.35,3.63,4.52,4.33,3.42,2.3872,2.5428571428571427,1.5440857142857145,1.36,1.6063428571428573,2.5428571428571427,2.2628571428571425,3.497857142857143,2.1607142857142856,2.532142857142857,1.9285714285714288,1.5357142857142858,1.4902,1.7385714285714284,1.6171428571428572,1.2363428571428572,1.1734857142857142,2.662857142857143,2.340357142857143,2.105,1.51,1.669342857142857,1.4691999999999998,1.822857142857143,1.3034857142857144,1.5184857142857142,1.4859714285714285,1.947142857142857,1.6985714285714286,2.0608,2.3392857142857144,1.7385714285714284,1.335714285714286,3.648057142857143,1.5239285714285713,1.9292571428571428,1.6706285714285714,3.3412714285714284,2.9872,2.086428571428572,1.2142857142857144,1.0477714285714286,1.5541999999999998,2.6185142857142854,1.4928571428571429,2.216428571428572,2.6956857142857142,1.3228571428571427,2.105,1.9285714285714288,2.19,1.8057142857142856,1.0178571428571428,1.3008,1.8571428571428568,2.086428571428572,2.475,1.7971428571428572,3.413728571428572,2.596342857142857,1.7200000000000002,2.096342857142857,1.9449142857142856,2.422142857142857,3.2280571428571427,1.6575,2.31,1.4435714285714285,1.876342857142857,1.6364285714285711,1.9257142857142855,1.0885714285714283,2.3906285714285715,2.7660142857142853,1.9285714285714288,2.1142857142857143,2.3535714285714286,2.8772714285714285,3.0736,2.375,2.4278
47-5041.00,Continuous Mining Machine Operators,3.83,4.71,3.38,1.32,3.37,3.62,3.35,2.25,3.37,1.96,1.9136285714285717,1.9449142857142856,1.0969428571428572,1.9085714285714288,1.36,1.9085714285714288,2.8877571428571427,2.301142857142857,2.596342857142857,1.6450285714285715,1.9842857142857144,1.6714285714285717,1.1224,2.31,1.197142857142857,1.3125,1.0336571428571428,2.422142857142857,1.936,1.8571428571428568,1.4435714285714285,1.8585428571428573,1.6063428571428573,1.4928571428571429,1.6063428571428573,1.6063428571428573,2.1847,1.7225714285714284,1.4691999999999998,1.6428571428571428,1.8571428571428568,1.3785714285714286,1.157142857142857,3.1788571428571424,1.1734857142857142,1.6647142857142856,2.06,2.4541000000000004,3.6465,1.9449142857142856,1.6063428571428573,1.1408,1.1734857142857142,3.1105000000000005,1.4017857142857142,1.9085714285714288,2.1075142857142857,1.3392000000000002,1.7857142857142856,1.6364285714285711,2.071428571428572,2.1085714285714285,1.0535714285714286,1.0206285714285714,1.822857142857143,1.8571428571428568,1.8722285714285716,1.4796,2.3759428571428574,1.94,1.9642857142857144,1.5625,1.625,1.8571428571428568,2.4116285714285715,1.444,2.0028571428571427,2.1492,1.604285714285714,1.3392000000000002,1.6391999999999998,1.0206285714285714,1.822857142857143,1.7190857142857143,1.4691999999999998,2.4893714285714283,1.0380571428571428,1.9004285714285716,2.222557142857143,1.9085714285714288,1.4172857142857145
47-5043.00,"Roof Bolters, Mining",2.84,3.56,2.9,1.06,4.51,3.33,4.09,2.14,3.81,1.44,1.5398714285714286,1.7734857142857143,1.030857142857143,1.822857142857143,1.3571428571428572,1.8571428571428568,3.3736,2.7773714285714286,2.044642857142857,1.9758571428571428,2.645714285714285,1.8571428571428568,1.0678857142857143,2.0028571428571427,1.28,1.7385714285714284,1.0535714285714286,2.327857142857143,1.2674,1.68,1.604285714285714,1.9879428571428568,1.6875,1.4464285714285716,1.5785714285714287,1.2857142857142856,2.5418571428571424,1.5593714285714286,1.3785714285714286,1.6428571428571428,1.595,1.36,1.0089285714285714,2.8213,1.1785714285714286,1.7352999999999998,2.1492,3.613,3.627714285714286,1.6714285714285717,1.5357142857142858,1.2142857142857144,1.268571428571429,3.413542857142857,1.4928571428571429,1.68,2.4223,1.3392000000000002,1.8571428571428568,1.4017857142857142,2.1607142857142856,1.9657142857142855,1.1408,1.16,1.822857142857143,1.6714285714285717,1.4286142857142856,2.0614857142857144,2.526014285714286,1.9657142857142855,1.9642857142857144,1.4435714285714285,1.7734857142857143,2.0028571428571427,3.1712,1.4802142857142857,2.02,1.9085714285714288,1.9085714285714288,1.3785714285714286,1.8571428571428568,1.1408,1.872228571428572,1.581942857142857,1.4906285714285716,2.1677714285714287,1.0135714285714286,2.0630714285714284,2.091871428571429,1.8571428571428568,1.6972
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",3.6,3.47,4.19,1.43,3.43,2.6,3.18,2.11,3.4,1.95,1.260042857142857,1.7734857142857143,1.1242857142857143,1.75,1.0664285714285715,1.7385714285714284,2.420414285714286,2.1888571428571426,2.044642857142857,1.4678142857142855,1.8571428571428568,1.4192,1.1731142857142858,2.0028571428571427,1.1785714285714286,1.1885714285714286,1.0,1.9642857142857144,1.7209142857142856,1.5785714285714287,1.51,1.4107142857142856,1.4017857142857142,1.24,1.231428571428571,1.3392000000000002,1.4972571428571428,1.396342857142857,1.2208,1.822857142857143,1.7036571428571428,1.36,1.1071428571428572,1.6671142857142858,1.1785714285714286,1.3205714285714287,1.78,2.420842857142857,2.9899000000000004,1.595,1.4017857142857142,1.0135714285714286,1.1785714285714286,3.200285714285714,1.3785714285714286,1.4435714285714285,1.8325,1.231428571428571,1.4179428571428572,1.3571428571428572,1.9085714285714288,1.8571428571428568,1.0020571428571428,1.1106285714285715,1.872228571428572,1.8571428571428568,1.5370285714285714,1.336142857142857,1.5321428571428577,1.8571428571428568,1.9449142857142856,1.7036571428571428,1.32,1.7036571428571428,2.4914285714285715,1.2070857142857143,1.7857142857142856,1.8914285714285717,1.822857142857143,1.0442857142857145,1.8571428571428568,1.0549142857142857,1.822857142857143,1.235428571428571,1.7200000000000002,2.105,1.1566,1.6301285714285711,1.5624,1.8571428571428568,1.3139714285714286
47-5051.00,"Rock Splitters, Quarry",2.8,2.43,3.7,1.27,2.54,2.33,2.72,1.83,2.15,1.09,1.4944428571428572,1.6875,1.059257142857143,1.28,1.0664285714285715,1.7385714285714284,2.025828571428572,2.940714285714286,1.872228571428572,1.2680285714285715,2.096342857142857,1.4464285714285716,1.0851285714285714,1.7734857142857143,1.1885714285714286,1.3125,1.0020571428571428,1.7857142857142856,2.0152,1.625,1.25,1.4866857142857142,1.1734857142857142,1.2857142857142856,1.0664285714285715,1.197142857142857,1.0895714285714286,1.5207142857142857,1.1885714285714286,1.6063428571428573,1.7734857142857143,1.3392000000000002,1.0089285714285714,1.832,1.157142857142857,1.2278571428571428,1.6875,2.3214428571428574,2.4653285714285715,1.625,1.1734857142857142,1.0,1.2142857142857144,2.0765714285714285,1.5892857142857142,1.5207142857142857,1.4861428571428572,1.2142857142857144,1.595,1.2036571428571428,1.7385714285714284,1.542142857142857,1.0042857142857142,1.0442857142857145,1.5614285714285714,1.7734857142857143,1.5807142857142855,1.2704,1.7382857142857144,1.8571428571428568,1.4435714285714285,1.595,1.3392000000000002,1.6714285714285717,1.8050857142857144,1.2316857142857145,1.655,1.3571428571428572,1.7036571428571428,1.0664285714285715,1.6714285714285717,1.0442857142857145,1.7485714285714289,1.3520571428571428,1.4928571428571429,1.9642857142857144,1.0792,1.8555,1.576,1.7734857142857143,1.075
47-5071.00,"Roustabouts, Oil and Gas",3.56,4.51,2.78,2.2,4.21,3.05,3.94,4.51,3.98,1.63,1.598085714285714,1.625,1.0749142857142855,1.7385714285714284,1.2857142857142856,1.7485714285714289,2.5530285714285714,3.3855857142857144,1.822857142857143,1.9490714285714288,2.1635714285714283,1.7857142857142856,1.5595428571428571,1.7142857142857144,1.2142857142857144,1.3008,1.0,2.0285714285714285,2.560771428571429,1.4906285714285716,1.4179428571428572,2.2326571428571427,1.36,1.3571428571428572,1.3392000000000002,1.335714285714286,1.619414285714286,1.7399714285714287,1.268571428571429,1.5,1.6063428571428573,1.231428571428571,1.0042857142857142,2.657857142857143,1.16,1.9106285714285711,1.6875,2.908128571428572,3.563085714285714,1.7857142857142856,1.268571428571429,1.0020571428571428,1.25,3.7181,1.3706285714285715,1.605714285714286,2.615,1.2857142857142856,1.604285714285714,1.3706285714285715,1.8571428571428568,1.822857142857143,1.0442857142857145,1.1257142857142857,1.6391999999999998,1.7385714285714284,2.277342857142857,1.492,2.2036,1.9085714285714288,1.655,1.3392000000000002,1.4542857142857144,1.7142857142857144,2.4934857142857143,1.6514285714285717,1.6814285714285715,1.7385714285714284,1.7857142857142856,1.2857142857142856,1.6391999999999998,1.0664285714285715,1.6714285714285717,2.78,1.3785714285714286,1.7857142857142856,1.2679285714285715,2.2257285714285717,3.089885714285714,1.822857142857143,1.7967142857142857
47-5081.00,Helpers--Extraction Workers,4.03,4.13,4.23,2.81,4.58,3.23,4.2,3.86,3.83,2.82,2.7150428571428566,1.822857142857143,1.3799285714285714,2.0608,1.3008,1.872228571428572,3.743642857142857,3.6064000000000007,2.265085714285714,2.370571428571429,2.096342857142857,1.7934857142857146,1.5620285714285715,2.0608,1.4821428571428572,1.4435714285714285,1.0271428571428571,2.1228571428571428,2.503128571428572,1.7036571428571428,1.8328571428571427,2.8443571428571426,1.6875,1.5207142857142857,1.3571428571428572,1.4542857142857144,2.4091428571428573,2.888071428571429,1.4821428571428572,1.6391999999999998,1.655,1.3785714285714286,1.0,3.2933000000000003,1.3571428571428572,2.122,1.9842857142857144,3.1165714285714285,4.259142857142857,1.822857142857143,1.1885714285714286,1.0135714285714286,1.32,4.023428571428571,1.6063428571428573,1.7485714285714289,2.5701142857142854,1.4542857142857144,1.5207142857142857,1.4285714285714286,1.9642857142857144,1.9842857142857144,1.0357142857142856,1.2142857142857144,1.6875,1.7734857142857143,2.2566571428571427,2.7904857142857145,2.565257142857143,1.9257142857142855,2.02,1.625,1.7036571428571428,2.225714285714286,2.5076285714285715,2.147,1.872228571428572,2.1142857142857143,1.7857142857142856,1.2036571428571428,1.6391999999999998,1.0942857142857143,1.7485714285714289,2.378285714285714,1.595,2.071428571428572,1.509285714285714,2.368,2.6378,1.7857142857142856,3.0987714285714287
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",4.5,4.09,2.13,3.35,3.38,2.91,3.37,4.84,4.41,2.89,2.056914285714286,2.5428571428571427,2.2116,1.837942857142857,2.205357142857143,2.596342857142857,2.451028571428572,2.3789285714285717,2.1492,3.0762285714285715,1.3392000000000002,2.354914285714286,1.702942857142857,1.3785714285714286,1.837942857142857,1.32,1.147857142857143,2.524285714285714,2.4880000000000004,2.096342857142857,1.6875,1.9871714285714288,1.268571428571429,2.1357142857142857,1.4542857142857144,1.8057142857142856,2.365571428571428,2.3494,1.9657142857142855,2.524285714285714,1.75,2.211428571428572,1.5357142857142858,3.0853,1.8057142857142856,2.343857142857143,1.4,3.211,2.4821714285714287,2.1635714285714283,1.16,1.0942857142857143,1.8571428571428568,2.6842857142857146,1.1339285714285714,2.4732142857142856,3.1966857142857146,1.8057142857142856,2.524285714285714,2.645714285714285,2.0028571428571427,1.8571428571428568,1.0,2.007142857142857,1.75,2.1357142857142857,2.722785714285714,1.9968285714285716,3.025857142857143,2.7142857142857144,2.1357142857142857,2.4971428571428573,2.205357142857143,2.7142857142857144,2.5048857142857144,2.1351571428571425,2.524285714285714,1.837942857142857,2.422142857142857,1.9085714285714288,2.4732142857142856,1.9722285714285717,2.4035714285714285,2.5375,2.7142857142857144,1.8571428571428568,2.057457142857143,2.359142857142857,3.3717428571428574,2.7142857142857144,2.417342857142857
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",4.42,4.04,1.02,4.44,2.12,2.87,3.5,4.93,2.95,2.33,1.8285714285714283,1.9449142857142856,1.0185142857142857,2.1677714285714287,1.655,1.9449142857142856,2.732342857142857,1.4212,1.9085714285714288,1.2453714285714286,1.51,1.9642857142857144,1.2743714285714285,1.2857142857142856,1.22,1.268571428571429,1.2036571428571428,2.1228571428571428,1.8367857142857145,2.0608,1.9642857142857144,1.198,1.16,1.6063428571428573,1.197142857142857,1.394285714285714,3.530628571428572,1.3418857142857143,1.7385714285714284,1.9642857142857144,1.8571428571428568,1.8571428571428568,1.32,3.3301142857142856,1.2036571428571428,1.473142857142857,1.268571428571429,2.2622285714285715,1.839142857142857,1.7200000000000002,1.1071428571428572,1.7142857142857144,1.268571428571429,1.6630428571428573,1.0803571428571428,1.7485714285714289,1.215,1.4435714285714285,1.9642857142857144,1.4542857142857144,1.8571428571428568,1.3392000000000002,1.0,1.2000000000000002,1.7385714285714284,1.8571428571428568,2.113771428571429,1.3694571428571427,3.0659000000000005,2.422142857142857,2.105,1.9449142857142856,1.8571428571428568,1.8571428571428568,2.286057142857143,1.361042857142857,2.1142857142857143,1.9257142857142855,1.935714285714286,1.4691999999999998,2.0285714285714285,1.0942857142857143,2.1228571428571428,1.6522428571428571,2.2071428571428573,1.7200000000000002,1.4813714285714286,1.3422285714285715,2.0237,2.4035714285714285,1.6255428571428572
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",3.68,3.67,2.07,3.5,3.41,2.79,3.84,4.24,3.39,2.98,2.249328571428572,1.9449142857142856,1.288,2.2071428571428573,1.8571428571428568,2.105,2.3192,3.0783571428571426,1.9085714285714288,2.0941428571428573,1.9842857142857144,2.096342857142857,1.7738285714285715,1.32,1.7200000000000002,1.4821428571428572,1.1071428571428572,2.44,2.5421428571428573,1.822857142857143,1.7734857142857143,1.8464,1.2857142857142856,1.5785714285714287,1.197142857142857,1.4691999999999998,3.494628571428571,2.0074,1.7734857142857143,1.9642857142857144,1.8057142857142856,1.8571428571428568,1.0135714285714286,3.500885714285714,1.595,2.1353714285714287,1.4691999999999998,3.2805714285714287,2.408128571428572,1.75,1.2142857142857144,2.3192,1.4691999999999998,2.568314285714285,1.147857142857143,1.8914285714285717,2.607014285714285,1.604285714285714,1.9449142857142856,1.4691999999999998,1.8571428571428568,1.4906285714285716,1.0942857142857143,1.1408,1.51,1.9085714285714288,2.9228428571428573,2.3653000000000004,3.8469,2.2471428571428573,2.0342857142857143,2.0028571428571427,1.822857142857143,1.9449142857142856,3.252057142857143,2.641714285714286,2.0028571428571427,1.9792,1.9642857142857144,1.7734857142857143,1.9085714285714288,1.1106285714285715,2.0028571428571427,2.7043,1.9842857142857144,1.8057142857142856,1.8618,2.4854857142857143,3.273142857142857,2.1357142857142857,1.5581714285714288
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3.77,4.67,2.23,3.08,3.32,2.74,3.49,4.69,2.61,2.79,1.9620571428571427,2.1607142857142856,1.0315,2.337142857142857,1.9085714285714288,2.1607142857142856,1.645042857142857,2.817214285714286,2.216428571428572,1.231,2.1357142857142857,2.354914285714286,1.5202,1.3125,1.4017857142857142,1.3392000000000002,1.2857142857142856,2.337142857142857,2.560714285714286,2.105,1.9449142857142856,1.7570428571428574,1.4179428571428572,1.7734857142857143,1.268571428571429,1.7485714285714289,2.6244,1.5823428571428573,1.8571428571428568,2.0028571428571427,2.596342857142857,1.8057142857142856,1.22,2.928285714285715,1.5693714285714286,1.8245714285714287,1.7200000000000002,2.5830571428571427,1.7649142857142857,2.0608,1.3008,2.044642857142857,1.4435714285714285,2.354842857142857,1.25,1.9642857142857144,1.6903,1.822857142857143,1.8571428571428568,1.51,1.9085714285714288,1.8571428571428568,1.0042857142857142,1.0942857142857143,1.7734857142857143,1.9085714285714288,2.294014285714286,1.8498142857142856,3.0941,2.645714285714285,2.5428571428571427,2.2308,1.9085714285714288,2.105,2.319314285714285,1.5096142857142858,2.4035714285714285,2.1607142857142856,2.0608,1.837942857142857,2.0608,1.0803571428571428,2.2071428571428573,1.471485714285714,2.06,2.044642857142857,1.361,2.085,2.592914285714285,2.19,1.187342857142857
49-2091.00,Avionics Technicians,3.82,3.75,2.34,4.1,3.11,3.39,3.63,3.75,3.2,2.31,2.575042857142857,2.4035714285714285,1.169557142857143,2.645714285714285,1.8914285714285717,2.4522285714285714,2.681514285714285,2.4212,2.422142857142857,1.6784142857142856,1.4249999999999998,2.422142857142857,1.393,1.2142857142857144,1.3392000000000002,1.231428571428571,1.7734857142857143,2.524285714285714,2.571142857142857,2.25,1.8571428571428568,1.6503142857142858,1.0535714285714286,1.6063428571428573,1.062857142857143,1.4017857142857142,3.549828571428572,1.7206428571428574,1.8057142857142856,2.02,2.0,2.4035714285714285,1.3785714285714286,3.063028571428572,1.4821428571428572,2.019914285714286,1.2208,2.716428571428572,2.767714285714286,1.8728571428571428,1.0442857142857145,1.7200000000000002,1.3785714285714286,1.7855714285714286,1.0,2.044642857142857,2.163828571428572,1.4691999999999998,1.9842857142857144,1.6063428571428573,1.9285714285714288,1.542142857142857,1.0,1.12,1.6063428571428573,1.8571428571428568,2.2155,2.1758285714285712,3.6877857142857136,2.6185714285714288,2.645714285714285,2.125,1.8914285714285717,1.9842857142857144,2.349,2.3025714285714285,2.4732142857142856,2.645714285714285,1.9085714285714288,1.837942857142857,1.872228571428572,1.0442857142857145,2.105,1.9821857142857144,2.748571428571428,1.5357142857142858,1.7194571428571428,2.3577142857142857,2.6606571428571426,2.3857142857142857,1.6098142857142856
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",3.92,4.31,1.88,3.14,4.25,3.29,3.39,3.79,3.34,2.64,1.9835714285714283,2.044642857142857,1.3516714285714284,2.782857142857143,1.822857142857143,2.044642857142857,3.4531428571428573,3.146228571428572,2.2071428571428573,1.804,1.9657142857142855,2.422142857142857,1.5410285714285714,1.822857142857143,1.6364285714285711,1.6875,1.3392000000000002,2.283657142857143,2.4173714285714283,2.1228571428571428,2.178571428571429,1.5741714285714283,1.3008,1.6875,1.3392000000000002,1.9449142857142856,3.272628571428572,1.77,1.7734857142857143,1.8571428571428568,2.1635714285714283,1.7734857142857143,1.1107142857142858,2.5757714285714286,1.5,1.8017142857142856,1.75,2.9215,3.2203857142857144,1.9449142857142856,1.1071428571428572,1.822857142857143,1.4821428571428572,2.360085714285714,1.3706285714285715,1.9085714285714288,2.342,1.5625,1.7734857142857143,1.4435714285714285,2.0,2.0342857142857143,1.0042857142857142,1.28,1.7200000000000002,1.9285714285714288,2.351,2.1037428571428576,2.4735,2.1357142857142857,2.596342857142857,1.8571428571428568,1.837942857142857,1.837942857142857,3.055085714285714,2.2012,2.327857142857143,2.5428571428571427,1.7385714285714284,1.6875,1.7385714285714284,1.22,1.9085714285714288,2.307314285714286,1.9085714285714288,1.9642857142857144,1.7197714285714287,2.0539285714285715,2.988885714285714,1.8914285714285717,1.755
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3.97,3.37,3.4,3.79,3.91,2.63,3.15,2.88,3.58,2.43,2.446214285714285,1.9085714285714288,1.1731142857142858,1.9449142857142856,1.4017857142857142,1.9085714285714288,2.436114285714286,2.9383,2.0028571428571427,1.791828571428571,2.086428571428572,2.044642857142857,1.269542857142857,1.1734857142857142,1.36,1.197142857142857,1.36,2.2767857142857144,2.0433285714285714,1.9085714285714288,1.5207142857142857,1.4594285714285715,1.0885714285714283,1.36,1.0885714285714283,1.3392000000000002,2.2474,1.9221142857142857,1.4691999999999998,1.8571428571428568,2.1492,1.8057142857142856,1.2592,2.8103,1.3785714285714286,2.089,1.197142857142857,2.896228571428572,3.2152,1.8057142857142856,1.077942857142857,1.595,1.3785714285714286,2.152,1.0206285714285714,1.822857142857143,2.3978,1.25,1.8914285714285717,1.4017857142857142,1.822857142857143,1.4179428571428572,1.0,1.1428571428571428,1.51,1.8914285714285717,2.4522142857142857,1.624642857142857,2.7946142857142857,2.205357142857143,1.9285714285714288,1.9449142857142856,1.4249999999999998,1.9085714285714288,2.318714285714285,2.0102857142857147,2.1228571428571428,1.8571428571428568,1.8057142857142856,1.4249999999999998,1.8571428571428568,1.16,2.02,1.7580857142857145,1.8571428571428568,1.7142857142857144,1.473142857142857,2.273628571428572,2.6020000000000003,1.9285714285714288,1.512914285714286
