O*NET-SOC Code,Title,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,"Determine Tasks, Priorities and Goals",E-Mail,Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Control Precision Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Gross Body Equilibrium Combined,Performing General Physical Activities Combined,Instructing Combined,Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Documenting/Recording Information Combined,Information Ordering Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Getting Information Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Evaluating Information to Determine Compliance with Standards Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Speaking Combined,Visual Color Discrimination Combined,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined",Written Expression Combined,Operations Analysis Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,Flexibility of Closure Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Processing Information Combined,Reading Comprehension Combined,Active Learning Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Arm-Hand Steadiness Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Depth Perception Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,Perceptual Speed Combined,Visualization Combined,"Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined
49-9044.00,Millwrights,2.73,1.77,3.64,3.95,4.32,3.41,2.91,4.5,3.36,4.36,4.23,3.91,2.95,2.3399714285714284,1.9085714285714288,1.5476,2.4035714285714285,1.6875,2.645714285714285,1.9085714285714288,4.4737857142857145,1.8571428571428568,3.676728571428571,1.8057142857142856,2.524285714285714,2.044642857142857,1.6623428571428571,1.8571428571428568,3.048228571428571,2.524285714285714,1.6063428571428573,1.5207142857142857,1.0803571428571428,2.354914285714286,2.9398285714285715,2.6835,1.9085714285714288,1.6714285714285717,3.0813714285714284,1.5785714285714287,1.7385714285714284,1.32,1.6063428571428573,1.5136428571428573,1.7971428571428572,1.8571428571428568,1.837942857142857,1.7657142857142858,1.7200000000000002,1.1257142857142857,1.595,2.2224000000000004,1.8914285714285717,1.9449142857142856,2.327857142857143,1.655,2.518771428571428,1.22,1.9085714285714288,2.8329142857142857,1.4542857142857144,2.0028571428571427,1.6364285714285711,1.8571428571428568,1.8571428571428568,1.0135714285714286,1.25,1.8057142857142856,1.8571428571428568,2.394357142857143,2.2064,2.9780285714285712,2.19,2.422142857142857,2.6653,1.8571428571428568,1.7200000000000002,2.951842857142857,2.9885714285714284,2.1228571428571428,2.4732142857142856,1.8571428571428568,1.6364285714285711,1.8571428571428568,2.337142857142857,1.231428571428571,1.9085714285714288,2.875342857142857,1.8057142857142856,1.8057142857142856,2.2308,1.6278857142857144,1.9449142857142856,2.596342857142857,3.257,2.023657142857143
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",3.47,2.14,2.88,1.14,3.29,3.8,1.38,4.94,2.76,4.18,2.86,3.22,2.75,1.5657142857142856,1.822857142857143,1.1947142857142856,1.8328571428571427,1.2036571428571428,2.105,1.8571428571428568,2.0367999999999995,1.9257142857142855,3.185928571428572,1.51,2.2071428571428573,1.6364285714285711,1.0846857142857145,1.5541999999999998,1.5402285714285715,1.8406285714285715,1.25,1.2363428571428572,1.0,1.876342857142857,2.0412,1.7970285714285712,1.4906285714285716,1.4350857142857143,1.9818714285714285,1.3803571428571428,1.3785714285714286,1.1339285714285714,1.3571428571428572,1.0832,1.440357142857143,1.6875,1.5821428571428573,1.5965714285714283,1.6124142857142856,1.1785714285714286,1.2631285714285714,1.5124,1.4435714285714285,1.5821428571428573,1.0206285714285714,1.2825,2.355314285714286,1.3034857142857144,1.655,1.8064,1.1210714285714285,1.6714285714285717,1.335714285714286,2.028485714285714,1.8057142857142856,1.0070571428571429,1.077942857142857,1.51,1.7734857142857143,1.6775,1.4717714285714285,2.077842857142857,2.02,1.7734857142857143,1.9108,1.7036571428571428,1.4179428571428572,2.332,1.5904857142857145,1.8057142857142856,1.7857142857142856,1.7514285714285711,1.147857142857143,1.7385714285714284,2.269914285714286,1.0442857142857145,1.822857142857143,1.7150285714285711,1.6706285714285714,1.75,1.8571428571428568,1.2032714285714283,1.7385714285714284,1.8057142857142856,2.216914285714286,1.9128571428571428
49-9051.00,Electrical Power-Line Installers and Repairers,3.14,2.13,3.94,3.93,4.75,4.39,1.49,3.93,3.34,4.15,4.42,4.41,2.31,1.2916571428571428,2.0285714285714285,1.2545428571428572,1.9842857142857144,1.9085714285714288,2.4732142857142856,2.2767857142857144,2.1927714285714286,1.9085714285714288,4.224571428571428,1.5614285714285714,2.1357142857142857,1.9449142857142856,1.1497142857142857,1.8571428571428568,1.2701428571428572,2.4522285714285714,1.268571428571429,1.2857142857142856,1.1071428571428572,2.7142857142857144,2.692428571428571,1.876342857142857,1.9085714285714288,1.4906285714285716,1.858,1.5207142857142857,1.6875,1.1785714285714286,1.51,1.9532285714285715,1.7029,1.7734857142857143,1.8914285714285717,1.925585714285714,1.6364285714285711,1.2036571428571428,1.231428571428571,1.576942857142857,1.9449142857142856,1.9449142857142856,1.68,1.2857142857142856,3.4431714285714285,1.22,1.9085714285714288,2.034057142857143,1.32,1.822857142857143,1.8057142857142856,1.8571428571428568,1.625,1.0942857142857143,1.0549142857142857,1.7200000000000002,1.8571428571428568,1.7774,1.7014857142857145,1.776257142857143,2.4522285714285714,2.1492,1.8246142857142853,1.8571428571428568,1.8571428571428568,2.6244571428571426,1.344642857142857,1.9085714285714288,1.8571428571428568,1.822857142857143,1.8057142857142856,1.822857142857143,2.4485714285714284,1.0271428571428571,2.105,1.6382571428571429,1.8571428571428568,1.7734857142857143,2.044642857142857,1.1554285714285717,1.7857142857142856,1.9449142857142856,2.162857142857143,1.9285714285714288
49-9052.00,Telecommunications Line Installers and Repairers,3.21,1.6,4.19,3.29,4.05,2.64,3.63,4.0,3.37,3.54,4.69,2.8,3.07,2.084928571428572,1.8571428571428568,1.1454142857142855,1.7385714285714284,1.4691999999999998,2.0342857142857143,1.9085714285714288,1.7925142857142855,1.7385714285714284,3.8224,1.3392000000000002,2.275,1.8057142857142856,2.0108714285714284,1.25,2.0885,1.872228571428572,1.25,1.268571428571429,1.12,2.02,2.355142857142857,2.480885714285714,1.9085714285714288,1.3571428571428572,1.9399,1.268571428571429,1.3571428571428572,1.268571428571429,1.3571428571428572,2.1269714285714283,1.6937714285714285,1.8328571428571427,1.8125,1.8289285714285712,1.7036571428571428,1.1257142857142857,1.2857142857142856,1.592485714285714,1.6063428571428573,1.8571428571428568,1.3706285714285715,1.3785714285714286,2.476571428571429,1.2036571428571428,1.8571428571428568,1.7667285714285716,1.2857142857142856,1.7385714285714284,1.268571428571429,1.822857142857143,1.5508,1.0803571428571428,1.0803571428571428,1.7036571428571428,1.7734857142857143,2.246314285714286,1.7497142857142856,2.797942857142857,2.354914285714286,1.8914285714285717,2.1284857142857145,1.8057142857142856,1.655,2.4223857142857144,1.467742857142857,1.9449142857142856,1.7857142857142856,1.7385714285714284,1.4249999999999998,1.7857142857142856,2.0608,1.0803571428571428,1.8571428571428568,1.7722857142857142,1.6875,1.8571428571428568,1.8571428571428568,1.3921142857142856,1.8571428571428568,1.8914285714285717,2.4685714285714284,2.31
49-9061.00,Camera and Photographic Equipment Repairers,2.37,1.23,4.38,3.85,3.37,1.0,4.62,1.83,1.83,2.53,3.7,1.86,2.88,1.6131571428571427,1.9842857142857144,1.032,2.524285714285714,1.3392000000000002,1.9285714285714288,1.9842857142857144,2.203242857142857,1.0,1.2736285714285716,1.077942857142857,1.0714285714285714,2.1492,1.4526,1.0271428571428571,1.4341142857142857,2.023657142857143,1.4928571428571429,1.0407142857142857,1.3008,2.1492,2.1301428571428573,1.8449714285714285,1.9449142857142856,1.8914285714285717,1.3087857142857142,1.0,1.5207142857142857,1.0,1.51,3.0481571428571432,1.4115714285714285,1.8571428571428568,1.9285714285714288,1.7531714285714284,1.4928571428571429,1.22,1.4435714285714285,1.4536428571428572,1.157142857142857,1.6875,1.1734857142857142,1.6063428571428573,1.0030857142857144,1.0,1.9085714285714288,1.3303571428571428,1.51,1.9085714285714288,1.231428571428571,1.8328571428571427,1.302857142857143,1.0,1.335714285714286,1.394285714285714,1.8057142857142856,2.4406428571428576,1.2054571428571428,2.5392,1.9657142857142855,2.4893714285714283,1.5110714285714284,2.06,1.8914285714285717,2.1037857142857144,1.504,2.2071428571428573,2.2308,1.822857142857143,1.3392000000000002,1.8571428571428568,2.275,1.25,1.9449142857142856,1.5645714285714285,1.5357142857142858,2.086428571428572,1.28,1.3752571428571427,1.7734857142857143,2.4732142857142856,2.100714285714286,1.9285714285714288
49-9062.00,Medical Equipment Repairers,2.34,1.13,4.26,4.66,3.94,1.24,4.7,2.73,3.01,3.54,4.5,2.71,2.97,2.130128571428572,2.044642857142857,1.0069428571428571,2.8571428571428568,1.8571428571428568,1.9842857142857144,2.19,3.4480857142857144,1.197142857142857,2.323142857142857,1.6665142857142858,1.8571428571428568,2.2308,1.3159428571428573,1.231428571428571,2.7185714285714284,2.2857142857142856,1.8057142857142856,1.335714285714286,1.32,2.2767857142857144,2.8861428571428567,2.7408,1.8571428571428568,1.8571428571428568,2.6950857142857143,1.197142857142857,1.6364285714285711,1.1408,1.8057142857142856,4.006614285714285,1.3565285714285715,1.8057142857142856,1.9842857142857144,1.8463,1.8571428571428568,1.268571428571429,1.6875,1.4576000000000002,1.3785714285714286,1.9285714285714288,1.4821428571428572,1.7734857142857143,1.629985714285714,1.0992,1.8571428571428568,1.5357142857142858,1.7385714285714284,1.822857142857143,1.4249999999999998,1.8571428571428568,1.4435714285714285,1.0,1.25,1.4017857142857142,1.8571428571428568,1.7196285714285715,1.717857142857143,3.1175714285714284,2.1750857142857143,2.645714285714285,2.351442857142857,2.096342857142857,1.8571428571428568,2.4896000000000003,1.6829714285714288,2.1357142857142857,2.7142857142857144,1.822857142857143,1.5614285714285714,1.8571428571428568,2.086428571428572,1.231428571428571,1.8571428571428568,1.790814285714286,1.4821428571428572,2.205357142857143,1.8057142857142856,1.6425,1.8571428571428568,2.2857142857142856,3.142,2.142857142857143
49-9063.00,Musical Instrument Repairers and Tuners,2.24,1.09,4.41,4.76,3.76,1.1,4.76,1.95,2.57,2.29,4.8,1.86,3.25,1.4374857142857145,2.105,1.0495,2.327857142857143,1.655,2.6185714285714288,2.071428571428572,2.3091428571428567,1.197142857142857,2.0990714285714285,1.4435714285714285,1.36,2.4893714285714283,1.7712142857142856,1.3008,1.7493142857142856,1.9449142857142856,1.268571428571429,1.4435714285714285,1.077942857142857,2.31,2.571928571428572,2.6104000000000003,1.9085714285714288,1.822857142857143,1.8932142857142853,1.0357142857142856,1.4691999999999998,1.197142857142857,1.8571428571428568,1.272857142857143,1.423542857142857,1.8571428571428568,1.8057142857142856,1.8906857142857143,1.6063428571428573,1.1885714285714286,1.25,1.555,1.32,2.105,1.062857142857143,1.2857142857142856,1.5013714285714286,1.0664285714285715,1.9449142857142856,1.228,1.5508,1.8571428571428568,1.22,2.044642857142857,2.4732142857142856,1.0089285714285714,1.335714285714286,1.5785714285714287,1.9449142857142856,2.755,1.423542857142857,2.401942857142857,1.9285714285714288,2.2767857142857144,1.8567714285714287,1.8571428571428568,1.7200000000000002,2.275,1.4205142857142856,2.354914285714286,1.822857142857143,1.7734857142857143,1.7734857142857143,1.7200000000000002,2.7142857142857144,1.231428571428571,1.8571428571428568,2.162,1.4017857142857142,1.8571428571428568,1.7734857142857143,1.81,1.7734857142857143,2.4035714285714285,2.704857142857142,1.9285714285714288
49-9064.00,Watch and Clock Repairers,2.35,1.01,4.66,2.89,3.52,1.0,5.0,1.0,2.25,3.63,4.17,1.36,2.56,2.649228571428571,1.8057142857142856,1.0002142857142855,2.44,1.268571428571429,2.7142857142857144,1.8057142857142856,3.426142857142857,1.0,1.3695428571428572,1.231428571428571,1.0336571428571428,1.8571428571428568,1.924,1.2142857142857144,1.7971428571428572,2.0608,1.2857142857142856,1.268571428571429,1.1339285714285714,2.0028571428571427,2.502828571428571,1.9908142857142856,1.7734857142857143,1.5207142857142857,1.9807857142857144,1.0,1.231428571428571,1.0,1.2857142857142856,2.1428285714285717,1.6929857142857143,1.7857142857142856,1.5508,2.575,1.51,1.1428571428571428,1.268571428571429,1.2709428571428572,1.147857142857143,1.7200000000000002,1.0442857142857145,1.2857142857142856,1.2413142857142856,1.0,1.8571428571428568,1.1702,1.3392000000000002,1.4435714285714285,1.268571428571429,1.8571428571428568,1.268571428571429,1.0,1.2678571428571428,1.4249999999999998,1.9085714285714288,2.149171428571429,1.4380000000000002,2.4465714285714286,1.9285714285714288,1.8914285714285717,1.9857857142857145,1.7734857142857143,1.4017857142857142,2.9277999999999995,2.265314285714286,1.9085714285714288,1.8914285714285717,1.655,1.32,1.6714285714285717,2.765714285714286,1.24,1.8571428571428568,1.8983428571428576,1.4821428571428572,1.8571428571428568,1.5300000000000002,1.5857714285714286,1.595,2.044642857142857,2.342285714285714,1.8571428571428568
49-9071.00,"Maintenance and Repair Workers, General",3.33,2.03,4.37,4.45,4.18,2.57,3.73,3.77,2.46,3.49,4.61,4.11,3.01,2.253571428571429,1.9842857142857144,1.2427857142857142,2.596342857142857,1.4821428571428572,2.105,2.044642857142857,3.4330857142857147,1.68,2.9152571428571425,1.4691999999999998,2.1357142857142857,1.9842857142857144,1.3515,1.32,2.457057142857143,2.5428571428571427,1.4435714285714285,1.2857142857142856,1.1408,2.2767857142857144,2.7921428571428573,2.401685714285714,1.9085714285714288,1.8571428571428568,2.627414285714286,1.268571428571429,1.4249999999999998,1.197142857142857,1.7036571428571428,2.9106,1.6574285714285717,1.8571428571428568,1.9285714285714288,2.196428571428572,1.9085714285714288,1.3392000000000002,1.4435714285714285,1.502657142857143,1.4017857142857142,1.9449142857142856,1.8914285714285717,1.4435714285714285,2.6438714285714284,1.22,1.822857142857143,2.004142857142857,1.36,1.822857142857143,1.4435714285714285,1.9085714285714288,1.8057142857142856,1.1071428571428572,1.2678571428571428,1.4821428571428572,1.9085714285714288,2.9631000000000003,1.951085714285714,3.2563714285714287,2.205357142857143,2.4732142857142856,2.3273714285714284,1.8914285714285717,1.9449142857142856,2.8598857142857144,2.108928571428572,2.0028571428571427,2.596342857142857,1.9085714285714288,1.4017857142857142,1.9085714285714288,2.337142857142857,1.2000000000000002,1.8571428571428568,2.2775,1.7734857142857143,1.8914285714285717,1.9449142857142856,1.6456000000000002,1.8571428571428568,2.275,3.246871428571428,2.105
49-9081.00,Wind Turbine Service Technicians,3.52,1.28,3.68,4.75,4.37,3.04,2.12,4.77,3.57,4.48,4.04,4.02,2.98,2.478485714285714,2.0028571428571427,1.1926142857142856,2.662857142857143,1.9449142857142856,2.2471428571428573,2.4522285714285714,4.322671428571429,1.9085714285714288,4.114,1.822857142857143,2.1750857142857143,2.0028571428571427,1.1726285714285714,1.3785714285714286,2.747014285714286,2.044642857142857,1.44,1.3785714285714286,1.2857142857142856,2.551428571428572,2.536,2.385985714285714,1.9642857142857144,1.822857142857143,2.6216428571428576,1.3808,1.8571428571428568,1.2857142857142856,1.6875,4.191999999999999,1.8885428571428573,1.9085714285714288,1.837942857142857,2.1235714285714287,1.822857142857143,1.0885714285714283,1.36,1.7869,1.7734857142857143,2.023657142857143,1.1408,1.36,2.8414857142857146,1.22,1.9085714285714288,2.3213285714285714,1.7200000000000002,1.822857142857143,1.5785714285714287,1.9449142857142856,1.8571428571428568,1.0803571428571428,1.4017857142857142,1.837942857142857,1.9449142857142856,2.1385,2.0385,2.939714285714286,2.571428571428571,2.7142857142857144,2.6899,2.044642857142857,1.9449142857142856,2.654285714285714,1.8496,2.1142857142857143,2.607142857142857,1.8571428571428568,1.9085714285714288,1.8571428571428568,2.265085714285714,1.0885714285714283,1.9449142857142856,1.983542857142857,1.7734857142857143,2.044642857142857,1.9449142857142856,1.8682285714285716,1.9449142857142856,2.1635714285714283,3.034828571428572,2.1635714285714283
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",3.55,1.62,3.99,4.39,3.65,1.6,4.12,2.96,2.58,3.32,4.21,2.11,2.32,1.559942857142857,1.872228571428572,1.004571428571429,2.071428571428572,1.7385714285714284,2.02,1.9085714285714288,2.2584,1.1257142857142857,2.059685714285714,1.2036571428571428,1.655,1.822857142857143,1.418,1.22,1.888,1.9257142857142855,1.2857142857142856,1.268571428571429,1.0549142857142857,1.9085714285714288,1.7456,1.7142142857142857,1.7385714285714284,1.4542857142857144,1.7298285714285715,1.2036571428571428,1.22,1.1257142857142857,1.2208,1.9504,1.2085857142857144,1.7036571428571428,1.7200000000000002,1.429742857142857,1.655,1.0357142857142856,1.2857142857142856,1.1188571428571428,1.4928571428571429,1.6714285714285717,1.2592,1.4542857142857144,1.6631428571428573,1.1885714285714286,1.7036571428571428,1.1058571428571429,1.2857142857142856,1.7385714285714284,1.231428571428571,1.822857142857143,1.3392000000000002,1.0089285714285714,1.1785714285714286,1.6063428571428573,1.7200000000000002,1.3639428571428571,1.3017142857142856,1.9945,1.9085714285714288,1.9642857142857144,1.8706285714285715,1.7734857142857143,1.4906285714285716,1.579171428571429,1.3948714285714283,1.7734857142857143,2.02,1.7385714285714284,1.5625,1.7385714285714284,2.02,1.157142857142857,1.7734857142857143,1.4716714285714287,1.4285714285714286,1.8571428571428568,1.8571428571428568,1.0455,1.6665142857142858,1.9842857142857144,1.6384,1.9085714285714288
49-9092.00,Commercial Divers,2.52,1.38,4.03,3.38,3.65,2.49,1.75,3.66,3.24,4.0,4.14,4.19,3.14,1.6964571428571429,2.25,1.4392142857142858,2.044642857142857,1.7385714285714284,2.4893714285714283,2.31,2.7151428571428573,1.822857142857143,3.758857142857143,1.9449142857142856,2.4285714285714284,2.1607142857142856,1.2747714285714289,1.6391999999999998,2.2558857142857143,2.216428571428572,1.3392000000000002,1.2857142857142856,1.4821428571428572,2.607142857142857,2.5555428571428576,2.3542,2.0028571428571427,1.822857142857143,2.529,1.4179428571428572,1.8057142857142856,1.3008,1.6875,1.6426857142857143,1.9159,2.265085714285714,1.872228571428572,1.834642857142857,1.8914285714285717,1.22,1.32,1.7093,1.822857142857143,2.205357142857143,1.51,1.4017857142857142,2.624,1.268571428571429,2.044642857142857,2.642857142857143,1.36,2.0608,1.75,1.9842857142857144,1.7036571428571428,1.062857142857143,1.197142857142857,1.9085714285714288,1.9449142857142856,2.216,1.6860000000000002,2.6512,2.782857142857143,2.0028571428571427,2.010357142857143,2.125,1.8914285714285717,2.858742857142857,1.5454857142857144,2.5428571428571427,1.9642857142857144,2.1677714285714287,1.5785714285714287,1.9449142857142856,2.551428571428572,1.077942857142857,2.422142857142857,2.164185714285714,2.125,2.125,2.0608,1.5964285714285715,2.2308,2.023657142857143,2.5057142857142853,2.662857142857143
49-9094.00,Locksmiths and Safe Repairers,2.88,1.81,3.65,4.81,4.0,2.65,3.62,3.92,3.69,3.58,4.96,2.92,3.88,2.1492,1.9085714285714288,1.8859428571428567,2.1142857142857143,1.51,2.216428571428572,2.02,2.9395,1.25,2.7582571428571425,1.394285714285714,1.822857142857143,1.9085714285714288,2.1615714285714285,1.25,2.4564571428571425,2.0608,1.4906285714285716,1.5785714285714287,1.0,2.02,2.912114285714286,2.688428571428571,1.7142857142857144,1.5693714285714286,2.6588000000000003,1.2857142857142856,1.4179428571428572,1.25,1.5357142857142858,2.303342857142857,2.035557142857143,1.9085714285714288,1.6875,1.9112428571428568,1.7934857142857146,1.0089285714285714,1.4285714285714286,2.3068,1.3392000000000002,1.822857142857143,1.7142857142857144,1.3785714285714286,2.56,1.0664285714285715,1.6391999999999998,2.3747714285714285,1.3571428571428572,1.9257142857142855,1.3706285714285715,1.822857142857143,1.4435714285714285,1.0,1.2592,1.32,1.837942857142857,2.8437714285714284,1.9313142857142855,3.108228571428572,1.9642857142857144,1.8571428571428568,2.1443142857142856,1.8571428571428568,1.6364285714285711,2.584,1.950857142857143,2.0608,1.7385714285714284,1.822857142857143,1.3392000000000002,1.822857142857143,2.607142857142857,1.197142857142857,1.9085714285714288,2.681985714285714,1.7734857142857143,1.8571428571428568,1.8571428571428568,2.3244285714285717,1.7485714285714289,2.4522285714285714,2.881,2.1142857142857143
49-9095.00,Manufactured Building and Mobile Home Installers,3.3,1.99,4.22,1.15,4.49,3.08,1.88,1.87,3.35,3.92,4.09,3.93,1.48,1.651342857142857,1.9889285714285716,2.4718857142857145,2.023657142857143,1.655,2.6853571428571428,2.2342,3.210314285714286,2.0642,4.281142857142857,2.0028571428571427,2.4577714285714283,2.422142857142857,2.35,1.9642857142857144,2.4136,2.19,1.6665142857142858,2.1492,1.077942857142857,2.337142857142857,2.6358571428571427,3.5655428571428573,2.105,1.7036571428571428,3.981628571428571,1.5541999999999998,2.0608,1.3706285714285715,1.6575,1.6688285714285715,1.990642857142857,1.9792,2.2342,1.8869714285714287,1.7514285714285711,1.3571428571428572,1.5239285714285713,2.672542857142857,2.296428571428572,2.044642857142857,1.5508,1.6124142857142856,4.310885714285715,1.9524142857142857,2.071428571428572,3.909842857142857,1.8057142857142856,2.0608,2.0608,2.044642857142857,1.8571428571428568,1.0567,1.5508,1.9524142857142857,2.02,2.982571428571428,3.4244000000000003,3.597314285714285,2.3857142857142857,2.044642857142857,2.333,1.9449142857142856,2.02,2.448257142857143,2.1319142857142857,2.2767857142857144,1.6063428571428573,2.0642,1.6665142857142858,1.9257142857142855,2.4485714285714284,1.3785714285714286,1.9792,3.8077,2.363842857142857,1.9285714285714288,2.2767857142857144,2.960228571428572,1.9128571428571428,2.6696428571428568,3.8379285714285705,2.275
