O*NET-SOC Code,Title,Complex Problem Solving ,Critical Thinking ,Systems Analysis ,Deductive Reasoning ,Inductive Reasoning ,Mathematical Reasoning ,Judgment and Decision Making ,Making Decisions and Solving Problems ,Systems Evaluation ,Operations Analysis ,Analyzing Data or Information ,Troubleshooting ,Active Learning ,Learning Strategies ,Oral Comprehension ,Reading Comprehension ,Written Comprehension ,Fluency of Ideas ,Visualization ,Science ,Working with Computers ,Programming ,Technology Design ,Updating and Using Relevant Knowledge ,"Determine Tasks, Priorities and Goals",Written Expression 
33-3052.00,Transit and Railroad Police,2.178571428571429,2.3906285714285715,1.7857142857142856,2.524285714285714,2.596342857142857,1.32,2.0028571428571427,3.0989571428571434,1.4435714285714285,1.22,1.8388,1.1885714285714286,1.9642857142857144,1.8728571428571428,2.7142857142857144,1.9842857142857144,2.105,1.8571428571428568,1.6665142857142858,1.0020571428571428,2.068,1.0664285714285715,1.0442857142857145,3.187428571428572,4.17,2.2767857142857144
33-9011.00,Animal Control Workers,1.7734857142857143,2.25,1.2857142857142856,2.1677714285714287,2.205357142857143,1.25,1.822857142857143,3.779371428571429,1.2857142857142856,1.0357142857142856,2.592914285714285,1.0135714285714286,1.7734857142857143,1.6875,2.596342857142857,1.8571428571428568,1.9657142857142855,1.7200000000000002,1.2857142857142856,1.0020571428571428,2.365,1.0020571428571428,1.0020571428571428,2.9730857142857143,4.27,1.8571428571428568
33-9021.00,Private Detectives and Investigators,2.178571428571429,2.6950857142857143,1.7734857142857143,2.645714285714285,2.8363428571428573,1.4821428571428572,2.1492,3.0569285714285708,1.7200000000000002,1.1885714285714286,3.085942857142857,1.0206285714285714,2.1492,1.4542857142857144,2.7142857142857144,2.645714285714285,2.645714285714285,1.9657142857142855,1.4017857142857142,1.0442857142857145,2.6461428571428574,1.1071428571428572,1.0549142857142857,3.2119000000000004,4.39,2.645714285714285
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,1.7142857142857144,2.4732142857142856,1.4821428571428572,2.25,2.4732142857142856,1.2208,2.0608,2.9872,1.4691999999999998,1.0357142857142856,2.628571428571429,1.0803571428571428,1.9449142857142856,1.6171428571428572,2.5428571428571427,2.125,1.9449142857142856,1.3785714285714286,1.4017857142857142,1.0089285714285714,3.1616571428571425,1.0206285714285714,1.0549142857142857,3.4963714285714285,3.97,2.225714285714286
33-9032.00,Security Guards,1.5508,1.9085714285714288,1.1785714285714286,1.9642857142857144,1.8571428571428568,1.16,1.7142857142857144,3.0787857142857145,1.197142857142857,1.0442857142857145,2.512928571428572,1.1785714285714286,1.7385714285714284,1.5207142857142857,2.354914285714286,1.8571428571428568,1.8571428571428568,1.3785714285714286,1.4435714285714285,1.0442857142857145,3.065928571428572,1.0042857142857142,1.0042857142857142,2.8491,4.37,1.6714285714285717
33-9091.00,Crossing Guards and Flaggers,1.3706285714285715,1.625,1.1106285714285715,1.7485714285714289,1.7036571428571428,1.0206285714285714,1.625,1.757285714285714,1.0803571428571428,1.0089285714285714,1.4867,1.0206285714285714,1.289285714285714,1.1106285714285715,2.1142857142857143,1.3571428571428572,1.394285714285714,1.1106285714285715,1.157142857142857,1.0,1.21,1.0,1.0,1.6288857142857145,3.74,1.345
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1.7485714285714289,1.8571428571428568,1.1408,1.9449142857142856,1.8571428571428568,1.0535714285714286,1.8571428571428568,2.5552,1.197142857142857,1.0089285714285714,1.4000857142857142,1.0664285714285715,1.6875,1.9085714285714288,2.205357142857143,1.7734857142857143,1.7200000000000002,1.4017857142857142,1.2857142857142856,1.0442857142857145,1.452142857142857,1.0,1.0,2.478485714285714,3.67,1.6063428571428573
33-9093.00,Transportation Security Screeners,1.6875,2.125,1.32,2.2071428571428573,2.25,1.2142857142857144,1.872228571428572,2.5004285714285714,1.4691999999999998,1.1734857142857142,1.7188285714285714,1.335714285714286,1.8057142857142856,1.5892857142857142,2.3392857142857144,1.8571428571428568,1.9449142857142856,1.4928571428571429,1.6364285714285711,1.1071428571428572,1.697142857142857,1.062857142857143,1.0,2.5503,2.63,1.655
33-9099.02,Retail Loss Prevention Specialists,1.822857142857143,2.422142857142857,1.7857142857142856,2.225714285714286,2.31,1.4542857142857144,2.02,3.413271428571429,1.8057142857142856,1.0407142857142857,3.200885714285714,1.335714285714286,1.9642857142857144,1.7385714285714284,2.551428571428572,2.1635714285714283,2.1142857142857143,1.6875,1.5614285714285714,1.0089285714285714,2.6212857142857144,1.0885714285714283,1.077942857142857,3.052857142857143,3.87,2.023657142857143
35-1011.00,Chefs and Head Cooks,2.125,2.524285714285714,1.8571428571428568,2.6950857142857143,2.327857142857143,1.8571428571428568,2.1677714285714287,2.5593142857142857,1.8914285714285717,1.6063428571428573,1.953828571428572,1.28,2.275,2.044642857142857,2.7142857142857144,2.25,2.1607142857142856,2.205357142857143,2.0028571428571427,1.1071428571428572,2.0260714285714285,1.0357142857142856,1.0664285714285715,2.150714285714286,3.62,2.023657142857143
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,1.8571428571428568,2.1357142857142857,1.8571428571428568,2.178571428571429,1.8571428571428568,1.7200000000000002,1.8571428571428568,2.6058142857142856,1.8914285714285717,1.12,2.160942857142857,1.197142857142857,1.8914285714285717,1.9449142857142856,2.7142857142857144,2.1635714285714283,2.1357142857142857,1.8571428571428568,1.8571428571428568,1.0,2.4171428571428573,1.0089285714285714,1.0357142857142856,2.347514285714286,3.66,1.8571428571428568
35-2011.00,"Cooks, Fast Food",1.302857142857143,1.5508,1.1785714285714286,1.7385714285714284,1.4435714285714285,1.16,1.4179428571428572,1.6117428571428571,1.16,1.0135714285714286,1.2596857142857143,1.0,1.4435714285714285,1.231428571428571,2.1228571428571428,1.6063428571428573,1.7385714285714284,1.2857142857142856,1.2142857142857144,1.0,1.345257142857143,1.0,1.0089285714285714,1.7894285714285714,2.19,1.3706285714285715
35-2012.00,"Cooks, Institution and Cafeteria",1.822857142857143,1.822857142857143,1.4285714285714286,1.9085714285714288,1.8571428571428568,1.5300000000000002,1.872228571428572,2.0020571428571428,1.4179428571428572,1.2036571428571428,1.7356142857142856,1.16,1.7734857142857143,1.6875,2.06,1.7734857142857143,1.8571428571428568,1.51,1.7857142857142856,1.0,1.2069142857142858,1.0,1.0664285714285715,1.8925714285714288,3.86,1.7036571428571428
35-2013.00,"Cooks, Private Household",1.822857142857143,2.0028571428571427,1.3571428571428572,1.9449142857142856,1.8571428571428568,1.2857142857142856,1.8571428571428568,2.018357142857143,1.3571428571428572,1.32,1.3808,1.1785714285714286,1.8057142857142856,1.595,1.9657142857142855,1.8571428571428568,1.8571428571428568,2.0028571428571427,1.5508,1.0271428571428571,1.517,1.0135714285714286,1.0664285714285715,2.1136,3.88,1.7036571428571428
35-2014.00,"Cooks, Restaurant",1.394285714285714,1.8914285714285717,1.3706285714285715,1.7385714285714284,1.51,1.268571428571429,1.5508,1.4378,1.302857142857143,1.0442857142857145,1.047928571428571,1.0357142857142856,1.6875,1.302857142857143,1.8571428571428568,1.625,1.6364285714285711,1.5508,1.595,1.0206285714285714,1.0507428571428572,1.0,1.0,1.217,3.81,1.4435714285714285
35-2015.00,"Cooks, Short Order",1.5207142857142857,1.7734857142857143,1.12,1.595,1.5207142857142857,1.28,1.4628571428571429,1.6963,1.22,1.0,1.3172,1.1734857142857142,1.4691999999999998,1.2857142857142856,2.071428571428572,1.7208,1.5625,1.3008,1.3785714285714286,1.0,1.1225714285714286,1.0,1.0020571428571428,1.8717142857142852,3.27,1.3008
35-2021.00,Food Preparation Workers,1.2857142857142856,1.5,1.2142857142857144,1.4906285714285716,1.4285714285714286,1.1734857142857142,1.394285714285714,1.9614,1.1734857142857142,1.0,1.3272571428571427,1.1257142857142857,1.268571428571429,1.2857142857142856,1.8571428571428568,1.4628571428571429,1.3785714285714286,1.22,1.268571428571429,1.0,1.104342857142857,1.0,1.0,1.420828571428571,2.74,1.22
35-3011.00,Bartenders,1.7485714285714289,1.872228571428572,1.3571428571428572,1.8571428571428568,1.8571428571428568,1.3785714285714286,1.7734857142857143,1.91,1.3785714285714286,1.0,1.495428571428571,1.157142857142857,1.8571428571428568,1.7734857142857143,2.4732142857142856,1.8571428571428568,1.8571428571428568,1.7200000000000002,1.5614285714285714,1.0,1.4597857142857142,1.0089285714285714,1.0357142857142856,1.960942857142857,3.46,1.822857142857143
35-3023.00,Fast Food and Counter Workers,1.2036571428571428,1.5357142857142858,1.231428571428571,1.3571428571428572,1.32,1.231428571428571,1.3706285714285715,1.6346714285714286,1.2036571428571428,1.0,1.2664,1.0357142857142856,1.2036571428571428,1.2857142857142856,1.8571428571428568,1.4179428571428572,1.32,1.268571428571429,1.12,1.0,1.4071,1.0020571428571428,1.0089285714285714,1.604328571428571,4.22,1.268571428571429
35-3023.01,Baristas,1.4435714285714285,1.7385714285714284,1.147857142857143,1.7036571428571428,1.5785714285714287,1.3008,1.4435714285714285,1.8485714285714288,1.1339285714285714,1.0042857142857142,1.3636,1.2592,1.6063428571428573,1.394285714285714,2.2767857142857144,1.7857142857142856,1.8914285714285717,1.5508,1.4691999999999998,1.0,1.4482285714285714,1.0,1.0271428571428571,1.4710857142857143,3.42,1.655
35-3031.00,Waiters and Waitresses,1.4628571428571429,1.7734857142857143,1.2142857142857144,1.68,1.5,1.24,1.5,1.492642857142857,1.197142857142857,1.0,1.2847428571428572,1.0803571428571428,1.4821428571428572,1.2857142857142856,2.2342857142857144,1.5300000000000002,1.7734857142857143,1.32,1.3125,1.0,1.7457142857142856,1.0020571428571428,1.0,1.8419714285714284,3.45,1.4906285714285716
35-3041.00,"Food Servers, Nonrestaurant",1.3392000000000002,1.6391999999999998,1.1785714285714286,1.5693714285714286,1.604285714285714,1.16,1.5300000000000002,2.0197000000000003,1.16,1.0442857142857145,2.0168,1.16,1.302857142857143,1.302857142857143,2.071428571428572,1.5693714285714286,1.6875,1.268571428571429,1.3392000000000002,1.0,1.6814285714285715,1.0020571428571428,1.0803571428571428,1.7247142857142856,3.89,1.4542857142857144
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.2857142857142856,1.5625,1.16,1.4906285714285716,1.4542857142857144,1.1785714285714286,1.5693714285714286,1.8468,1.16,1.0042857142857142,1.3922285714285714,1.16,1.3392000000000002,1.2857142857142856,1.7857142857142856,1.394285714285714,1.32,1.302857142857143,1.3571428571428572,1.0,1.8772,1.0020571428571428,1.0020571428571428,1.5916,3.14,1.1785714285714286
35-9021.00,Dishwashers,1.22,1.4285714285714286,1.1106285714285715,1.2857142857142856,1.2857142857142856,1.0549142857142857,1.3571428571428572,1.6794428571428572,1.1106285714285715,1.0,1.286,1.2857142857142856,1.22,1.1785714285714286,1.5693714285714286,1.268571428571429,1.2857142857142856,1.25,1.22,1.0,1.2252857142857143,1.0,1.0,1.2991857142857144,3.38,1.1885714285714286
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.2036571428571428,1.655,1.25,1.7857142857142856,1.7857142857142856,1.268571428571429,1.32,1.6285714285714286,1.1734857142857142,1.0,1.264657142857143,1.0089285714285714,1.4628571428571429,1.2857142857142856,2.2857142857142856,1.5693714285714286,1.822857142857143,1.268571428571429,1.268571428571429,1.0,1.2522571428571427,1.0,1.0,1.4524,3.73,1.394285714285714
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.872228571428572,1.9842857142857144,1.4179428571428572,1.9085714285714288,1.8571428571428568,1.32,1.822857142857143,3.0925857142857143,1.5508,1.1885714285714286,2.056,1.3008,1.7734857142857143,1.9085714285714288,2.4035714285714285,1.9285714285714288,1.8571428571428568,1.655,1.3392000000000002,1.0,2.483514285714286,1.0,1.0206285714285714,2.608771428571429,3.76,1.8571428571428568
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.9085714285714288,2.4732142857142856,1.7734857142857143,1.9449142857142856,1.9449142857142856,1.4928571428571429,1.9642857142857144,3.026542857142857,1.7734857142857143,1.3392000000000002,1.81,1.3785714285714286,1.9085714285714288,1.9085714285714288,2.7142857142857144,2.096342857142857,2.1635714285714283,1.8571428571428568,2.044642857142857,1.0885714285714283,1.716857142857143,1.0664285714285715,1.1257142857142857,2.981414285714286,4.33,1.9449142857142856
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.3785714285714286,1.5300000000000002,1.197142857142857,1.655,1.5357142857142858,1.062857142857143,1.4179428571428572,2.492114285714286,1.157142857142857,1.0020571428571428,1.6475142857142857,1.3392000000000002,1.4906285714285716,1.24,1.822857142857143,1.4821428571428572,1.4249999999999998,1.3008,1.3785714285714286,1.0,1.6511999999999998,1.0089285714285714,1.0089285714285714,2.115785714285714,4.52,1.3571428571428572
37-2012.00,Maids and Housekeeping Cleaners,1.3392000000000002,1.5300000000000002,1.1428571428571428,1.4906285714285716,1.4906285714285716,1.1428571428571428,1.3392000000000002,1.5189714285714286,1.1428571428571428,1.0042857142857142,1.2465,1.1106285714285715,1.2592,1.24,1.822857142857143,1.4906285714285716,1.5357142857142858,1.268571428571429,1.268571428571429,1.0,1.098742857142857,1.0,1.0,1.4769142857142858,3.34,1.2857142857142856
37-2021.00,Pest Control Workers,1.9642857142857144,2.327857142857143,1.7036571428571428,2.1228571428571428,2.071428571428572,1.5625,1.872228571428572,2.664428571428571,1.4628571428571429,1.157142857142857,1.6164571428571428,1.4285714285714286,1.872228571428572,1.6875,2.422142857142857,1.8571428571428568,1.9642857142857144,1.7385714285714284,1.822857142857143,1.25,1.3042857142857145,1.0,1.0549142857142857,2.600942857142857,4.35,2.1228571428571428
37-3011.00,Landscaping and Groundskeeping Workers,1.3785714285714286,1.5049142857142856,1.2036571428571428,1.595,1.625,1.0357142857142856,1.4821428571428572,2.188628571428572,1.2036571428571428,1.0089285714285714,1.2742857142857142,1.32,1.3571428571428572,1.3008,1.8057142857142856,1.335714285714286,1.3571428571428572,1.268571428571429,1.7857142857142856,1.077942857142857,1.0107142857142857,1.0,1.0549142857142857,2.3114285714285714,3.17,1.147857142857143
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",1.822857142857143,1.872228571428572,1.32,1.9642857142857144,1.822857142857143,1.3571428571428572,1.822857142857143,2.628342857142857,1.32,1.0135714285714286,1.6994,1.3785714285714286,1.6391999999999998,1.3571428571428572,2.044642857142857,1.822857142857143,1.9085714285714288,1.4821428571428572,1.595,1.197142857142857,1.3480857142857143,1.0,1.0206285714285714,2.608357142857143,3.79,1.6063428571428573
37-3013.00,Tree Trimmers and Pruners,1.8328571428571427,1.9642857142857144,1.3571428571428572,1.9642857142857144,1.9085714285714288,1.1428571428571428,1.625,2.9122714285714286,1.231428571428571,1.0206285714285714,1.6217714285714286,1.5625,1.4906285714285716,1.3571428571428572,2.265085714285714,1.5785714285714287,1.6063428571428573,1.4821428571428572,1.9449142857142856,1.0942857142857143,1.0653714285714286,1.0,1.0549142857142857,2.4665000000000004,4.37,1.5357142857142858
39-1013.00,First-Line Supervisors of Gambling Services Workers,1.9642857142857144,2.4522285714285714,1.7485714285714289,2.265085714285714,2.125,1.5207142857142857,1.9085714285714288,2.0451428571428574,1.7200000000000002,1.062857142857143,1.5518714285714283,1.157142857142857,1.8571428571428568,1.6875,2.607142857142857,2.354914285714286,2.2928571428571427,1.5625,1.4179428571428572,1.0135714285714286,2.1438,1.157142857142857,1.0535714285714286,1.9617142857142855,3.64,2.2071428571428573
39-1022.00,First-Line Supervisors of Personal Service Workers,1.9085714285714288,2.596342857142857,1.822857142857143,2.25,1.9449142857142856,1.32,1.9642857142857144,3.045828571428571,1.822857142857143,1.157142857142857,2.092842857142857,1.1257142857142857,1.9085714285714288,1.9449142857142856,2.662857142857143,2.4035714285714285,2.422142857142857,1.8571428571428568,1.3392000000000002,1.0271428571428571,2.5610285714285714,1.0089285714285714,1.0549142857142857,2.7067428571428573,4.81,2.125
39-2011.00,Animal Trainers,1.7857142857142856,2.1492,1.7036571428571428,2.06,1.9285714285714288,1.25,1.872228571428572,3.266885714285714,1.7036571428571428,1.1071428571428572,1.567857142857143,1.1339285714285714,2.0028571428571427,2.3857142857142857,2.3192,1.837942857142857,1.8571428571428568,1.9449142857142856,1.5785714285714287,1.147857142857143,1.5508,1.0020571428571428,1.0803571428571428,2.3224,4.51,1.822857142857143
39-2021.00,Animal Caretakers,1.5207142857142857,1.7200000000000002,1.28,1.8571428571428568,1.822857142857143,1.2142857142857144,1.605714285714286,2.374357142857143,1.2592,1.0,1.4483142857142857,1.157142857142857,1.4179428571428572,1.2857142857142856,2.044642857142857,1.822857142857143,1.7385714285714284,1.28,1.2857142857142856,1.0357142857142856,1.6396571428571427,1.0089285714285714,1.0549142857142857,2.1662,3.79,1.4821428571428572
39-3011.00,Gambling Dealers,1.3571428571428572,1.7200000000000002,1.062857142857143,1.9085714285714288,1.7734857142857143,1.537142857142857,1.51,1.3620714285714286,1.0992,1.0,1.1562142857142856,1.0206285714285714,1.4249999999999998,1.2857142857142856,2.4732142857142856,1.7485714285714289,1.6665142857142858,1.3008,1.4179428571428572,1.0,1.0677571428571428,1.0,1.0020571428571428,1.4051285714285715,2.56,1.335714285714286
39-3012.00,Gambling and Sports Book Writers and Runners,1.4821428571428572,1.7734857142857143,1.22,1.9449142857142856,1.7857142857142856,1.68,1.5785714285714287,1.9786857142857144,1.1257142857142857,1.0020571428571428,1.2937714285714286,1.0803571428571428,1.5785714285714287,1.3785714285714286,2.662857142857143,1.78,1.8914285714285717,1.3392000000000002,1.302857142857143,1.0089285714285714,1.5699999999999998,1.0206285714285714,1.0,2.0455,3.23,1.7857142857142856
