O*NET-SOC Code,Title,E-Mail,Written Letters and Memos,Quality Control Analysis ,Evaluating Information to Determine Compliance with Standards ,Documenting/Recording Information ,Processing Information ,Monitoring and Controlling Resources ,Operations Monitoring ,"Monitoring Processes, Materials, or Surroundings ",Monitoring ,"Estimating the Quantifiable Characteristics of Products, Events, or Information ",Number Facility ,Mathematics ,Equipment Maintenance ,Repairing and Maintaining Mechanical Equipment ,Repairing and Maintaining Electronic Equipment ,Repairing ,"Operating Vehicles, Mechanized Devices, or Equipment ",Controlling Machines and Processes ,Operation and Control ,Installation ,Equipment Selection ,"Inspecting Equipment, Structures, or Materials ",Getting Information ,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment ","Organizing, Planning, and Prioritizing Work ",Management of Material Resources ,Management of Financial Resources ,Time Management ,Coordination ,Writing ,Depth Perception ,Far Vision ,Near Vision ,Visual Color Discrimination ,Glare Sensitivity ,Night Vision ,Peripheral Vision ,Sound Localization ,Hearing Sensitivity ,Speech Clarity ,Speech Recognition ,Rate Control ,Response Orientation ,Spatial Orientation ,Staffing Organizational Units ,"Identifying Objects, Actions, and Events ","Judging the Qualities of Objects, Services, or People "
29-1223.00,Psychiatrists,4.83,4.4,1.0336571428571428,2.621928571428571,3.1438857142857146,2.864,1.4318,1.0664285714285715,2.9414857142857143,2.765714285714286,1.4769,1.6063428571428573,1.51,1.0,1.0024428571428572,1.0362428571428572,1.0,1.0377142857142858,1.0984285714285715,1.0135714285714286,1.0,1.0,1.3359571428571428,4.154,1.0252,2.621714285714286,1.0664285714285715,1.0885714285714283,2.125,2.596342857142857,2.9522285714285714,1.0089285714285714,1.75,2.3857142857142857,1.1885714285714286,1.0,1.0,1.0,1.0,1.2142857142857144,2.7142857142857144,2.7142857142857144,1.0,1.22,1.0,1.3131714285714289,3.6925714285714286,2.9135714285714287
29-1224.00,Radiologists,4.15,3.35,1.9085714285714288,3.1201428571428567,3.2482714285714285,3.720071428571429,1.4701714285714285,2.023657142857143,3.5613428571428574,2.821428571428571,2.296685714285714,1.8914285714285717,1.8057142857142856,1.0442857142857145,1.3416,1.589,1.0442857142857145,1.4041142857142856,2.1687000000000003,1.8057142857142856,1.0,1.0885714285714283,2.516114285714285,3.6645428571428575,1.4706142857142857,3.3028571428571425,1.268571428571429,1.1607142857142858,2.2928571428571427,2.125,2.9522285714285714,1.197142857142857,2.1635714285714283,3.142857142857143,2.0028571428571427,1.0,1.0,1.0,1.0,1.4928571428571429,2.6185714285714288,2.4971428571428573,1.1885714285714286,1.0664285714285715,1.0020571428571428,1.3076285714285714,3.8437857142857146,3.1919857142857144
29-1229.01,Allergists and Immunologists,4.65,4.55,1.2036571428571428,2.965171428571429,3.783628571428572,2.793628571428571,1.7574999999999998,1.3008,3.2792,2.765714285714286,1.862857142857143,1.8914285714285717,1.75,1.0,1.0456,1.0938857142857144,1.0,1.0099,1.0562285714285715,1.0,1.0,1.0271428571428571,1.7981714285714283,3.9362,1.0454571428571429,3.3144,1.3392000000000002,1.25,2.4732142857142856,2.0,2.894285714285714,1.1885714285714286,1.8571428571428568,2.7142857142857144,1.6364285714285711,1.0,1.0,1.0,1.0,1.4017857142857142,2.607142857142857,2.5428571428571427,1.0,1.0020571428571428,1.0,1.4907428571428571,3.7104571428571433,2.2881142857142858
29-1229.02,Hospitalists,4.6,3.6,1.3571428571428572,2.8825142857142856,3.692571428571428,4.1164,2.184914285714286,1.16,3.811428571428572,2.877142857142857,2.213714285714285,1.8914285714285717,1.8571428571428568,1.0,1.0201142857142858,1.0192,1.0,1.0653714285714286,1.314742857142857,1.0020571428571428,1.0,1.0020571428571428,1.7817142857142856,4.018285714285714,1.0477714285714286,3.2352000000000003,1.077942857142857,1.0885714285714283,2.1635714285714283,2.645714285714285,2.8020571428571426,1.0942857142857143,1.8057142857142856,2.645714285714285,1.7200000000000002,1.0,1.0,1.0020571428571428,1.0,1.2857142857142856,2.765714285714286,2.645714285714285,1.0,1.2036571428571428,1.0020571428571428,1.7538857142857145,4.057371428571428,2.5021714285714287
29-1229.03,Urologists,5.0,3.77,1.5892857142857142,3.342714285714285,4.545999999999999,4.342085714285714,2.642257142857143,1.8571428571428568,3.971257142857143,2.645714285714285,2.3212,1.75,1.75,1.0,1.4260571428571427,1.6045142857142858,1.0,1.985857142857143,3.2032857142857143,1.4249999999999998,1.0,1.0357142857142856,2.404257142857143,4.014942857142857,1.5182714285714285,3.6487,1.3008,1.268571428571429,2.4035714285714285,2.3192,2.8363428571428573,1.5357142857142858,1.8057142857142856,2.765714285714286,1.8571428571428568,1.0442857142857145,1.0206285714285714,1.0206285714285714,1.0442857142857145,1.5357142857142858,2.5428571428571427,2.524285714285714,1.25,1.394285714285714,1.0206285714285714,2.2338,4.4316,3.2816
29-1229.04,Physical Medicine and Rehabilitation Physicians,4.81,4.32,1.6063428571428573,3.085942857142857,3.5376,3.620800000000001,2.0782857142857143,1.3392000000000002,3.366057142857143,2.7207142857142856,2.4043428571428573,1.8057142857142856,1.9077714285714285,1.0,1.139957142857143,1.1625,1.0,1.1927571428571428,2.1182857142857143,1.2036571428571428,1.0,1.0089285714285714,2.5,3.609828571428572,1.0826,3.233028571428571,1.268571428571429,1.2036571428571428,2.4285714285714284,2.571428571428571,2.571428571428571,1.3392000000000002,1.7385714285714284,2.375,1.51,1.0,1.0,1.0,1.0,1.3785714285714286,2.4732142857142856,2.422142857142857,1.1071428571428572,1.231428571428571,1.0020571428571428,1.8036,3.9835,3.522071428571428
29-1229.05,Preventive Medicine Physicians,4.95,4.06,1.4179428571428572,3.389157142857143,2.679442857142857,3.919757142857143,2.1449285714285717,1.077942857142857,3.3833571428571427,3.0592,2.7496857142857145,1.9449142857142856,2.023657142857143,1.0,1.033828571428571,1.084042857142857,1.0,1.0919714285714286,1.1044,1.0089285714285714,1.0,1.0,1.6557142857142857,4.070171428571428,1.0391142857142857,3.474857142857142,1.147857142857143,1.25,2.3857142857142857,2.928571428571429,3.1750857142857143,1.1885714285714286,1.7734857142857143,2.571428571428571,1.3392000000000002,1.0,1.0,1.0,1.0,1.147857142857143,3.0592,2.877142857142857,1.0,1.0,1.0,2.333028571428572,3.385814285714286,2.597514285714285
29-1229.06,Sports Medicine Physicians,4.71,3.98,1.6063428571428573,2.332171428571429,3.401,3.1586,1.8678571428571429,1.837942857142857,4.0184,2.729371428571429,2.5066,1.5614285714285714,1.6171428571428572,1.0,1.1366142857142858,1.1422285714285714,1.0,1.585357142857143,1.6155714285714284,1.5357142857142858,1.0,1.08,2.3986142857142854,4.152314285714287,1.6044999999999998,3.5102,1.231428571428571,1.22,2.422142857142857,2.4522285714285714,2.524285714285714,1.5785714285714287,1.9657142857142855,2.6696428571428568,1.8057142857142856,1.0,1.0,1.0,1.0,1.542142857142857,2.551428571428572,2.4732142857142856,1.231428571428571,1.4179428571428572,1.0042857142857142,2.0154571428571426,3.781771428571429,2.845714285714286
29-1241.00,"Ophthalmologists, Except Pediatric",4.97,4.81,1.5508,2.961142857142857,4.031599999999999,4.149357142857142,2.091942857142857,1.7142857142857144,3.7679999999999993,2.7142857142857144,3.2908000000000004,1.8914285714285717,2.0342857142857143,1.0442857142857145,1.7794285714285714,1.5015428571428573,1.0357142857142856,2.189757142857143,3.351285714285713,1.5625,1.0,1.1257142857142857,2.703314285714286,3.929928571428571,1.6688,3.1375,1.3392000000000002,1.32,2.645714285714285,2.571428571428571,2.7142857142857144,1.5357142857142858,2.1357142857142857,3.377142857142857,1.9657142857142855,1.1785714285714286,1.231428571428571,1.1785714285714286,1.1106285714285715,1.2857142857142856,2.7142857142857144,2.7142857142857144,1.3785714285714286,1.7036571428571428,1.16,2.0182857142857147,4.420942857142858,3.1546
29-1291.00,Acupuncturists,4.66,3.11,1.2036571428571428,2.002,3.215028571428572,2.0478,1.905,1.0885714285714283,2.2091857142857143,2.125,1.3108857142857144,1.2857142857142856,1.268571428571429,1.0,1.0578571428571428,1.0765142857142858,1.0,1.0123,1.0927142857142855,1.0206285714285714,1.0,1.0549142857142857,1.4546285714285714,3.364285714285714,1.0248,2.716,1.1106285714285715,1.0803571428571428,1.8571428571428568,1.9085714285714288,2.06,1.1607142857142858,1.6063428571428573,2.596342857142857,1.2857142857142856,1.0,1.0,1.0,1.0,1.147857142857143,2.0028571428571427,1.8571428571428568,1.0,1.0,1.0020571428571428,1.3296,2.6244,1.9285428571428571
29-1292.00,Dental Hygienists,2.68,1.54,1.4435714285714285,2.693957142857143,2.716328571428572,2.4290714285714285,1.6978857142857142,1.7734857142857143,2.8194142857142857,1.9085714285714288,2.1594571428571427,1.3008,1.231428571428571,1.2592,1.5740714285714286,1.5575,1.1408,1.0482857142857145,1.804,1.335714285714286,1.0,1.0992,2.444357142857143,2.7425,1.256857142857143,2.3653,1.1106285714285715,1.0442857142857145,1.8571428571428568,1.8571428571428568,1.9449142857142856,1.2857142857142856,1.7734857142857143,2.645714285714285,1.8914285714285717,1.0,1.0,1.0,1.0,1.3392000000000002,2.0028571428571427,2.044642857142857,1.1885714285714286,1.1607142857142858,1.0,1.3067142857142855,2.6477714285714287,2.7568571428571427
29-1299.01,Naturopathic Physicians,4.96,4.04,1.2000000000000002,2.2637714285714283,3.4493714285714283,2.9798857142857145,2.403442857142857,1.25,3.1357714285714287,2.36,1.8996571428571427,1.7734857142857143,1.655,1.0,1.0310857142857144,1.0891428571428572,1.0,1.024,1.2194285714285713,1.0089285714285714,1.0,1.0020571428571428,1.6351428571428572,3.933485714285714,1.0272,2.942857142857143,1.25,1.25,1.9449142857142856,2.06,2.7142857142857144,1.231428571428571,1.8571428571428568,2.645714285714285,1.6875,1.0,1.0,1.0,1.0,1.3571428571428572,2.7142857142857144,2.7142857142857144,1.0,1.0,1.0,1.6342857142857143,3.4557714285714285,2.412571428571429
29-1299.02,Orthoptists,4.57,3.93,1.1071428571428572,1.8092,3.221714285714286,2.5302285714285717,1.1733714285714285,1.268571428571429,2.1448,2.1357142857142857,1.391857142857143,1.4017857142857142,1.75,1.0,1.062857142857143,1.071742857142857,1.0,1.0113142857142856,1.1733714285714285,1.0357142857142856,1.0,1.0089285714285714,1.3888,3.465828571428572,1.004557142857143,2.1228571428571428,1.0357142857142856,1.0357142857142856,1.8571428571428568,1.8571428571428568,2.4285714285714284,1.077942857142857,2.0,2.4522285714285714,1.8571428571428568,1.0,1.0,1.0,1.0,1.147857142857143,2.422142857142857,2.422142857142857,1.0,1.0020571428571428,1.0,1.4075285714285712,3.1870000000000003,1.7992
29-2011.00,Medical and Clinical Laboratory Technologists,4.86,2.76,2.524285714285714,3.772228571428572,3.3718000000000004,3.7489,1.8431285714285717,2.4522285714285714,3.954457142857143,2.3857142857142857,2.6378,1.822857142857143,1.9842857142857144,1.8571428571428568,2.5037714285714285,2.367971428571429,1.4691999999999998,1.219142857142857,2.6113,2.1492,1.0020571428571428,1.837942857142857,3.7,2.9768571428571438,1.3571428571428572,2.989028571428572,1.268571428571429,1.1734857142857142,2.1492,1.8571428571428568,2.096342857142857,1.3392000000000002,1.9285714285714288,3.205357142857143,2.2308,1.0,1.0,1.0,1.0,1.32,1.9449142857142856,2.105,1.2857142857142856,1.1734857142857142,1.0020571428571428,1.604328571428571,3.3769285714285715,2.5697142857142854
29-2011.01,Cytogenetic Technologists,4.7,2.76,1.7734857142857143,2.4971428571428573,3.081828571428571,2.984928571428571,1.8125,1.7036571428571428,2.7240571428571427,2.023657142857143,1.7190857142857143,1.822857142857143,1.8571428571428568,1.0942857142857143,1.5263714285714287,1.5337999999999998,1.0549142857142857,1.0363714285714285,2.2192,1.3392000000000002,1.0,1.077942857142857,2.6165714285714285,2.886657142857143,1.132085714285714,2.681985714285714,1.1785714285714286,1.197142857142857,1.9449142857142856,1.8571428571428568,2.571428571428571,1.25,1.8728571428571428,2.821428571428571,2.023657142857143,1.0,1.0,1.0,1.0,1.268571428571429,1.9449142857142856,1.9449142857142856,1.1428571428571428,1.1339285714285714,1.0,1.3338571428571429,3.410728571428572,1.7842857142857145
29-2011.02,Cytotechnologists,4.68,2.95,1.6063428571428573,2.2880000000000003,3.148857142857143,2.2878857142857143,1.4118428571428572,1.6364285714285711,2.098742857142857,1.8571428571428568,1.552914285714286,1.34,1.6364285714285711,1.268571428571429,1.2125428571428571,1.3135428571428571,1.268571428571429,1.0644285714285715,1.608742857142857,1.51,1.0,1.147857142857143,2.0604142857142858,2.7772857142857146,1.0192857142857144,2.018128571428571,1.16,1.1428571428571428,1.8571428571428568,1.8057142857142856,1.9657142857142855,1.268571428571429,1.8914285714285717,2.98,2.275,1.0,1.0,1.0,1.0,1.268571428571429,1.8571428571428568,1.8571428571428568,1.1785714285714286,1.147857142857143,1.0,1.3135428571428571,3.063285714285714,1.834342857142857
29-2011.04,Histotechnologists,4.67,2.62,1.6875,2.3395,2.5588571428571427,2.0951,1.729142857142857,1.9642857142857144,2.5377142857142854,2.19,1.6022857142857143,1.4928571428571429,1.4928571428571429,1.4691999999999998,1.4799714285714285,1.407142857142857,1.3571428571428572,1.1377,2.380457142857143,1.5785714285714287,1.0135714285714286,1.28,2.665142857142857,2.1227142857142853,1.1750714285714283,2.367542857142857,1.28,1.1734857142857142,1.9449142857142856,1.8571428571428568,1.9842857142857144,1.394285714285714,1.9842857142857144,2.877142857142857,1.9085714285714288,1.0042857142857142,1.0042857142857142,1.0042857142857142,1.0065142857142857,1.3125,1.9085714285714288,1.9449142857142856,1.4542857142857144,1.0885714285714283,1.0221428571428572,1.5491428571428572,2.404,1.749142857142857
29-2012.00,Medical and Clinical Laboratory Technicians,4.15,2.86,1.9085714285714288,3.143885714285714,3.386428571428571,3.680228571428572,1.4711714285714286,1.9085714285714288,3.2911428571428574,1.9449142857142856,1.9464857142857144,1.7857142857142856,1.625,1.655,1.7224,2.1315,1.4285714285714286,1.1433285714285717,2.443085714285714,1.7385714285714284,1.0135714285714286,1.5207142857142857,2.9258571428571427,3.219714285714286,1.131657142857143,2.4840857142857145,1.1785714285714286,1.1428571428571428,1.9085714285714288,1.8571428571428568,1.9085714285714288,1.3785714285714286,1.7734857142857143,2.607142857142857,1.9085714285714288,1.0,1.0,1.0,1.0,1.4435714285714285,1.872228571428572,1.9085714285714288,1.2857142857142856,1.3392000000000002,1.0,1.0370285714285714,2.638114285714286,2.092857142857143
29-2012.01,Histology Technicians,4.44,3.08,1.5508,2.2710857142857144,2.5517714285714286,2.0182857142857147,1.767542857142857,1.6391999999999998,2.6950857142857143,2.044642857142857,1.448,1.3008,1.231428571428571,1.0942857142857143,1.4989714285714286,1.2834857142857143,1.0089285714285714,1.0768,2.4854857142857143,1.595,1.0,1.197142857142857,2.5264,2.3248,1.0576,2.4300571428571427,1.2592,1.0664285714285715,1.7485714285714289,1.7485714285714289,1.8571428571428568,1.2464285714285714,1.8057142857142856,2.765714285714286,1.7385714285714284,1.0,1.0,1.0,1.0042857142857142,1.28,1.7571428571428571,1.8328571428571427,1.2208,1.0803571428571428,1.0020571428571428,1.3685714285714283,2.4411428571428573,1.7465142857142857
29-2031.00,Cardiovascular Technologists and Technicians,3.98,2.93,1.625,2.6878,3.242114285714286,2.5485714285714285,1.414,2.225714285714286,2.956428571428572,2.4732142857142856,1.7570428571428574,1.5892857142857142,1.5785714285714287,1.51,1.6410285714285715,1.6093857142857142,1.4017857142857142,1.3997857142857142,2.824942857142857,1.9085714285714288,1.0,1.302857142857143,2.520114285714285,2.9953142857142856,1.3118285714285711,2.527628571428571,1.157142857142857,1.0803571428571428,1.8571428571428568,1.8571428571428568,2.06,1.2857142857142856,1.8057142857142856,2.551428571428572,1.6391999999999998,1.0,1.0,1.0,1.0,1.5207142857142857,2.1677714285714287,2.1677714285714287,1.3392000000000002,1.2857142857142856,1.0,1.2121,3.1858857142857144,2.0460571428571432
29-2032.00,Diagnostic Medical Sonographers,3.39,2.69,1.75,2.585285714285714,2.907657142857143,2.669314285714286,1.2562857142857142,1.9449142857142856,2.8270428571428567,2.1607142857142856,1.8500142857142856,1.36,1.36,1.6063428571428573,1.5705,1.5332,1.36,1.2819571428571428,2.529457142857143,1.9085714285714288,1.0,1.3785714285714286,2.4859142857142857,3.093,1.1331714285714285,2.4085714285714284,1.1257142857142857,1.0942857142857143,2.105,2.0028571428571427,2.086428571428572,1.6364285714285711,1.7734857142857143,2.645714285714285,1.837942857142857,1.0,1.0,1.0,1.0,1.7734857142857143,2.1677714285714287,2.1607142857142856,1.32,1.5614285714285714,1.0,1.1675714285714285,2.758514285714285,1.922585714285714
29-2033.00,Nuclear Medicine Technologists,4.07,3.16,1.837942857142857,2.839642857142857,2.877914285714285,2.5850285714285715,1.836185714285714,1.872228571428572,2.98,2.25,1.9599428571428572,1.9085714285714288,1.9085714285714288,1.4179428571428572,1.478557142857143,1.6975571428571428,1.32,1.2710285714285714,2.702057142857143,1.7857142857142856,1.0,1.335714285714286,2.6958857142857138,2.764571428571428,1.245642857142857,2.646285714285714,1.197142857142857,1.1071428571428572,1.8571428571428568,2.044642857142857,2.2071428571428573,1.268571428571429,1.7200000000000002,2.6950857142857143,1.8057142857142856,1.0,1.0,1.0,1.0,1.2857142857142856,2.071428571428572,2.216428571428572,1.32,1.22,1.0,1.2345142857142857,2.809514285714286,2.026685714285714
29-2034.00,Radiologic Technologists and Technicians,4.42,3.08,1.7857142857142856,2.1186,2.6068571428571428,1.826,1.386442857142857,1.7934857142857146,3.0424857142857142,2.105,1.4278,1.3571428571428572,1.2857142857142856,1.1734857142857142,1.3937,1.5472,1.12,1.453,2.8724,1.9257142857142855,1.0,1.289285714285714,2.398571428571429,2.3754285714285714,1.108428571428571,2.3545,1.077942857142857,1.0271428571428571,1.822857142857143,1.9449142857142856,1.8571428571428568,1.3785714285714286,1.7385714285714284,2.7142857142857144,1.5785714285714287,1.077942857142857,1.1071428571428572,1.197142857142857,1.1339285714285714,1.51,2.071428571428572,2.2071428571428573,1.25,1.4691999999999998,1.2363428571428572,1.2407714285714286,2.7062285714285714,1.918
29-2035.00,Magnetic Resonance Imaging Technologists,4.52,3.04,1.6364285714285711,2.7871428571428574,3.1924,2.683642857142857,1.760757142857143,2.265085714285714,2.839428571428571,2.4732142857142856,1.7995,1.5357142857142858,1.6063428571428573,1.1071428571428572,1.6814285714285715,1.8626285714285715,1.1071428571428572,1.2307142857142856,2.646228571428572,2.0028571428571427,1.0,1.2857142857142856,2.377828571428572,2.8109714285714285,1.3114285714285714,2.491428571428571,1.28,1.0357142857142856,1.822857142857143,1.8571428571428568,1.9449142857142856,1.32,1.8914285714285717,2.765714285714286,1.75,1.0,1.0,1.0020571428571428,1.0,1.6063428571428573,2.0028571428571427,2.0028571428571427,1.7385714285714284,1.3571428571428572,1.0089285714285714,1.5911,2.458,2.0837714285714286
29-2036.00,Medical Dosimetrists,4.8,2.4,1.5357142857142858,2.961071428571429,3.6222857142857143,3.5148571428571422,1.1928571428571428,1.5785714285714287,2.573714285714286,2.2928571428571427,2.225357142857143,2.086428571428572,2.3857142857142857,1.0,1.1882142857142857,1.3928571428571428,1.0,1.1118571428571429,1.4457142857142855,1.157142857142857,1.0,1.0221428571428572,2.141714285714286,3.2470000000000003,1.6921428571428572,3.321428571428572,1.157142857142857,1.1339285714285714,2.25,2.023657142857143,2.7207142857142856,1.28,1.9449142857142856,2.5428571428571427,1.5357142857142858,1.0,1.0,1.0,1.0,1.335714285714286,2.422142857142857,2.422142857142857,1.0,1.0042857142857142,1.0042857142857142,1.1625,3.170357142857143,2.376428571428572
29-2051.00,Dietetic Technicians,3.22,2.95,1.7734857142857143,2.6238,2.359171428571428,2.769142857142857,2.025857142857143,1.6875,2.8792,2.1750857142857143,2.0726714285714287,1.7385714285714284,1.8057142857142856,1.0,1.4031,1.246714285714286,1.0,1.582785714285714,1.990514285714286,1.3392000000000002,1.0,1.0,2.508914285714286,2.829428571428571,1.3296285714285714,2.738,1.32,1.32,1.8571428571428568,1.8914285714285717,1.9449142857142856,1.3008,1.7734857142857143,2.205357142857143,1.6875,1.0135714285714286,1.0135714285714286,1.0206285714285714,1.0020571428571428,1.4435714285714285,2.0028571428571427,1.9449142857142856,1.157142857142857,1.2857142857142856,1.0206285714285714,1.8649,3.417057142857143,2.3821000000000003
