O*NET-SOC Code,Title,Importance of Repeating Same Tasks,Spend Time Making Repetitive Motions,Pace Determined by Speed of Equipment,Degree of Automation,Memorization ,Time Sharing ,Perceptual Speed ,Speed of Closure ,Speed of Limb Movement ,Wrist-Finger Speed ,Reaction Time ,Scheduling Work and Activities ,Performing Administrative Activities ,Importance of Being Exact or Accurate,Selective Attention ,Auditory Attention ,Problem Sensitivity ,Information Ordering 
39-7012.00,Travel Guides,3.15,2.51,2.01,2.29,1.542142857142857,1.8571428571428568,1.655,1.4906285714285716,1.0,1.0535714285714286,1.32,2.3452,1.754357142857143,4.29,1.822857142857143,1.4435714285714285,2.1492,1.9642857142857144
39-9011.00,Childcare Workers,2.33,2.96,1.18,1.79,1.6063428571428573,1.822857142857143,1.5508,1.6364285714285711,1.0942857142857143,1.0271428571428571,1.0042857142857142,1.722057142857143,1.2612142857142856,3.34,1.8914285714285717,1.4017857142857142,2.265085714285714,1.8571428571428568
39-9011.01,Nannies,2.8,2.84,1.08,1.2,1.6364285714285711,1.8057142857142856,1.4691999999999998,1.6364285714285711,1.0549142857142857,1.1257142857142857,1.268571428571429,2.4016,1.2457142857142858,3.2,1.9085714285714288,1.4435714285714285,2.645714285714285,1.8571428571428568
39-9031.00,Exercise Trainers and Group Fitness Instructors,3.1,3.62,1.43,1.48,1.4017857142857142,1.7734857142857143,1.2857142857142856,1.2857142857142856,1.22,1.0803571428571428,1.0206285714285714,2.0105,1.6713142857142858,2.95,1.8571428571428568,1.2857142857142856,1.8571428571428568,1.8571428571428568
39-9032.00,Recreation Workers,3.44,2.24,1.08,1.77,1.2857142857142856,1.822857142857143,1.5207142857142857,1.6063428571428573,1.0885714285714283,1.0549142857142857,1.077942857142857,3.244,2.200557142857143,3.29,1.8571428571428568,1.3571428571428572,2.1677714285714287,1.9085714285714288
39-9041.00,Residential Advisors,3.24,1.84,1.02,1.55,1.2857142857142856,1.5693714285714286,1.4285714285714286,1.4542857142857144,1.0549142857142857,1.0089285714285714,1.0942857142857143,2.3806,2.4810714285714286,3.52,1.7857142857142856,1.3392000000000002,2.551428571428572,1.822857142857143
41-1011.00,First-Line Supervisors of Retail Sales Workers,3.59,2.71,1.22,1.95,1.6875,1.595,1.6063428571428573,1.6665142857142858,1.062857142857143,1.25,1.0271428571428571,2.3664,1.8712857142857144,3.99,1.7857142857142856,1.36,2.1635714285714283,1.9449142857142856
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,3.69,3.23,1.78,2.11,1.6364285714285711,1.5207142857142857,1.6364285714285711,1.394285714285714,1.0,1.0271428571428571,1.0089285714285714,2.8414,2.007128571428572,4.22,1.6875,1.268571428571429,2.1142857142857143,2.1677714285714287
41-2011.00,Cashiers,3.34,3.22,1.86,1.82,1.5207142857142857,1.7385714285714284,1.4435714285714285,1.268571428571429,1.0,1.147857142857143,1.0357142857142856,1.1974,1.4388571428571428,3.9,1.7385714285714284,1.2142857142857144,1.7857142857142856,1.7857142857142856
41-2012.00,Gambling Change Persons and Booth Cashiers,4.46,4.56,1.99,2.03,1.3785714285714286,1.5625,1.8571428571428568,1.3392000000000002,1.077942857142857,1.2592,1.16,1.680042857142857,1.641542857142857,4.84,1.7734857142857143,1.6875,1.9642857142857144,1.9642857142857144
41-2021.00,Counter and Rental Clerks,3.68,2.82,1.45,2.12,1.4179428571428572,1.4192,1.5300000000000002,1.32,1.0357142857142856,1.2208,1.231428571428571,1.4165714285714286,1.4495,4.0,1.8571428571428568,1.3785714285714286,1.8328571428571427,1.9085714285714288
41-2022.00,Parts Salespersons,4.01,3.1,1.36,1.8,1.6665142857142858,1.6875,1.8571428571428568,1.7734857142857143,1.0020571428571428,1.12,1.12,2.446214285714285,2.3915,4.02,1.8571428571428568,1.5207142857142857,1.9257142857142855,2.071428571428572
41-2031.00,Retail Salespersons,3.53,2.76,1.14,2.16,1.5625,1.625,1.4542857142857144,1.3392000000000002,1.0357142857142856,1.0206285714285714,1.0357142857142856,1.4617142857142855,1.3666857142857145,4.15,1.7036571428571428,1.3392000000000002,1.9842857142857144,1.822857142857143
41-3011.00,Advertising Sales Agents,2.67,1.99,1.28,1.7,1.5914285714285714,1.7734857142857143,1.655,1.655,1.0,1.0042857142857142,1.0206285714285714,2.4032857142857145,2.2409714285714286,4.03,1.822857142857143,1.268571428571429,1.9449142857142856,1.9657142857142855
41-3021.00,Insurance Sales Agents,3.79,2.16,1.0,2.76,1.4464285714285716,1.5508,1.5207142857142857,1.4542857142857144,1.0,1.0357142857142856,1.0,1.9102,2.1352,4.7,1.625,1.1734857142857142,2.125,1.9085714285714288
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",3.17,2.2,1.24,2.59,1.5892857142857142,1.542142857142857,1.78,1.845,1.0,1.2036571428571428,1.0042857142857142,1.9324571428571429,2.048914285714286,4.55,1.7036571428571428,1.3571428571428572,2.3392857142857144,2.1492
41-3041.00,Travel Agents,3.12,3.08,1.22,3.8,1.7385714285714284,1.7734857142857143,1.32,1.3571428571428572,1.0,1.28,1.0,2.002857142857143,2.3445142857142853,4.78,1.7208,1.4906285714285716,2.0285714285714285,1.9642857142857144
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",2.8,2.1,1.72,2.16,1.8914285714285717,1.4906285714285716,1.4542857142857144,1.7734857142857143,1.0,1.0,1.0,1.6532142857142855,1.633857142857143,4.36,1.5625,1.231428571428571,2.096342857142857,1.9285714285714288
41-4011.07,Solar Sales Representatives and Assessors,2.97,2.01,1.2,2.12,1.4691999999999998,1.32,1.5207142857142857,1.6875,1.0,1.0206285714285714,1.0,2.272685714285714,2.0116857142857145,4.16,1.7385714285714284,1.0885714285714283,2.105,1.9449142857142856
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3.44,2.49,1.14,2.43,1.4017857142857142,1.3785714285714286,1.3392000000000002,1.3392000000000002,1.0089285714285714,1.0442857142857145,1.0664285714285715,2.011542857142857,1.8877,3.75,1.4691999999999998,1.157142857142857,1.9842857142857144,1.9449142857142856
41-9011.00,Demonstrators and Product Promoters,2.91,3.68,1.48,1.45,1.6665142857142858,1.75,1.625,1.3571428571428572,1.0,1.0357142857142856,1.0549142857142857,1.3869142857142858,1.3504,3.34,1.822857142857143,1.655,1.8571428571428568,1.8571428571428568
41-9012.00,Models,2.57,1.93,1.09,1.33,1.12,1.3392000000000002,1.0206285714285714,1.0089285714285714,1.0089285714285714,1.0,1.0089285714285714,1.5966285714285715,1.1234285714285714,2.76,1.5207142857142857,1.0206285714285714,1.3571428571428572,1.32
41-9021.00,Real Estate Brokers,3.04,1.92,1.37,2.7,1.2857142857142856,1.3392000000000002,1.32,1.1785714285714286,1.0,1.0942857142857143,1.0020571428571428,1.98,2.564,4.03,1.394285714285714,1.1071428571428572,2.19,1.8571428571428568
41-9022.00,Real Estate Sales Agents,2.9,1.95,1.15,2.25,1.6364285714285711,1.5357142857142858,1.5614285714285714,1.595,1.0357142857142856,1.0442857142857145,1.1339285714285714,2.7278571428571428,2.5028571428571427,4.05,1.5785714285714287,1.2036571428571428,2.0,1.9085714285714288
41-9031.00,Sales Engineers,2.93,2.06,1.11,1.62,1.8914285714285717,1.6063428571428573,1.7200000000000002,1.8571428571428568,1.0,1.0442857142857145,1.0,1.6918571428571427,1.7439999999999998,3.97,1.7734857142857143,1.2142857142857144,2.571428571428571,2.571428571428571
41-9041.00,Telemarketers,4.17,3.54,1.94,3.09,1.1885714285714286,1.3392000000000002,1.0535714285714286,1.0803571428571428,1.0,1.0549142857142857,1.0,1.970457142857143,1.5978571428571429,4.58,1.7934857142857146,1.2592,1.7036571428571428,1.4906285714285716
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",2.04,1.79,1.04,1.88,1.3785714285714286,1.4542857142857144,1.0357142857142856,1.12,1.0,1.0357142857142856,1.0,1.9101428571428567,1.8859428571428567,2.96,1.51,1.0535714285714286,1.7734857142857143,1.822857142857143
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,3.07,3.17,1.1,2.33,1.5357142857142858,1.7734857142857143,1.6063428571428573,1.5508,1.0,1.0357142857142856,1.0,2.407342857142857,2.261257142857142,4.23,1.7485714285714289,1.595,2.422142857142857,2.216428571428572
43-2011.00,"Switchboard Operators, Including Answering Service",3.58,3.61,1.08,2.31,1.3785714285714286,1.5508,1.5300000000000002,1.4691999999999998,1.0,1.1408,1.0020571428571428,1.2442571428571427,2.188,3.93,1.7208,1.5,1.7385714285714284,1.68
43-2021.00,Telephone Operators,3.86,4.11,2.69,2.63,1.2142857142857144,1.2857142857142856,1.3571428571428572,1.3392000000000002,1.0,1.0549142857142857,1.1408,1.6312,1.3843,4.17,1.8571428571428568,1.4285714285714286,1.822857142857143,1.655
43-3011.00,Bill and Account Collectors,4.3,2.66,1.09,2.86,1.3392000000000002,1.3785714285714286,1.6063428571428573,1.302857142857143,1.0,1.0135714285714286,1.0,1.5646857142857142,1.9527142857142856,4.04,1.8571428571428568,1.3392000000000002,1.8571428571428568,1.7734857142857143
43-3021.00,Billing and Posting Clerks,4.34,3.45,1.65,2.19,1.5614285714285714,1.32,1.5785714285714287,1.4691999999999998,1.0,1.4435714285714285,1.0,1.4554,2.0410714285714286,4.29,1.625,1.28,2.0028571428571427,2.1607142857142856
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",4.65,4.14,1.28,2.36,1.4435714285714285,1.2857142857142856,1.7734857142857143,1.4017857142857142,1.0,1.077942857142857,1.0,1.6724,2.2787428571428574,4.68,1.822857142857143,1.157142857142857,2.071428571428572,1.9449142857142856
43-3041.00,Gambling Cage Workers,4.84,4.11,2.34,2.36,1.5207142857142857,1.542142857142857,1.7734857142857143,1.302857142857143,1.0135714285714286,1.0357142857142856,1.0020571428571428,1.35,1.7296,4.97,1.9085714285714288,1.542142857142857,2.1677714285714287,1.9642857142857144
43-3051.00,Payroll and Timekeeping Clerks,4.57,3.0,1.32,2.79,1.32,1.302857142857143,1.7036571428571428,1.302857142857143,1.0,1.0942857142857143,1.0,1.5002142857142855,3.027928571428572,4.91,1.822857142857143,1.1785714285714286,2.044642857142857,2.0608
43-3061.00,Procurement Clerks,4.57,2.62,1.18,1.99,1.268571428571429,1.4285714285714286,1.5300000000000002,1.32,1.0,1.0357142857142856,1.0,2.1362,2.6185,4.85,1.6391999999999998,1.2142857142857144,2.1142857142857143,2.178571428571429
43-3071.00,Tellers,4.72,4.57,1.86,2.45,1.3392000000000002,1.7734857142857143,1.7857142857142856,1.4821428571428572,1.0357142857142856,1.231428571428571,1.1106285714285715,1.8791285714285717,1.6675,4.8,1.9642857142857144,1.2592,2.216428571428572,2.1228571428571428
43-4011.00,Brokerage Clerks,4.51,3.44,1.71,3.28,1.51,1.6875,1.655,1.5785714285714287,1.0,1.0135714285714286,1.0,1.2775,1.7215,4.73,1.9085714285714288,1.32,2.0608,2.071428571428572
43-4021.00,Correspondence Clerks,4.6,3.62,1.84,3.04,1.32,1.335714285714286,1.4542857142857144,1.6063428571428573,1.0,1.231428571428571,1.0,1.6978285714285717,2.6885714285714286,4.52,1.8571428571428568,1.1885714285714286,2.02,1.9642857142857144
43-4031.00,"Court, Municipal, and License Clerks",4.24,3.53,1.43,2.57,1.5357142857142858,1.51,1.4179428571428572,1.4691999999999998,1.0,1.5625,1.0020571428571428,1.7879999999999998,2.180457142857142,4.36,1.6391999999999998,1.231428571428571,1.9792,2.02
43-4041.00,"Credit Authorizers, Checkers, and Clerks",4.33,3.88,1.33,2.97,1.36,1.3571428571428572,1.4179428571428572,1.4821428571428572,1.0,1.2208,1.0,1.5097142857142858,1.958628571428572,4.7,1.5785714285714287,1.2208,2.071428571428572,1.8914285714285717
43-4051.00,Customer Service Representatives,4.45,4.2,1.4,2.26,1.4542857142857144,1.3785714285714286,1.4691999999999998,1.4179428571428572,1.0,1.0442857142857145,1.0,2.198928571428572,2.437071428571429,4.53,1.7734857142857143,1.3571428571428572,2.337142857142857,1.9085714285714288
43-4061.00,"Eligibility Interviewers, Government Programs",4.36,3.54,1.16,1.96,1.32,1.3785714285714286,1.4017857142857142,1.32,1.0,1.0664285714285715,1.0,1.938542857142857,2.085,4.64,1.7734857142857143,1.1885714285714286,2.1492,2.105
43-4071.00,File Clerks,4.06,3.06,1.83,2.02,1.4435714285714285,1.4179428571428572,1.9792,1.4542857142857144,1.0020571428571428,1.3571428571428572,1.0089285714285714,2.4118,3.013628571428572,4.16,2.02,1.1071428571428572,1.8571428571428568,2.3928571428571432
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",3.88,3.79,1.45,2.64,1.4,1.4017857142857142,1.3808,1.3392000000000002,1.0,1.0135714285714286,1.0,1.5786571428571428,2.0959142857142856,4.14,1.7734857142857143,1.3785714285714286,1.9642857142857144,1.8571428571428568
43-4111.00,"Interviewers, Except Eligibility and Loan",4.63,3.91,1.93,2.63,1.4249999999999998,1.3785714285714286,1.3214285714285714,1.3808,1.0,1.0271428571428571,1.0,2.2138857142857145,3.134228571428572,4.67,1.9642857142857144,1.32,2.0028571428571427,2.0608
43-4121.00,"Library Assistants, Clerical",3.7,3.52,1.49,2.26,1.4821428571428572,1.5693714285714286,1.7485714285714289,1.3392000000000002,1.0,1.0549142857142857,1.0,1.810514285714286,1.8028,4.17,1.7485714285714289,1.3392000000000002,1.872228571428572,2.0608
43-4131.00,Loan Interviewers and Clerks,4.31,3.15,1.51,2.96,1.44,1.6714285714285717,1.6875,1.6875,1.0,1.0271428571428571,1.0,1.6615142857142855,2.337285714285714,4.7,1.9085714285714288,1.2857142857142856,2.327857142857143,2.422142857142857
43-4141.00,New Accounts Clerks,4.43,3.58,1.1,3.05,1.5207142857142857,1.4542857142857144,1.5300000000000002,1.4542857142857144,1.0,1.0535714285714286,1.0,1.4011,1.6504,4.67,1.5300000000000002,1.32,1.872228571428572,1.9085714285714288
43-4151.00,Order Clerks,3.47,3.14,1.61,2.48,1.4017857142857142,1.595,1.9085714285714288,1.7734857142857143,1.0,1.2142857142857144,1.0206285714285714,1.8247142857142855,3.0139,4.11,1.822857142857143,1.4179428571428572,2.1142857142857143,1.9642857142857144
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",4.36,3.46,1.13,2.55,1.3392000000000002,1.5785714285714287,1.4821428571428572,1.3571428571428572,1.0,1.0206285714285714,1.0,2.410685714285714,3.163142857142857,4.72,1.5508,1.157142857142857,2.105,2.0028571428571427
43-4171.00,Receptionists and Information Clerks,3.74,3.79,1.47,2.32,1.4542857142857144,1.7036571428571428,1.5785714285714287,1.3008,1.0,1.0089285714285714,1.0,1.7328571428571429,1.7787142857142857,3.72,1.822857142857143,1.3571428571428572,1.7200000000000002,1.6875
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,4.92,3.52,2.62,3.61,1.4691999999999998,1.7385714285714284,1.5625,1.5508,1.0020571428571428,1.0357142857142856,1.197142857142857,1.363057142857143,1.684928571428571,4.68,1.822857142857143,1.4910714285714284,1.9085714285714288,2.1228571428571428
43-5011.00,Cargo and Freight Agents,2.89,2.78,1.72,1.84,1.3392000000000002,1.6875,1.7385714285714284,1.32,1.0,1.0664285714285715,1.1071428571428572,1.6711142857142858,1.5565000000000002,3.67,1.8571428571428568,1.3785714285714286,1.9085714285714288,1.8057142857142856
43-5011.01,Freight Forwarders,4.27,2.4,2.25,2.22,1.655,1.7734857142857143,1.9085714285714288,1.7857142857142856,1.0,1.0535714285714286,1.062857142857143,3.266,2.5046857142857144,4.33,1.7036571428571428,1.3785714285714286,2.1607142857142856,2.1228571428571428
43-5021.00,Couriers and Messengers,3.48,3.7,1.44,2.37,1.3008,1.7734857142857143,1.7485714285714289,1.2857142857142856,1.289285714285714,1.1257142857142857,1.5625,1.4148571428571428,1.1615,4.14,1.7036571428571428,1.51,1.7934857142857146,1.9085714285714288
43-5031.00,Public Safety Telecommunicators,4.87,4.38,1.79,2.13,1.8057142857142856,2.1635714285714283,2.0,1.8571428571428568,1.0206285714285714,1.268571428571429,1.4028571428571428,2.296342857142857,2.8853428571428568,4.82,2.645714285714285,1.9449142857142856,2.7142857142857144,2.4732142857142856
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",4.5,3.83,2.0,2.43,1.5785714285714287,1.7385714285714284,1.7385714285714284,1.7734857142857143,1.0,1.0442857142857145,1.0,1.922542857142857,1.8294,4.58,2.0028571428571427,1.4821428571428572,2.216428571428572,1.9085714285714288
43-5041.00,"Meter Readers, Utilities",3.9,4.09,3.12,2.63,1.32,1.4017857142857142,1.872228571428572,1.3571428571428572,1.3471428571428572,1.3571428571428572,1.542142857142857,1.729857142857143,1.3476571428571429,4.33,1.6714285714285717,1.3785714285714286,1.822857142857143,1.872228571428572
43-5051.00,Postal Service Clerks,3.96,3.97,1.77,2.57,1.3571428571428572,1.6875,1.7857142857142856,1.5300000000000002,1.157142857142857,1.1257142857142857,1.0664285714285715,1.4411285714285715,1.673142857142857,4.28,1.822857142857143,1.4821428571428572,1.822857142857143,1.872228571428572
43-5052.00,Postal Service Mail Carriers,4.26,4.64,1.13,2.42,1.2000000000000002,1.5614285714285714,1.655,1.1785714285714286,1.1339285714285714,1.16,1.268571428571429,1.0845142857142858,1.2684,4.5,1.7385714285714284,1.4435714285714285,1.7857142857142856,1.872228571428572
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",3.66,4.54,3.93,3.73,1.2592,1.2857142857142856,1.7934857142857146,1.3392000000000002,1.157142857142857,1.394285714285714,1.51,1.2242571428571427,1.1205571428571428,4.04,1.7036571428571428,1.3785714285714286,1.7485714285714289,1.7934857142857146
43-5061.00,"Production, Planning, and Expediting Clerks",3.48,3.19,3.39,1.91,1.1607142857142858,1.4906285714285716,1.7857142857142856,1.4179428571428572,1.0357142857142856,1.1106285714285715,1.0803571428571428,2.2656428571428573,1.7643571428571423,4.46,1.9642857142857144,1.3392000000000002,2.375,2.4893714285714283
43-5071.00,"Shipping, Receiving, and Inventory Clerks",4.37,2.7,3.08,2.74,1.3392000000000002,1.36,1.822857142857143,1.3392000000000002,1.157142857142857,1.3008,1.268571428571429,2.188,1.855142857142857,4.44,1.68,1.3785714285714286,1.9642857142857144,1.9642857142857144
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",4.17,3.41,3.8,2.34,1.4821428571428572,1.5625,2.0028571428571427,1.4017857142857142,1.1107142857142858,1.0535714285714286,1.4691999999999998,1.8697428571428567,1.885,4.52,2.0028571428571427,1.5892857142857142,1.9792,1.9642857142857144
43-6011.00,Executive Secretaries and Executive Administrative Assistants,3.83,3.28,1.13,2.06,1.6875,1.7734857142857143,1.8328571428571427,1.5785714285714287,1.0,1.3008,1.0,3.384457142857143,3.107,4.5,1.8571428571428568,1.3785714285714286,1.9642857142857144,2.0608
43-6012.00,Legal Secretaries and Administrative Assistants,4.19,3.06,1.53,1.94,1.3008,1.4285714285714286,1.394285714285714,1.3392000000000002,1.0,1.3008,1.0,2.6074,2.8642857142857148,4.43,1.7208,1.289285714285714,1.8571428571428568,1.9085714285714288
43-6013.00,Medical Secretaries and Administrative Assistants,4.6,3.04,1.39,2.11,1.32,1.604285714285714,1.3392000000000002,1.22,1.0,1.0442857142857145,1.0,2.4105857142857143,2.448142857142857,4.53,1.7385714285714284,1.1734857142857142,1.822857142857143,1.872228571428572
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4.3,3.03,1.19,1.79,1.3008,1.7385714285714284,1.3571428571428572,1.2857142857142856,1.0,1.32,1.0,1.957,2.573714285714286,4.22,1.822857142857143,1.1734857142857142,1.9085714285714288,2.1677714285714287
43-9021.00,Data Entry Keyers,4.81,4.58,1.85,2.85,1.3706285714285715,1.5,1.982142857142857,1.51,1.0,2.096342857142857,1.0407142857142857,1.6116857142857142,2.7169,4.87,1.9792,1.3392000000000002,1.7734857142857143,2.071428571428572
