O*NET-SOC Code,Title,Active Learning Combined,Active Listening Combined,Assisting and Caring for Others Combined,Auditory Attention Combined,Category Flexibility Combined,Complex Problem Solving Combined,Controlling Machines and Processes Combined,Coordinating the Work and Activities of Others Combined,Coordination Combined,Critical Thinking Combined,Deductive Reasoning Combined,"Determine Tasks, Priorities and Goals",Developing Objectives and Strategies Combined,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Dynamic Flexibility Combined,Equipment Maintenance Combined,Equipment Selection Combined,Establishing and Maintaining Interpersonal Relationships Combined,Explosive Strength Combined,Extent Flexibility Combined,Flexibility of Closure Combined,Fluency of Ideas Combined,Glare Sensitivity Combined,"Guiding, Directing, and Motivating Subordinates Combined","Identifying Objects, Actions, and Events Combined",In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Inductive Reasoning Combined,"Inspecting Equipment, Structures, or Materials Combined",Installation Combined,"Judging the Qualities of Objects, Services, or People Combined",Judgment and Decision Making Combined,Learning Strategies Combined,Level of Competition,Making Decisions and Solving Problems Combined,Management of Financial Resources Combined,Management of Material Resources Combined,Management of Personnel Resources Combined,Mathematical Reasoning Combined,Mathematics Combined,Memorization Combined,Monitoring Combined,"Monitoring Processes, Materials, or Surroundings Combined",Monitoring and Controlling Resources Combined,Night Vision Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Operation and Control Combined,Operations Analysis Combined,Operations Monitoring Combined,Oral Comprehension Combined,Oral Expression Combined,"Organizing, Planning, and Prioritizing Work Combined",Performing Administrative Activities Combined,Performing General Physical Activities Combined,Physical Proximity,Problem Sensitivity Combined,Providing Consultation and Advice to Others Combined,Quality Control Analysis Combined,Rate Control Combined,Reading Comprehension Combined,Repairing Combined,Repairing and Maintaining Electronic Equipment Combined,Repairing and Maintaining Mechanical Equipment Combined,Response Orientation Combined,Scheduling Work and Activities Combined,Science Combined,Selective Attention Combined,Selling or Influencing Others Combined,Sound Localization Combined,Speaking Combined,Speech Clarity Combined,Speech Recognition Combined,Speed of Closure Combined,Speed of Limb Movement Combined,Spend Time Keeping or Regaining Balance,Staffing Organizational Units Combined,Systems Analysis Combined,Systems Evaluation Combined,Telephone Conversations,Time Management Combined,Time Sharing Combined,Troubleshooting Combined,Updating and Using Relevant Knowledge Combined,Visual Color Discrimination Combined,Work Outcomes and Results of Other Workers,Wrist-Finger Speed Combined,Written Comprehension Combined,Written Expression Combined,Written Letters and Memos
51-9141.00,Semiconductor Processing Technicians,1.4821428571428572,1.9257142857142855,1.9040285714285716,1.394285714285714,1.8057142857142856,1.6875,3.261000000000001,2.1649857142857143,1.7036571428571428,1.9792,2.0060714285714285,3.18,1.5023428571428572,1.3067428571428572,1.0,1.7734857142857143,1.4179428571428572,2.5167571428571427,1.0,1.3632142857142855,1.6575,1.4199142857142857,1.1017,1.5945142857142858,2.612,1.52,4.98,1.16,1.9642857142857144,2.495342857142857,1.0271428571428571,2.450285714285714,1.7734857142857143,1.3571428571428572,3.05,2.2595,1.0357142857142856,1.077942857142857,1.3125,1.268571428571429,1.22,1.4249999999999998,1.9642857142857144,2.935,1.2429142857142856,1.0675,1.25,1.4683714285714284,1.7734857142857143,1.2592,2.31,2.1492,2.086428571428572,2.9658571428571427,1.1703714285714286,2.8612,3.39,1.9128571428571428,1.2442857142857142,2.086428571428572,1.625,2.1492,1.5614285714285714,1.762857142857143,1.6688285714285715,1.542142857142857,1.567857142857143,1.157142857142857,1.75,1.2638285714285713,1.0675,1.7734857142857143,1.706342857142857,1.7734857142857143,1.2328571428571429,1.1210714285714285,1.24,1.2256,1.335714285714286,1.197142857142857,3.75,1.6875,1.3803571428571428,1.7385714285714284,2.6473714285714287,1.7734857142857143,3.39,1.268571428571429,2.2071428571428573,2.028485714285714,2.26
51-9151.00,Photographic Process Workers and Processing Machine Operators,1.7734857142857143,2.1492,1.4009,1.5357142857142858,1.8914285714285717,1.8328571428571427,2.7634857142857143,1.4320000000000002,1.7200000000000002,1.9449142857142856,2.0028571428571427,3.71,1.5056714285714283,1.1188857142857145,1.0042857142857142,1.625,1.655,2.5276000000000005,1.32,1.6364285714285711,1.9642857142857144,1.5614285714285714,1.0,1.3790428571428572,1.8276714285714288,1.04,4.08,1.69,1.9449142857142856,2.327857142857143,1.0336571428571428,1.8544,1.7857142857142856,1.6171428571428572,3.3,2.569642857142857,1.25,1.3008,1.3785714285714286,1.4435714285714285,1.3214285714285714,1.542142857142857,1.9842857142857144,1.9299428571428567,1.7857142857142856,1.0178571428571428,1.4821428571428572,1.0016,1.872228571428572,1.0892857142857144,2.1142857142857143,2.265085714285714,2.1142857142857143,2.9363,1.6169714285714285,1.4306285714285714,3.33,1.9449142857142856,1.6724,1.935,1.394285714285714,2.044642857142857,1.4435714285714285,2.0816,2.401942857142857,1.1339285714285714,1.658,1.0885714285714283,2.0028571428571427,1.9195428571428568,1.0,1.9642857142857144,1.9085714285714288,1.8914285714285717,1.51,1.0020571428571428,2.23,1.2156571428571428,1.6875,1.5892857142857142,4.43,1.822857142857143,1.7734857142857143,1.6714285714285717,2.5832571428571427,2.31,3.34,1.25,2.0608,1.822857142857143,3.28
51-9161.00,Computer Numerically Controlled Tool Operators,1.7734857142857143,1.9085714285714288,1.3267,2.2471428571428573,1.9449142857142856,1.9085714285714288,4.126857142857142,1.3593142857142857,1.7385714285714284,2.354914285714286,1.9085714285714288,3.51,1.5335571428571428,1.9064285714285716,1.0089285714285714,1.8571428571428568,1.6875,2.0162285714285715,1.062857142857143,1.5357142857142858,1.9449142857142856,1.8057142857142856,1.1607142857142858,1.6248142857142858,2.2255,2.44,3.8,2.7,1.8571428571428568,2.8189,1.28,2.1985,1.822857142857143,1.6364285714285711,2.8,2.42,1.0535714285714286,1.1107142857142858,1.3706285714285715,1.75,1.7200000000000002,1.6875,2.354914285714286,2.679728571428572,1.319,1.12,1.8571428571428568,1.6501428571428571,2.729371428571429,1.51,2.729371428571429,2.205357142857143,2.0342857142857143,2.4212,1.199142857142857,2.1383714285714284,2.98,2.354914285714286,1.534442857142857,2.19,1.9449142857142856,1.9077714285714285,1.822857142857143,1.972,2.517528571428572,1.7734857142857143,1.7955,1.0992,2.06,1.097,1.5207142857142857,1.8571428571428568,1.822857142857143,1.8571428571428568,1.8571428571428568,1.3785714285714286,1.88,1.0614285714285714,1.7385714285714284,1.7385714285714284,2.19,1.822857142857143,1.6875,1.872228571428572,2.3183857142857143,1.8914285714285717,2.51,1.7734857142857143,1.8571428571428568,1.8057142857142856,2.25
51-9162.00,Computer Numerically Controlled Tool Programmers,1.9077714285714285,1.8571428571428568,1.5191428571428571,1.75,1.9449142857142856,1.9449142857142856,3.2894857142857146,1.5015999999999998,1.75,2.0,2.0,4.03,1.8619,2.564514285714285,1.0,1.5625,1.6665142857142858,2.475914285714285,1.0549142857142857,1.32,1.8057142857142856,1.8057142857142856,1.0089285714285714,1.4821142857142855,2.2857142857142856,1.83,3.84,2.76,1.8571428571428568,2.6221857142857146,1.0020571428571428,2.0197142857142856,1.8571428571428568,1.6063428571428573,3.21,2.979528571428572,1.0803571428571428,1.12,1.3392000000000002,2.2928571428571427,2.023657142857143,1.5892857142857142,2.25,2.845471428571429,1.4032,1.0020571428571428,1.8571428571428568,1.8853,1.8914285714285717,1.7734857142857143,2.211428571428572,2.1085714285714285,2.071428571428571,2.645428571428571,1.4895999999999998,1.890142857142857,2.82,2.283657142857143,1.7967428571428572,1.8914285714285717,1.3392000000000002,2.0342857142857143,1.3392000000000002,1.7948285714285714,2.491342857142857,1.2857142857142856,2.015142857142857,1.1885714285714286,1.9449142857142856,1.218057142857143,1.0089285714285714,1.8571428571428568,1.8571428571428568,1.822857142857143,1.7734857142857143,1.0357142857142856,1.19,1.0239142857142858,1.9449142857142856,1.8571428571428568,3.45,1.8571428571428568,1.655,1.8571428571428568,2.9820571428571427,1.4542857142857144,3.25,1.2857142857142856,2.071428571428571,1.8914285714285717,2.57
51-9191.00,Adhesive Bonding Machine Operators and Tenders,1.5508,1.8328571428571427,1.464342857142857,1.8914285714285717,1.9085714285714288,1.625,3.530285714285714,1.9118857142857144,1.8571428571428568,1.7385714285714284,1.8328571428571427,3.31,1.3826857142857143,1.0525,1.0535714285714286,1.837942857142857,1.3392000000000002,1.9371428571428573,1.1408,2.086428571428572,1.7857142857142856,1.22,1.1339285714285714,1.2980285714285715,2.528342857142857,2.43,3.91,2.34,1.7857142857142856,2.6608,1.0020571428571428,2.495714285714286,1.5785714285714287,1.3785714285714286,2.59,2.1726857142857146,1.0803571428571428,1.1339285714285714,1.22,1.4285714285714286,1.51,1.28,1.9449142857142856,2.602514285714286,1.0806142857142855,1.12,1.4179428571428572,2.196,2.5428571428571427,1.0803571428571428,2.571428571428571,2.0028571428571427,1.9085714285714288,2.4625142857142857,1.2292857142857143,2.902,3.79,2.02,1.2021142857142857,2.06,2.0608,1.7142857142857144,1.822857142857143,1.4998857142857145,2.109742857142857,1.7734857142857143,1.4992,1.0357142857142856,1.9842857142857144,1.1084571428571428,1.1408,1.7934857142857146,1.7485714285714289,1.7857142857142856,1.3571428571428572,1.3125,2.23,1.076,1.655,1.3008,2.43,1.822857142857143,1.5625,1.8571428571428568,1.8009142857142857,1.655,3.98,1.595,1.9085714285714288,1.5625,3.3
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",1.3392000000000002,1.6391999999999998,1.6191142857142855,1.7734857142857143,1.7857142857142856,1.4542857142857144,2.703642857142857,1.6527857142857143,1.5300000000000002,1.5693714285714286,1.595,3.41,1.3748571428571428,1.1365571428571428,1.0020571428571428,1.3125,1.157142857142857,2.705928571428572,1.062857142857143,1.8057142857142856,1.4435714285714285,1.2857142857142856,1.2036571428571428,1.3130285714285712,2.3377,2.08,3.15,3.35,1.595,3.021642857142857,1.0,2.2556285714285718,1.4906285714285716,1.3785714285714286,2.11,2.9137714285714287,1.0089285714285714,1.0206285714285714,1.3571428571428572,1.197142857142857,1.16,1.25,1.8057142857142856,3.081042857142857,1.4068857142857143,1.062857142857143,1.197142857142857,1.995142857142857,1.9642857142857144,1.0206285714285714,1.872228571428572,1.7734857142857143,1.595,2.1322,1.3542857142857143,2.7675428571428577,2.29,1.6714285714285717,1.5066285714285717,1.4821428571428572,1.375,1.5625,1.12,1.2982,1.9311714285714283,1.3392000000000002,1.6612,1.0442857142857145,1.7385714285714284,1.2774571428571428,1.0535714285714286,1.604285714285714,1.625,1.604285714285714,1.32,1.22,1.89,1.1918,1.2142857142857144,1.268571428571429,1.8,1.6714285714285717,1.4435714285714285,1.3785714285714286,2.2206,1.4179428571428572,2.76,1.268571428571429,1.4464285714285716,1.3785714285714286,2.84
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,1.8914285714285717,1.8571428571428568,1.5970857142857144,1.75,1.822857142857143,2.071428571428572,3.52,1.6241142857142858,1.7734857142857143,2.216428571428572,2.071428571428572,3.96,1.678942857142857,1.5462285714285713,1.0020571428571428,1.9085714285714288,1.6875,2.2847142857142857,1.077942857142857,1.8057142857142856,1.6875,1.6391999999999998,1.268571428571429,1.6331285714285713,2.5414857142857143,2.8,4.33,3.53,1.8571428571428568,3.0544,1.0357142857142856,2.294985714285714,1.9085714285714288,1.51,3.2,2.4901142857142857,1.1339285714285714,1.2036571428571428,1.625,1.4691999999999998,1.4691999999999998,1.36,2.2071428571428573,3.0871714285714287,1.5967428571428572,1.1339285714285714,1.625,2.1195142857142857,2.422142857142857,1.1885714285714286,2.596342857142857,1.8571428571428568,1.9085714285714288,2.3302714285714288,1.694885714285714,2.942028571428571,2.95,2.1677714285714287,1.765,1.9449142857142856,1.822857142857143,1.8571428571428568,1.9085714285714288,1.8922285714285716,2.4744,1.3785714285714286,1.7519714285714287,1.0942857142857143,1.8728571428571428,1.3464571428571428,1.147857142857143,1.872228571428572,1.7857142857142856,1.7857142857142856,1.4017857142857142,1.289285714285714,2.09,1.185142857142857,1.4435714285714285,1.4249999999999998,1.83,1.8571428571428568,1.4435714285714285,1.9449142857142856,2.2648,1.8057142857142856,3.67,1.5207142857142857,1.8571428571428568,1.7857142857142856,3.61
51-9194.00,Etchers and Engravers,1.4435714285714285,1.8571428571428568,1.7354285714285718,1.231428571428571,1.8571428571428568,1.5207142857142857,2.8144,1.4371,1.4542857142857144,1.8914285714285717,1.8571428571428568,4.19,1.512,1.7285714285714286,1.0,1.4906285714285716,1.4017857142857142,2.0090285714285714,1.062857142857143,1.289285714285714,1.655,1.7485714285714289,1.0535714285714286,1.3822,2.2143428571428574,1.17,4.39,2.11,1.822857142857143,1.9257142857142855,1.0,2.2565285714285714,1.7036571428571428,1.3571428571428572,2.6,2.2932571428571427,1.1257142857142857,1.1106285714285715,1.32,1.268571428571429,1.25,1.32,1.872228571428572,2.196885714285714,1.4064,1.0535714285714286,1.2857142857142856,1.5610142857142857,1.822857142857143,1.2036571428571428,1.9085714285714288,2.105,2.086428571428572,2.618257142857143,1.2973571428571429,1.9835714285714283,2.82,1.9085714285714288,1.4908857142857144,1.822857142857143,1.5207142857142857,1.872228571428572,1.2208,1.3706285714285715,2.3848571428571432,1.28,1.9827,1.0042857142857142,1.9642857142857144,1.4721142857142857,1.0442857142857145,1.7485714285714289,1.9085714285714288,1.9085714285714288,1.268571428571429,1.0,1.33,1.1033142857142857,1.231428571428571,1.16,3.95,1.6875,1.3392000000000002,1.5508,2.1860714285714287,1.655,2.81,1.268571428571429,1.8571428571428568,1.6665142857142858,2.8
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",1.4249999999999998,1.7036571428571428,1.5539857142857143,1.4821428571428572,1.7385714285714284,1.4542857142857144,2.5694,1.429942857142857,1.5508,1.6063428571428573,1.7485714285714289,2.95,1.3749714285714283,1.4554,1.0135714285714286,1.3008,1.335714285714286,2.03,1.394285714285714,1.7857142857142856,1.6364285714285711,1.4542857142857144,1.25,1.3280285714285711,1.997942857142857,1.97,2.14,4.04,1.7857142857142856,2.3514857142857144,1.0042857142857142,1.9947142857142857,1.4691999999999998,1.28,3.1,1.9604714285714289,1.0664285714285715,1.1257142857142857,1.4285714285714286,1.1885714285714286,1.2142857142857144,1.2857142857142856,1.625,2.1696,1.2755857142857143,1.157142857142857,1.28,1.5845714285714283,1.7485714285714289,1.0407142857142857,1.7734857142857143,1.9842857142857144,1.8057142857142856,2.2000857142857138,1.3114428571428571,3.0394,3.42,1.7036571428571428,1.3042285714285715,1.595,1.7036571428571428,1.7036571428571428,1.3008,1.5542285714285713,1.8315142857142852,1.4285714285714286,1.5104,1.0,1.8328571428571427,1.208942857142857,1.1339285714285714,1.595,1.7036571428571428,1.7385714285714284,1.3008,1.077942857142857,1.55,1.0651142857142857,1.1734857142857142,1.1734857142857142,1.59,1.6063428571428573,1.5785714285714287,1.3785714285714286,2.079742857142857,1.6875,3.43,1.4179428571428572,1.8057142857142856,1.6063428571428573,1.94
51-9195.03,"Stone Cutters and Carvers, Manufacturing",1.4285714285714286,1.7857142857142856,2.085914285714286,1.4928571428571429,1.9085714285714288,1.595,3.614857142857143,2.8630000000000004,1.5508,1.822857142857143,1.8328571428571427,3.9,1.882085714285714,2.1004,1.0549142857142857,1.197142857142857,1.345,2.715657142857143,1.1408,2.044642857142857,1.6063428571428573,1.6063428571428573,1.0942857142857143,1.8817428571428567,2.2645,1.92,2.39,3.36,1.7857142857142856,2.670957142857143,1.0020571428571428,2.4452857142857143,1.6428571428571428,1.4017857142857142,3.2,2.9197999999999995,1.0549142857142857,1.1257142857142857,1.3008,1.2464285714285714,1.289285714285714,1.2464285714285714,1.7036571428571428,2.886,1.7425714285714284,1.0357142857142856,1.2678571428571428,2.869642857142857,1.51,1.3392000000000002,1.51,1.822857142857143,1.822857142857143,2.9611428571428577,1.2629714285714286,2.882914285714286,3.16,1.9085714285714288,1.7208,1.4691999999999998,1.289285714285714,1.7734857142857143,1.12,1.7781571428571428,2.325028571428572,1.24,1.9022285714285712,1.0206285714285714,1.9449142857142856,1.2376,1.0357142857142856,1.6391999999999998,1.5207142857142857,1.7208,1.157142857142857,1.0942857142857143,2.21,1.3846857142857143,1.2592,1.2592,2.22,1.5693714285714286,1.289285714285714,1.2142857142857144,2.5552857142857146,1.5165142857142857,3.37,1.3392000000000002,1.7734857142857143,1.3125,1.72
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",1.7734857142857143,1.8571428571428568,1.1246,1.6364285714285711,1.8571428571428568,1.6875,3.2805714285714287,1.127257142857143,1.5357142857142858,1.8571428571428568,1.7734857142857143,3.83,1.365371428571429,1.2074285714285713,1.0,1.51,1.4435714285714285,1.2742857142857142,1.157142857142857,1.4691999999999998,1.7385714285714284,1.7734857142857143,1.32,1.0980285714285714,1.8994857142857144,1.58,2.6,3.6,1.7734857142857143,2.1266285714285718,1.0,1.4665714285714284,1.6875,1.5508,2.49,1.8073,1.1408,1.2592,1.4179428571428572,1.4906285714285716,1.4906285714285716,1.4179428571428572,1.9642857142857144,2.2912428571428576,1.031542857142857,1.077942857142857,1.51,1.3995428571428572,1.9792,1.2036571428571428,2.02,1.8914285714285717,1.75,1.2658857142857145,1.0605,2.1732142857142858,3.5,1.8571428571428568,1.2121428571428572,2.02,2.071428571428572,1.8571428571428568,1.51,1.0986142857142858,1.5519571428571428,1.655,1.2185714285714286,1.1339285714285714,2.25,1.0177142857142858,1.0442857142857145,1.6875,1.6875,1.7200000000000002,1.32,1.231428571428571,1.28,1.002571428571429,1.345,1.335714285714286,2.18,1.655,1.7385714285714284,1.5357142857142858,1.6589857142857145,2.4035714285714285,3.04,1.655,1.8057142857142856,1.6063428571428573,3.1
51-9195.05,"Potters, Manufacturing",1.302857142857143,1.822857142857143,1.0572,1.2363428571428572,1.9449142857142856,1.4906285714285716,3.1945857142857146,1.28,1.5785714285714287,1.8914285714285717,1.9449142857142856,4.38,1.9542857142857144,1.0729428571428572,1.0178571428571428,1.0442857142857145,1.0664285714285715,2.107,1.0442857142857145,1.7734857142857143,1.625,1.822857142857143,1.0549142857142857,1.1182857142857143,1.7692428571428571,1.13,3.75,2.59,1.8571428571428568,2.356114285714286,1.0,1.6939428571428572,1.6063428571428573,1.147857142857143,2.36,2.18,1.0664285714285715,1.2592,1.268571428571429,1.2142857142857144,1.28,1.2036571428571428,1.8571428571428568,2.2359714285714283,2.0599285714285718,1.0357142857142856,1.197142857142857,1.5658571428571428,1.9449142857142856,1.268571428571429,2.0028571428571427,1.8571428571428568,1.8571428571428568,2.5037714285714285,1.3007714285714285,2.760342857142857,2.2,1.8914285714285717,1.0484,1.6714285714285717,1.822857142857143,1.7200000000000002,1.0336571428571428,1.3542857142857143,2.258928571428571,1.6875,2.105442857142857,1.0442857142857145,1.9085714285714288,1.8252857142857144,1.0357142857142856,1.7734857142857143,1.7734857142857143,1.8571428571428568,1.1885714285714286,1.1607142857142858,1.22,1.0024142857142857,1.3008,1.197142857142857,3.61,1.4691999999999998,1.4179428571428572,1.2592,1.5882857142857143,1.8571428571428568,3.19,1.7200000000000002,1.8057142857142856,1.6665142857142858,2.54
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",1.604285714285714,1.7857142857142856,1.9890714285714288,1.8057142857142856,1.837942857142857,1.6391999999999998,3.4624,1.8753142857142853,1.7036571428571428,1.822857142857143,1.7857142857142856,3.17,1.7647142857142857,1.3645,1.0135714285714286,1.7385714285714284,1.4017857142857142,2.633314285714286,1.157142857142857,1.8057142857142856,1.7385714285714284,1.3785714285714286,1.1106285714285715,1.6439428571428572,2.262528571428572,1.25,3.0,3.54,1.7385714285714284,2.702,1.0336571428571428,2.239642857142857,1.5625,1.302857142857143,3.53,2.216757142857143,1.0664285714285715,1.1257142857142857,1.3571428571428572,1.2142857142857144,1.32,1.2142857142857144,1.8571428571428568,2.7717142857142854,1.4038285714285714,1.0206285714285714,1.28,1.289485714285714,1.9642857142857144,1.25,2.1677714285714287,1.8571428571428568,1.8571428571428568,2.172028571428571,1.485,2.4763,3.42,1.8839285714285712,1.617714285714286,1.8328571428571427,1.7142857142857144,1.5625,1.4017857142857142,1.3759,1.9421714285714289,1.1885714285714286,1.5997714285714286,1.0,1.9449142857142856,1.1517857142857144,1.0942857142857143,1.7857142857142856,1.5625,1.6391999999999998,1.268571428571429,1.147857142857143,1.73,1.2511714285714286,1.4464285714285716,1.4017857142857142,1.63,1.7485714285714289,1.625,1.655,2.0846285714285715,1.6364285714285711,3.48,1.32,1.7200000000000002,1.4821428571428572,2.46
51-9197.00,Tire Builders,1.25,1.7485714285714289,1.5462285714285713,1.9285714285714288,1.51,1.3571428571428572,3.260342857142857,1.8130857142857144,1.2857142857142856,1.7142857142857144,1.7036571428571428,2.43,1.6808,1.1632,1.0020571428571428,1.1408,1.1408,2.1649857142857143,1.077942857142857,2.125,1.5785714285714287,1.3008,1.147857142857143,1.8343,2.68,2.83,3.41,3.35,1.6714285714285717,2.9834857142857145,1.0020571428571428,2.459542857142857,1.5,1.268571428571429,2.24,2.54,1.0357142857142856,1.0549142857142857,1.1885714285714286,1.16,1.1408,1.1785714285714286,1.822857142857143,2.8413714285714287,1.6546857142857143,1.0664285714285715,1.1785714285714286,1.9023142857142856,2.0028571428571427,1.0206285714285714,2.023657142857143,1.7857142857142856,1.7385714285714284,2.5816285714285714,1.3212857142857142,3.077,3.52,1.7485714285714289,1.504,1.4906285714285716,2.1142857142857143,1.3785714285714286,1.1071428571428572,1.2448,2.3846857142857143,1.7200000000000002,1.773257142857143,1.0,1.9449142857142856,1.209142857142857,1.0803571428571428,1.5207142857142857,1.5625,1.7142857142857144,1.16,1.4179428571428572,2.63,1.1027714285714283,1.1408,1.0942857142857143,1.74,1.5625,1.231428571428571,1.32,2.3668,1.4821428571428572,3.62,1.4435714285714285,1.4821428571428572,1.268571428571429,2.49
51-9198.00,Helpers--Production Workers,1.268571428571429,1.537142857142857,1.6574285714285717,1.7200000000000002,1.7385714285714284,1.3571428571428572,2.9327428571428573,1.4249428571428573,1.5508,1.5625,1.7036571428571428,3.39,1.406,1.4813714285714286,1.0206285714285714,1.28,1.2142857142857144,1.9564285714285716,1.1408,1.8914285714285717,1.3785714285714286,1.2036571428571428,1.0942857142857143,1.3198,2.326857142857143,2.87,1.83,3.74,1.6875,2.1232,1.0,1.9598857142857145,1.335714285714286,1.268571428571429,2.76,1.9106,1.0549142857142857,1.0803571428571428,1.2036571428571428,1.231428571428571,1.25,1.16,1.6391999999999998,2.116,1.3657142857142857,1.0942857142857143,1.25,1.816,1.5785714285714287,1.0549142857142857,1.625,1.822857142857143,1.822857142857143,1.8338285714285716,1.2353142857142858,3.021442857142857,3.17,1.8328571428571427,1.2928571428571427,1.5207142857142857,1.4017857142857142,1.5207142857142857,1.28,1.4852285714285711,2.1633142857142857,1.36,1.387514285714286,1.0089285714285714,1.7385714285714284,1.2704,1.0803571428571428,1.5300000000000002,1.4906285714285716,1.604285714285714,1.28,1.2857142857142856,1.59,1.3439,1.16,1.1408,1.71,1.335714285714286,1.3571428571428572,1.3008,1.9267714285714288,1.51,2.88,1.3008,1.604285714285714,1.2857142857142856,2.16
